seq_id,x0,eff
000000,0.5543711217267298,1.0107468252317877
000001,1.98537638878702,0.9945096313007661
000002,0.946251327808678,1.0031879989131285
000003,0.8389444091921966,1.0143192259913205
000004,1.340883773725191,1.0171780715073295
000005,0.7511005344729104,1.003858034332142
000006,1.1430677949985004,0.9826654261389383
000007,1.034188158815019,1.010739470743938
000008,1.200135328510251,0.9885779599120585
000009,0.8889383349507061,0.9958793210891526
000010,0.889763915378595,0.9988059124134697
000011,1.2850760881109298,0.9954129558174696
000012,1.1391517084469367,0.9807999345221475
000013,0.6304483419017302,1.0191584869207817
000014,0.9307010647291427,0.9916300434074926
000015,0.7584528072502077,1.0033803543017477
000016,1.0905169654506497,0.9933620677788506
000017,0.9166297344212219,0.9929165232455665
000018,0.7161570944570671,0.9841161507318474
000019,0.9045527646197076,1.0097715219280248
000020,0.8276492962445694,1.0086096119115002
000021,0.6496295207257707,1.009081137362121
000022,1.0879939287507399,0.9898047758819168
000023,1.306684290452986,1.0176572831299542
000024,0.8518801740617022,1.0067173157066054
000025,0.8006512731195589,0.9913874518031854
000026,1.021028683989536,0.9953169792144718
000027,0.8169850807650326,0.9960134433470462
000028,0.754580959925416,0.9983712553311792
000029,1.060992642823665,1.0052157932246737
000030,0.4940182937188224,1.0173617030134938
000031,0.7746904929250149,0.9987861914750571
000032,0.5890638653675749,0.9920299296836106
000033,0.972519540426385,1.0049917057450055
000034,0.9486198531329593,0.97984191162509
000035,0.7408563185292562,1.005722803743181
000036,1.0508370316932674,0.9948084218844206
000037,0.8209900289559705,0.9976299701805128
000038,0.9301158805911306,1.007279523804926
000039,0.9354993367322434,1.007877361488814
000040,0.8244657602381746,0.9993415751415569
000041,1.12530670646728,0.996975261016643
000042,1.2408033639982983,1.0099572489223392
000043,0.6294838441312253,1.0096323777803526
000044,0.8338880437972135,0.9873858187764921
000045,1.1831566240100564,1.011772299401383
000046,1.3186084297121907,1.0006049759671416
000047,0.8439297628128276,1.0179429168694352
000048,1.7089090650392684,0.9916197481143596
000049,0.9712691959786577,0.9922452445036838
000050,1.2885774397727099,1.0060060170735587
000051,0.8783180915635063,0.9910733072177064
000052,1.488121493000328,0.9727887047974447
000053,0.9597257272873604,1.0180512115751845
000054,0.905780236206615,1.0024018972607032
000055,0.6935091950592205,1.0033382481801925
000056,1.8578618276878023,0.995826261824681
000057,0.7262469916537034,1.0022801794355247
000058,0.844252139917757,1.0029978805453563
000059,1.1975542225201286,1.0231339499748955
000060,1.4291706380774851,0.9967023801629252
000061,0.6913110444116598,1.0058087967721225
000062,0.6483649093996144,0.9911911384908159
000063,0.7063814400349152,1.0075555883337999
000064,0.9018630678122438,0.9991854523235884
000065,0.5198024483625793,1.0001541330524284
