#name	%unambiguousReads	unambiguousMB	%ambiguousReads	ambiguousMB	unambiguousReads	ambiguousReads	assignedReads	assignedBases
010552	0.06260	0.133964	0.00000	0.000000	1252	0	1252	133964
008308	0.05990	0.126988	0.00000	0.000000	1198	0	1198	126988
001387	0.05820	0.123384	0.00000	0.000000	1164	0	1164	123384
004837	0.05720	0.122408	0.00000	0.000000	1144	0	1144	122408
007523	0.05660	0.119992	0.00000	0.000000	1132	0	1132	119992
002439	0.05550	0.118770	0.00000	0.000000	1110	0	1110	118770
010062	0.05520	0.117024	0.00000	0.000000	1104	0	1104	117024
001723	0.05500	0.116600	0.00000	0.000000	1100	0	1100	116600
010578	0.05490	0.115290	0.00000	0.000000	1098	0	1098	115290
005866	0.05400	0.114480	0.00000	0.000000	1080	0	1080	114480
010617	0.05120	0.109568	0.00000	0.000000	1024	0	1024	109568
007268	0.05120	0.109568	0.00000	0.000000	1024	0	1024	109568
007760	0.04990	0.105788	0.00000	0.000000	998	0	998	105788
004582	0.04990	0.105788	0.00000	0.000000	998	0	998	105788
002389	0.04920	0.104304	0.00000	0.000000	984	0	984	104304
005284	0.04900	0.102900	0.00000	0.000000	980	0	980	102900
005039	0.04870	0.103244	0.00000	0.000000	974	0	974	103244
007776	0.04860	0.102060	0.00000	0.000000	972	0	972	102060
003871	0.04860	0.104004	0.00000	0.000000	972	0	972	104004
011654	0.04830	0.101430	0.00000	0.000000	966	0	966	101430
005346	0.04790	0.101548	0.00000	0.000000	958	0	958	101548
010994	0.04740	0.101436	0.00000	0.000000	948	0	948	101436
007533	0.04740	0.101436	0.00000	0.000000	948	0	948	101436
008582	0.04710	0.100794	0.00000	0.000000	942	0	942	100794
007528	0.04620	0.096096	0.00000	0.000000	924	0	924	96096
011696	0.04610	0.098654	0.00000	0.000000	922	0	922	98654
011196	0.04610	0.097732	0.00000	0.000000	922	0	922	97732
010389	0.04600	0.097520	0.00000	0.000000	920	0	920	97520
008622	0.04590	0.097308	0.00000	0.000000	918	0	918	97308
001917	0.04570	0.096884	0.00000	0.000000	914	0	914	96884
008962	0.04550	0.094640	0.00000	0.000000	910	0	910	94640
000714	0.04550	0.097370	0.00000	0.000000	910	0	910	97370
009345	0.04530	0.096942	0.00000	0.000000	906	0	906	96942
006258	0.04520	0.096728	0.00000	0.000000	904	0	904	96728
001133	0.04520	0.095824	0.00000	0.000000	904	0	904	95824
006290	0.04510	0.092906	0.00000	0.000000	902	0	902	92906
004270	0.04500	0.095400	0.00000	0.000000	900	0	900	95400
002383	0.04490	0.095188	0.00000	0.000000	898	0	898	95188
004822	0.04480	0.094976	0.00000	0.000000	896	0	896	94976
006522	0.04470	0.094764	0.00000	0.000000	894	0	894	94764
002219	0.04470	0.095658	0.00000	0.000000	894	0	894	95658
011604	0.04450	0.095230	0.00000	0.000000	890	0	890	95230
007687	0.04450	0.095230	0.00000	0.000000	890	0	890	95230
003822	0.04440	0.095016	0.00000	0.000000	888	0	888	95016
003264	0.04420	0.093704	0.00000	0.000000	884	0	884	93704
007354	0.04400	0.093280	0.00000	0.000000	880	0	880	93280
006975	0.04350	0.092220	0.00000	0.000000	870	0	870	92220
001076	0.04330	0.091796	0.00000	0.000000	866	0	866	91796
007178	0.04310	0.092234	0.00000	0.000000	862	0	862	92234
003485	0.04310	0.091372	0.00000	0.000000	862	0	862	91372
010627	0.04290	0.090948	0.00000	0.000000	858	0	858	90948
003044	0.04280	0.089880	0.00000	0.000000	856	0	856	89880
001263	0.04280	0.091592	0.00000	0.000000	856	0	856	91592
010722	0.04260	0.090312	0.00000	0.000000	852	0	852	90312
008132	0.04260	0.090312	0.00000	0.000000	852	0	852	90312
009826	0.04220	0.090308	0.00000	0.000000	844	0	844	90308
009490	0.04210	0.088410	0.00000	0.000000	842	0	842	88410
005255	0.04210	0.088410	0.00000	0.000000	842	0	842	88410
009494	0.04200	0.089040	0.00000	0.000000	840	0	840	89040
011863	0.04190	0.088828	0.00000	0.000000	838	0	838	88828
005046	0.04180	0.086108	0.00000	0.000000	836	0	836	86108
010847	0.04130	0.085904	0.00000	0.000000	826	0	826	85904
009871	0.04120	0.087344	0.00000	0.000000	824	0	824	87344
001655	0.04120	0.085696	0.00000	0.000000	824	0	824	85696
004082	0.04100	0.087740	0.00000	0.000000	820	0	820	87740
008032	0.04070	0.085470	0.00000	0.000000	814	0	814	85470
006530	0.04060	0.086072	0.00000	0.000000	812	0	812	86072
005633	0.04060	0.085260	0.00000	0.000000	812	0	812	85260
001077	0.04060	0.084448	0.00000	0.000000	812	0	812	84448
009843	0.04050	0.085050	0.00000	0.000000	810	0	810	85050
006871	0.04040	0.086456	0.00000	0.000000	808	0	808	86456
005296	0.04040	0.085648	0.00000	0.000000	808	0	808	85648
