#name	%unambiguousReads	unambiguousMB	%ambiguousReads	ambiguousMB	unambiguousReads	ambiguousReads	assignedReads	assignedBases
GCfix_000952	1.21453	0.294547	0.00000	0.000000	3760	0	3820	299610
GCall_008070	0.33012	0.110359	0.00000	0.000000	1022	0	1038	112550
GCall_004788	0.32334	0.108890	0.00000	0.000000	1001	0	1022	111774
GCall_010027	0.32237	0.107758	0.00000	0.000000	998	0	1012	109472
GCall_005749	0.31429	0.104595	0.00000	0.000000	973	0	984	106072
GCfix_010422	0.30751	0.103302	0.00000	0.000000	952	0	976	106712
GCfix_008874	0.29685	0.099418	0.00000	0.000000	919	0	934	101222
GCall_008247	0.29556	0.099018	0.00000	0.000000	915	0	934	101398
GCall_006870	0.29104	0.097387	0.00000	0.000000	901	0	912	98842
GCall_001634	0.28651	0.095946	0.00000	0.000000	887	0	902	97954
GCfix_011715	0.28167	0.094419	0.00000	0.000000	872	0	890	96822
GCall_006378	0.28102	0.094401	0.00000	0.000000	870	0	892	97350
GCfix_003152	0.27973	0.093643	0.00000	0.000000	866	0	878	95220
GCfix_000358	0.27715	0.092421	0.00000	0.000000	858	0	870	93968
GCfix_002883	0.27618	0.092390	0.00000	0.000000	855	0	880	95566
GCfix_002038	0.27585	0.092276	0.00000	0.000000	854	0	864	93666
GCfix_004076	0.27230	0.091313	0.00000	0.000000	843	0	854	92776
GCfix_005405	0.26939	0.090077	0.00000	0.000000	834	0	852	92258
GCfix_002088	0.26875	0.090063	0.00000	0.000000	832	0	842	91370
GCall_005056	0.26842	0.089602	0.00000	0.000000	831	0	842	91006
GCfix_007750	0.26778	0.089590	0.00000	0.000000	829	0	846	91744
GCall_002983	0.26616	0.089404	0.00000	0.000000	824	0	838	91324
GCall_009124	0.26423	0.088022	0.00000	0.000000	818	0	828	89272
GCall_001851	0.26067	0.087241	0.00000	0.000000	807	0	820	88846
GCall_004122	0.25873	0.086223	0.00000	0.000000	801	0	812	87620
GCall_000439	0.25873	0.086796	0.00000	0.000000	801	0	818	88976
GCall_001080	0.25712	0.086214	0.00000	0.000000	796	0	808	87716
GCfix_000590	0.25680	0.085728	0.00000	0.000000	795	0	814	88108
GCall_010142	0.25583	0.085894	0.00000	0.000000	792	0	804	87464
GCfix_001586	0.25486	0.085407	0.00000	0.000000	789	0	804	87370
GCall_005748	0.25163	0.084128	0.00000	0.000000	779	0	788	85370
GCall_007880	0.25130	0.085140	0.00000	0.000000	778	0	798	88004
GCall_002161	0.24904	0.083351	0.00000	0.000000	771	0	784	85012
GCfix_011827	0.24743	0.083114	0.00000	0.000000	766	0	774	84112
GCfix_004183	0.24743	0.082837	0.00000	0.000000	766	0	780	84516
GCfix_007349	0.24678	0.082438	0.00000	0.000000	764	0	772	83550
GCfix_007304	0.24452	0.081866	0.00000	0.000000	757	0	766	83002
GCall_010123	0.24420	0.082097	0.00000	0.000000	756	0	770	84068
GCall_006957	0.24388	0.081692	0.00000	0.000000	755	0	768	83318
GCall_003884	0.24258	0.080826	0.00000	0.000000	751	0	766	82668
GCfix_000188	0.24161	0.080562	0.00000	0.000000	748	0	762	82430
GCall_000208	0.24065	0.080839	0.00000	0.000000	745	0	760	82894
GCfix_010893	0.24032	0.081000	0.00000	0.000000	744	0	756	82620
GCall_009919	0.24032	0.080234	0.00000	0.000000	744	0	758	82012
