#name	%unambiguousReads	unambiguousMB	%ambiguousReads	ambiguousMB	unambiguousReads	ambiguousReads	assignedReads	assignedBases
GCfix_000952	0.65128	0.293230	0.00000	0.000000	3628	0	3642	294466
GCall_008070	0.24360	0.146672	0.00000	0.000000	1357	0	1370	148428
GCfix_002804	0.21829	0.131546	0.00000	0.000000	1216	0	1220	131958
GCall_001851	0.21721	0.130684	0.00000	0.000000	1210	0	1214	131284
GCall_003884	0.21596	0.129808	0.00000	0.000000	1203	0	1208	130482
GCfix_010893	0.21183	0.127827	0.00000	0.000000	1180	0	1190	129112
GCall_008247	0.21129	0.127182	0.00000	0.000000	1177	0	1184	128156
GCall_004788	0.21111	0.127276	0.00000	0.000000	1176	0	1182	128144
GCall_004481	0.21003	0.126753	0.00000	0.000000	1170	0	1178	127890
GCall_010027	0.20985	0.125965	0.00000	0.000000	1169	0	1172	126310
GCfix_008874	0.20824	0.125775	0.00000	0.000000	1160	0	1166	126526
GCall_004122	0.20806	0.125010	0.00000	0.000000	1159	0	1166	126028
GCfix_009103	0.20590	0.124232	0.00000	0.000000	1147	0	1154	125250
GCfix_010422	0.20447	0.122940	0.00000	0.000000	1139	0	1146	123884
GCall_001634	0.20375	0.122887	0.00000	0.000000	1135	0	1142	123790
GCfix_004391	0.20357	0.122466	0.00000	0.000000	1134	0	1136	122726
GCfix_002038	0.20321	0.122205	0.00000	0.000000	1132	0	1136	122740
GCall_005748	0.20195	0.121156	0.00000	0.000000	1125	0	1130	121814
GCfix_006285	0.20159	0.121205	0.00000	0.000000	1123	0	1130	122158
GCfix_010983	0.20088	0.121371	0.00000	0.000000	1119	0	1128	122658
GCfix_007750	0.20088	0.121077	0.00000	0.000000	1119	0	1124	121712
GCfix_010341	0.20034	0.120517	0.00000	0.000000	1116	0	1122	121310
GCfix_011728	0.19980	0.120576	0.00000	0.000000	1113	0	1122	121896
GCall_006217	0.19926	0.120103	0.00000	0.000000	1110	0	1114	120636
GCall_002161	0.19747	0.118853	0.00000	0.000000	1100	0	1108	119908
GCall_002983	0.19693	0.119110	0.00000	0.000000	1097	0	1102	119818
GCfix_005060	0.19657	0.118330	0.00000	0.000000	1095	0	1096	118480
GCall_007723	0.19657	0.121499	0.00000	0.000000	1095	0	1110	123706
GCall_006870	0.19585	0.117930	0.00000	0.000000	1091	0	1098	118886
GCall_006242	0.19567	0.118170	0.00000	0.000000	1090	0	1094	118662
GCfix_000022	0.19459	0.117188	0.00000	0.000000	1084	0	1088	117684
GCfix_002883	0.19406	0.116120	0.00000	0.000000	1081	0	1084	116536
GCfix_005405	0.19388	0.116608	0.00000	0.000000	1080	0	1090	117894
GCall_004442	0.19370	0.116531	0.00000	0.000000	1079	0	1082	116908
GCall_010142	0.19352	0.116628	0.00000	0.000000	1078	0	1084	117372
GCall_010314	0.19262	0.115697	0.00000	0.000000	1073	0	1078	116382
GCall_006378	0.19226	0.115918	0.00000	0.000000	1071	0	1078	116860
GCfix_003152	0.19190	0.115275	0.00000	0.000000	1069	0	1076	116152
GCfix_007747	0.19118	0.115358	0.00000	0.000000	1065	0	1070	116074
GCfix_000188	0.19011	0.114574	0.00000	0.000000	1059	0	1068	115866
GCall_005749	0.18993	0.114195	0.00000	0.000000	1058	0	1064	114972
GCfix_001910	0.18975	0.114745	0.00000	0.000000	1057	0	1062	115464
GCall_006262	0.18975	0.113444	0.00000	0.000000	1057	0	1062	114194
GCfix_011827	0.18957	0.113841	0.00000	0.000000	1056	0	1064	114860
GCall_004436	0.18921	0.113776	0.00000	0.000000	1054	0	1056	114040
GCall_010123	0.18867	0.113615	0.00000	0.000000	1051	0	1056	114258
GCall_005062	0.18849	0.113167	0.00000	0.000000	1050	0	1052	113434
GCfix_000358	0.18777	0.112318	0.00000	0.000000	1046	0	1050	112876
GCfix_005299	0.18723	0.113081	0.00000	0.000000	1043	0	1048	113768
GCall_004019	0.18705	0.112676	0.00000	0.000000	1042	0	1048	113546
GCall_010977	0.18687	0.112542	0.00000	0.000000	1041	0	1044	112992
GCall_000069	0.18634	0.112061	0.00000	0.000000	1038	0	1042	112626
GCfix_011331	0.18616	0.112413	0.00000	0.000000	1037	0	1042	113094
GCall_000208	0.18544	0.111971	0.00000	0.000000	1033	0	1042	113248
GCall_006502	0.18526	0.111452	0.00000	0.000000	1032	0	1036	112052
GCall_011687	0.18508	0.111610	0.00000	0.000000	1031	0	1038	112522
GCfix_005555	0.18418	0.110824	0.00000	0.000000	1026	0	1028	111124
GCall_005056	0.18400	0.110429	0.00000	0.000000	1025	0	1030	111042
GCfix_011715	0.18364	0.110617	0.00000	0.000000	1023	0	1028	111234
GCfix_005569	0.18364	0.110187	0.00000	0.000000	1023	0	1030	111198
GCfix_008217	0.18310	0.109869	0.00000	0.000000	1020	0	1024	110396
GCfix_011094	0.18275	0.110016	0.00000	0.000000	1018	0	1024	110840
GCall_011608	0.18275	0.110190	0.00000	0.000000	1018	0	1022	110790
GCall_004064	0.18257	0.110158	0.00000	0.000000	1017	0	1024	111072
GCfix_001628	0.18239	0.109800	0.00000	0.000000	1016	0	1022	110670
GCfix_007349	0.18203	0.109636	0.00000	0.000000	1014	0	1018	110130
GCall_006853	0.18203	0.109693	0.00000	0.000000	1014	0	1018	110260
GCall_007731	0.18185	0.109594	0.00000	0.000000	1013	0	1016	109980
GCall_008380	0.18167	0.109818	0.00000	0.000000	1012	0	1016	110388
GCfix_010596	0.18131	0.109136	0.00000	0.000000	1010	0	1014	109736
GCfix_002655	0.18059	0.108676	0.00000	0.000000	1006	0	1012	109576
GCall_003002	0.18059	0.108486	0.00000	0.000000	1006	0	1006	108486
GCfix_001586	0.18041	0.108765	0.00000	0.000000	1005	0	1010	109368
GCall_008912	0.18005	0.107981	0.00000	0.000000	1003	0	1008	108666
