#name	%unambiguousReads	unambiguousMB	%ambiguousReads	ambiguousMB	unambiguousReads	ambiguousReads	assignedReads	assignedBases
GCall_007731	0.16597	0.098381	0.00000	0.000000	910	0	914	98948
GCall_006762	0.16214	0.096234	0.00000	0.000000	889	0	892	96644
GCall_009723	0.15995	0.095182	0.00000	0.000000	877	0	884	96142
GCall_009439	0.15940	0.095004	0.00000	0.000000	874	0	882	96204
GCfix_006134	0.15813	0.093771	0.00000	0.000000	867	0	872	94376
GCfix_005815	0.15685	0.093578	0.00000	0.000000	860	0	866	94382
GCall_007723	0.15630	0.093688	0.00000	0.000000	857	0	870	95608
GCfix_000952	0.15484	0.077730	0.00000	0.000000	849	0	854	78274
GCall_004995	0.15448	0.091776	0.00000	0.000000	847	0	850	92164
GCfix_006745	0.15302	0.091018	0.00000	0.000000	839	0	846	92068
GCfix_001510	0.15247	0.090428	0.00000	0.000000	836	0	838	90728
GCfix_011057	0.15211	0.090622	0.00000	0.000000	834	0	836	90856
GCfix_004267	0.15120	0.089782	0.00000	0.000000	829	0	836	90734
GCall_001371	0.15083	0.089791	0.00000	0.000000	827	0	828	89916
GCfix_007557	0.15047	0.089628	0.00000	0.000000	825	0	830	90344
GCall_000296	0.14974	0.088651	0.00000	0.000000	821	0	828	89594
GCall_010977	0.14846	0.087821	0.00000	0.000000	814	0	818	88388
GCall_007684	0.14828	0.088364	0.00000	0.000000	813	0	822	89520
GCall_008310	0.14810	0.087591	0.00000	0.000000	812	0	816	88100
GCfix_003248	0.14791	0.087572	0.00000	0.000000	811	0	818	88486
GCfix_003352	0.14737	0.087344	0.00000	0.000000	808	0	812	87804
GCfix_000188	0.14718	0.087277	0.00000	0.000000	807	0	818	88796
GCfix_008217	0.14682	0.087511	0.00000	0.000000	805	0	810	88210
GCall_004481	0.14664	0.087152	0.00000	0.000000	804	0	810	87922
GCall_010649	0.14609	0.086771	0.00000	0.000000	801	0	804	87144
GCall_008872	0.14609	0.086788	0.00000	0.000000	801	0	810	87968
GCall_004122	0.14609	0.086574	0.00000	0.000000	801	0	804	87024
GCfix_004773	0.14591	0.087415	0.00000	0.000000	800	0	810	88882
GCall_010770	0.14572	0.086154	0.00000	0.000000	799	0	808	87364
GCall_003292	0.14572	0.086575	0.00000	0.000000	799	0	804	87284
GCall_003518	0.14390	0.085403	0.00000	0.000000	789	0	792	85820
GCfix_007747	0.14335	0.085061	0.00000	0.000000	786	0	790	85572
GCfix_003461	0.14299	0.084492	0.00000	0.000000	784	0	790	85168
GCfix_003351	0.14281	0.084557	0.00000	0.000000	783	0	784	84672
GCfix_002669	0.14262	0.084717	0.00000	0.000000	782	0	790	85852
GCall_005107	0.14262	0.084506	0.00000	0.000000	782	0	788	85248
GCall_009241	0.14244	0.087764	0.00000	0.000000	781	0	788	88814
GCfix_002655	0.14208	0.084078	0.00000	0.000000	779	0	788	85260
GCall_003773	0.14153	0.083866	0.00000	0.000000	776	0	780	84392
GCall_009012	0.14098	0.083613	0.00000	0.000000	773	0	778	84200
GCall_004064	0.14062	0.083849	0.00000	0.000000	771	0	776	84524
GCfix_010075	0.14025	0.083607	0.00000	0.000000	769	0	776	84484
GCall_004965	0.14025	0.083045	0.00000	0.000000	769	0	774	83688
GCfix_009248	0.13989	0.083153	0.00000	0.000000	767	0	770	83540
GCfix_003584	0.13971	0.083296	0.00000	0.000000	766	0	768	83562
GCall_011687	0.13971	0.082829	0.00000	0.000000	766	0	770	83334
GCall_011080	0.13971	0.082960	0.00000	0.000000	766	0	776	84262
GCall_009880	0.13952	0.082614	0.00000	0.000000	765	0	768	83064
GCfix_009767	0.13879	0.082523	0.00000	0.000000	761	0	766	83184
GCall_000466	0.13806	0.081470	0.00000	0.000000	757	0	760	81878
GCfix_005299	0.13788	0.081834	0.00000	0.000000	756	0	762	82562
GCall_007462	0.13770	0.081190	0.00000	0.000000	755	0	758	81600
GCall_003968	0.13752	0.081303	0.00000	0.000000	754	0	756	81570
GCall_000069	0.13752	0.081181	0.00000	0.000000	754	0	756	81414
GCfix_010434	0.13734	0.081801	0.00000	0.000000	753	0	760	82786
GCfix_010762	0.13715	0.081430	0.00000	0.000000	752	0	756	81964
GCfix_008722	0.13715	0.081148	0.00000	0.000000	752	0	760	82100
GCall_000576	0.13697	0.081135	0.00000	0.000000	751	0	756	81770
GCfix_003591	0.13679	0.081090	0.00000	0.000000	750	0	754	81554
GCfix_011918	0.13661	0.081103	0.00000	0.000000	749	0	756	81940
GCfix_009396	0.13661	0.080376	0.00000	0.000000	749	0	754	81020
GCfix_003151	0.13606	0.080875	0.00000	0.000000	746	0	752	81606
GCall_006242	0.13606	0.080953	0.00000	0.000000	746	0	750	81496
GCall_002180	0.13606	0.080366	0.00000	0.000000	746	0	752	81172
GCfix_005127	0.13588	0.080585	0.00000	0.000000	745	0	748	80962
GCall_009239	0.13551	0.079842	0.00000	0.000000	743	0	748	80434
GCfix_002516	0.13533	0.080426	0.00000	0.000000	742	0	750	81446
GCall_007835	0.13515	0.080156	0.00000	0.000000	741	0	744	80572
GCall_004981	0.13496	0.079742	0.00000	0.000000	740	0	746	80464
GCfix_007922	0.13478	0.079994	0.00000	0.000000	739	0	740	80144
GCfix_001776	0.13460	0.079779	0.00000	0.000000	738	0	742	80236
GCfix_001509	0.13405	0.079331	0.00000	0.000000	735	0	738	79718
GCall_002279	0.13387	0.079854	0.00000	0.000000	734	0	738	80454
GCall_006477	0.13351	0.079565	0.00000	0.000000	732	0	736	80106
GCall_006695	0.13332	0.078992	0.00000	0.000000	731	0	732	79142
GCfix_011728	0.13278	0.078604	0.00000	0.000000	728	0	732	79146
GCfix_004361	0.13278	0.078860	0.00000	0.000000	728	0	734	79646
GCall_004468	0.13278	0.078400	0.00000	0.000000	728	0	736	79366
GCfix_009851	0.13259	0.078715	0.00000	0.000000	727	0	738	80238
GCfix_000710	0.13259	0.078666	0.00000	0.000000	727	0	730	79116
GCfix_001424	0.13223	0.078250	0.00000	0.000000	725	0	728	78700
GCall_010833	0.13223	0.078558	0.00000	0.000000	725	0	734	79766
GCall_009388	0.13223	0.078238	0.00000	0.000000	725	0	728	78656
GCall_010899	0.13186	0.078526	0.00000	0.000000	723	0	728	79156
GCall_000632	0.13186	0.078427	0.00000	0.000000	723	0	730	79412
GCall_009882	0.13150	0.078232	0.00000	0.000000	721	0	726	78924
GCall_004087	0.13132	0.078345	0.00000	0.000000	720	0	730	79636
GCfix_008609	0.13095	0.077602	0.00000	0.000000	718	0	724	78442
GCfix_000022	0.13095	0.077721	0.00000	0.000000	718	0	724	78594
GCfix_003924	0.13022	0.077393	0.00000	0.000000	714	0	720	78134
GCfix_008668	0.12967	0.076759	0.00000	0.000000	711	0	720	77872
GCall_006134	0.12967	0.076988	0.00000	0.000000	711	0	716	77706
GCall_002336	0.12967	0.076551	0.00000	0.000000	711	0	714	76968
GCfix_000358	0.12931	0.076137	0.00000	0.000000	709	0	712	76530
GCall_003424	0.12931	0.076770	0.00000	0.000000	709	0	718	77944
GCfix_011877	0.12895	0.076410	0.00000	0.000000	707	0	710	76798
GCfix_010341	0.12895	0.076645	0.00000	0.000000	707	0	710	77032
GCfix_007492	0.12876	0.076535	0.00000	0.000000	706	0	710	77022
GCfix_011533	0.12858	0.076243	0.00000	0.000000	705	0	712	77262
GCfix_001298	0.12858	0.076173	0.00000	0.000000	705	0	710	76822
GCfix_000614	0.12840	0.075949	0.00000	0.000000	704	0	706	76178
GCall_001167	0.12840	0.076190	0.00000	0.000000	704	0	706	76490
GCfix_002912	0.12822	0.076013	0.00000	0.000000	703	0	706	76390
GCall_005771	0.12822	0.076445	0.00000	0.000000	703	0	710	77396
GCall_001878	0.12822	0.076276	0.00000	0.000000	703	0	706	76650
GCall_000860	0.12785	0.075941	0.00000	0.000000	701	0	706	76540
GCfix_006512	0.12767	0.075719	0.00000	0.000000	700	0	702	75986
GCall_010349	0.12749	0.075560	0.00000	0.000000	699	0	702	75970
GCall_004773	0.12749	0.075798	0.00000	0.000000	699	0	706	76790
GCfix_009581	0.12730	0.075472	0.00000	0.000000	698	0	702	75998
GCall_008190	0.12730	0.075457	0.00000	0.000000	698	0	700	75682
GCfix_009205	0.12712	0.075256	0.00000	0.000000	697	0	704	76208
GCfix_007733	0.12712	0.075325	0.00000	0.000000	697	0	700	75678
GCfix_003565	0.12712	0.075267	0.00000	0.000000	697	0	700	75642
GCall_002499	0.12712	0.076018	0.00000	0.000000	697	0	700	76428
GCall_004897	0.12694	0.075468	0.00000	0.000000	696	0	700	76006
GCfix_002105	0.12676	0.075326	0.00000	0.000000	695	0	698	75742
GCall_006262	0.12676	0.074836	0.00000	0.000000	695	0	700	75526
GCfix_006258	0.12603	0.074984	0.00000	0.000000	691	0	696	75632
GCfix_002813	0.12603	0.074606	0.00000	0.000000	691	0	694	75056
GCall_010158	0.12603	0.075042	0.00000	0.000000	691	0	694	75462
GCall_006279	0.12603	0.074978	0.00000	0.000000	691	0	694	75428
GCall_006666	0.12566	0.074474	0.00000	0.000000	689	0	694	75120
GCall_004019	0.12566	0.074568	0.00000	0.000000	689	0	692	74976
GCfix_006967	0.12548	0.074317	0.00000	0.000000	688	0	692	74860
GCfix_006490	0.12548	0.074633	0.00000	0.000000	688	0	694	75466
GCfix_004928	0.12530	0.074080	0.00000	0.000000	687	0	690	74496
GCfix_003530	0.12530	0.074286	0.00000	0.000000	687	0	688	74394
GCall_002924	0.12530	0.074552	0.00000	0.000000	687	0	690	74968
GCfix_009472	0.12512	0.073970	0.00000	0.000000	686	0	690	74428
GCfix_010596	0.12493	0.074078	0.00000	0.000000	685	0	688	74528
GCfix_003995	0.12493	0.074703	0.00000	0.000000	685	0	688	75120
GCfix_001628	0.12493	0.074126	0.00000	0.000000	685	0	686	74276
GCfix_010986	0.12475	0.074089	0.00000	0.000000	684	0	690	74864
GCall_004840	0.12475	0.074165	0.00000	0.000000	684	0	690	75000
GCall_011180	0.12457	0.073888	0.00000	0.000000	683	0	690	74756
GCfix_011827	0.12439	0.073406	0.00000	0.000000	682	0	682	73406
GCfix_010086	0.12439	0.073800	0.00000	0.000000	682	0	684	74068
GCfix_007286	0.12439	0.073964	0.00000	0.000000	682	0	688	74774
GCfix_005217	0.12439	0.073953	0.00000	0.000000	682	0	684	74222
GCall_006000	0.12439	0.073450	0.00000	0.000000	682	0	682	73450
GCfix_009875	0.12402	0.073450	0.00000	0.000000	680	0	682	73718
GCall_004867	0.12402	0.073812	0.00000	0.000000	680	0	682	74046
GCall_003884	0.12402	0.073650	0.00000	0.000000	680	0	686	74390
GCfix_001855	0.12384	0.073033	0.00000	0.000000	679	0	686	73986
GCall_010027	0.12384	0.073282	0.00000	0.000000	679	0	684	73872
GCall_008247	0.12366	0.073703	0.00000	0.000000	678	0	684	74546
GCall_004125	0.12366	0.073345	0.00000	0.000000	678	0	680	73580
GCall_001472	0.12329	0.072965	0.00000	0.000000	676	0	680	73462
GCfix_009153	0.12311	0.073064	0.00000	0.000000	675	0	680	73682
GCfix_007034	0.12274	0.072862	0.00000	0.000000	673	0	674	73012
GCall_008070	0.12274	0.072630	0.00000	0.000000	673	0	674	72748
GCall_002094	0.12274	0.072914	0.00000	0.000000	673	0	680	73932
GCfix_007895	0.12256	0.072896	0.00000	0.000000	672	0	676	73372
GCall_011315	0.12256	0.072547	0.00000	0.000000	672	0	676	73000
GCall_006502	0.12256	0.072614	0.00000	0.000000	672	0	676	73214
GCall_005676	0.12256	0.072544	0.00000	0.000000	672	0	680	73544
GCall_005538	0.12256	0.073149	0.00000	0.000000	672	0	676	73650
GCall_004953	0.12256	0.072158	0.00000	0.000000	672	0	674	72384
GCfix_006160	0.12220	0.072596	0.00000	0.000000	670	0	672	72864
GCall_009466	0.12220	0.072194	0.00000	0.000000	670	0	678	73312
GCall_004576	0.12220	0.072651	0.00000	0.000000	670	0	674	73180
GCfix_004470	0.12201	0.072525	0.00000	0.000000	669	0	676	73424
GCfix_006950	0.12183	0.072139	0.00000	0.000000	668	0	672	72674
GCfix_007750	0.12165	0.072153	0.00000	0.000000	667	0	672	72784
GCfix_006254	0.12129	0.072244	0.00000	0.000000	665	0	666	72360
GCfix_011443	0.12110	0.071962	0.00000	0.000000	664	0	668	72472
GCall_004037	0.12110	0.071563	0.00000	0.000000	664	0	668	72032
GCfix_011351	0.12092	0.072203	0.00000	0.000000	663	0	670	73108
GCfix_001486	0.12092	0.071969	0.00000	0.000000	663	0	672	73130
GCfix_011094	0.12074	0.071674	0.00000	0.000000	662	0	668	72430
GCfix_007744	0.12056	0.071530	0.00000	0.000000	661	0	664	71912
GCall_009600	0.12037	0.071300	0.00000	0.000000	660	0	662	71600
GCall_008912	0.12037	0.071406	0.00000	0.000000	660	0	662	71706
GCall_004960	0.12037	0.071549	0.00000	0.000000	660	0	664	72032
GCall_003916	0.12019	0.071523	0.00000	0.000000	659	0	666	72542
GCfix_002804	0.12001	0.071205	0.00000	0.000000	658	0	660	71480
