#name	%unambiguousReads	unambiguousMB	%ambiguousReads	ambiguousMB	unambiguousReads	ambiguousReads	assignedReads	assignedBases
GCfix_000952	0.32556	0.147522	0.00000	0.000000	1738	0	1752	148762
GCfix_006745	0.18732	0.108485	0.00000	0.000000	1000	0	1006	109268
GCfix_001510	0.18076	0.104132	0.00000	0.000000	965	0	972	105086
GCfix_006134	0.18039	0.104328	0.00000	0.000000	963	0	968	104948
GCall_000576	0.18020	0.103584	0.00000	0.000000	962	0	968	104382
GCall_009388	0.17720	0.102014	0.00000	0.000000	946	0	948	102256
GCfix_010341	0.17702	0.101749	0.00000	0.000000	945	0	950	102352
GCall_007723	0.17664	0.103327	0.00000	0.000000	943	0	954	104892
GCall_008872	0.17589	0.102132	0.00000	0.000000	939	0	944	102728
GCall_007731	0.17383	0.100353	0.00000	0.000000	928	0	940	101984
GCall_004481	0.17327	0.100496	0.00000	0.000000	925	0	938	102234
GCall_001371	0.17252	0.099597	0.00000	0.000000	921	0	924	99974
GCfix_000188	0.17158	0.099311	0.00000	0.000000	916	0	928	100946
GCfix_008217	0.17046	0.098736	0.00000	0.000000	910	0	916	99524
GCfix_006285	0.17009	0.097819	0.00000	0.000000	908	0	918	99052
GCfix_003352	0.16971	0.098186	0.00000	0.000000	906	0	914	99250
GCall_007684	0.16952	0.098431	0.00000	0.000000	905	0	914	99684
GCall_006762	0.16915	0.097504	0.00000	0.000000	903	0	908	98132
GCfix_004773	0.16859	0.097208	0.00000	0.000000	900	0	904	97808
GCfix_003248	0.16746	0.096630	0.00000	0.000000	894	0	902	97666
GCall_009439	0.16746	0.096888	0.00000	0.000000	894	0	898	97488
GCfix_007049	0.16709	0.096362	0.00000	0.000000	892	0	896	96962
GCfix_002655	0.16709	0.096310	0.00000	0.000000	892	0	894	96534
GCfix_000358	0.16709	0.096162	0.00000	0.000000	892	0	894	96430
GCall_010977	0.16709	0.096436	0.00000	0.000000	892	0	894	96736
GCfix_009248	0.16690	0.096098	0.00000	0.000000	891	0	894	96514
GCall_006262	0.16690	0.096095	0.00000	0.000000	891	0	896	96772
GCall_006000	0.16690	0.095688	0.00000	0.000000	891	0	892	95806
GCfix_000710	0.16521	0.094814	0.00000	0.000000	882	0	882	94814
GCfix_002669	0.16465	0.095023	0.00000	0.000000	879	0	884	95608
GCfix_007747	0.16428	0.094746	0.00000	0.000000	877	0	880	95156
GCall_004995	0.16353	0.094577	0.00000	0.000000	873	0	880	95518
GCfix_003461	0.16315	0.094012	0.00000	0.000000	871	0	878	94924
GCfix_002804	0.16315	0.093727	0.00000	0.000000	871	0	876	94446
GCall_007615	0.16259	0.093588	0.00000	0.000000	868	0	874	94422
GCall_008070	0.16241	0.093566	0.00000	0.000000	867	0	872	94274
GCall_006134	0.16241	0.093986	0.00000	0.000000	867	0	876	95336
GCall_010770	0.16166	0.093223	0.00000	0.000000	863	0	870	94140
GCall_010123	0.16147	0.093872	0.00000	0.000000	862	0	870	95072
GCfix_004361	0.16128	0.092997	0.00000	0.000000	861	0	866	93714
GCfix_000022	0.16016	0.092045	0.00000	0.000000	855	0	858	92386
GCall_004897	0.15960	0.092082	0.00000	0.000000	852	0	858	92886
GCfix_009205	0.15866	0.091910	0.00000	0.000000	847	0	852	92594
GCfix_010434	0.15847	0.091781	0.00000	0.000000	846	0	852	92618
GCfix_003584	0.15810	0.091461	0.00000	0.000000	844	0	850	92284
GCall_009239	0.15753	0.090493	0.00000	0.000000	841	0	846	91094
GCall_003292	0.15753	0.090960	0.00000	0.000000	841	0	846	91620
GCfix_008874	0.15697	0.090895	0.00000	0.000000	838	0	844	91696
GCfix_007557	0.15679	0.090552	0.00000	0.000000	837	0	840	91002
GCall_003518	0.15679	0.091019	0.00000	0.000000	837	0	840	91404
GCall_003884	0.15622	0.090119	0.00000	0.000000	834	0	838	90648
GCfix_009851	0.15604	0.090305	0.00000	0.000000	833	0	844	91690
GCfix_010986	0.15585	0.090017	0.00000	0.000000	832	0	840	91060
GCfix_010983	0.15585	0.090207	0.00000	0.000000	832	0	840	91236
GCall_008310	0.15547	0.089649	0.00000	0.000000	830	0	832	89916
GCall_009241	0.15529	0.091957	0.00000	0.000000	829	0	842	93836
GCall_004064	0.15529	0.089624	0.00000	0.000000	829	0	832	90074
GCfix_003924	0.15491	0.089581	0.00000	0.000000	827	0	830	90000
GCall_009012	0.15491	0.089648	0.00000	0.000000	827	0	830	90098
GCall_006242	0.15491	0.089163	0.00000	0.000000	827	0	830	89440
GCall_010833	0.15473	0.089169	0.00000	0.000000	826	0	832	90008
GCfix_008609	0.15454	0.089547	0.00000	0.000000	825	0	830	90190
GCall_004773	0.15454	0.089100	0.00000	0.000000	825	0	832	90018
GCfix_009396	0.15435	0.088876	0.00000	0.000000	824	0	834	90146
GCfix_009103	0.15416	0.089005	0.00000	0.000000	823	0	828	89654
GCall_008247	0.15416	0.089254	0.00000	0.000000	823	0	834	90700
GCfix_011918	0.15398	0.088908	0.00000	0.000000	822	0	824	89174
GCall_010902	0.15398	0.089199	0.00000	0.000000	822	0	826	89654
GCfix_005060	0.15379	0.088702	0.00000	0.000000	821	0	830	89952
GCfix_003530	0.15379	0.088830	0.00000	0.000000	821	0	824	89214
GCfix_011443	0.15360	0.088877	0.00000	0.000000	820	0	828	90012
GCfix_009472	0.15341	0.088769	0.00000	0.000000	819	0	826	89722
GCfix_011331	0.15323	0.088940	0.00000	0.000000	818	0	826	89942
GCall_009880	0.15304	0.088086	0.00000	0.000000	817	0	826	89178
GCfix_010598	0.15266	0.088026	0.00000	0.000000	815	0	820	88664
GCfix_004470	0.15229	0.088250	0.00000	0.000000	813	0	816	88598
GCfix_011533	0.15210	0.087995	0.00000	0.000000	812	0	816	88570
GCfix_010893	0.15173	0.087755	0.00000	0.000000	810	0	812	88024
GCall_010748	0.15173	0.087464	0.00000	0.000000	810	0	814	87996
GCall_004960	0.15154	0.087584	0.00000	0.000000	809	0	818	88732
GCall_008190	0.15135	0.087340	0.00000	0.000000	808	0	812	87900
GCall_003968	0.15135	0.087516	0.00000	0.000000	808	0	810	87784
GCall_000860	0.15135	0.087304	0.00000	0.000000	808	0	812	87764
GCfix_009767	0.15117	0.087589	0.00000	0.000000	807	0	812	88274
GCall_004122	0.15098	0.087007	0.00000	0.000000	806	0	812	87768
GCall_000296	0.15098	0.086882	0.00000	0.000000	806	0	810	87482
GCall_009882	0.15060	0.087112	0.00000	0.000000	804	0	810	87978
GCall_004981	0.15060	0.086932	0.00000	0.000000	804	0	812	87980
GCall_003002	0.15042	0.086672	0.00000	0.000000	803	0	806	87058
GCfix_004391	0.15023	0.086814	0.00000	0.000000	802	0	808	87640
GCfix_008163	0.14985	0.086126	0.00000	0.000000	800	0	802	86354
GCall_009723	0.14967	0.086307	0.00000	0.000000	799	0	806	87292
GCfix_004267	0.14948	0.086280	0.00000	0.000000	798	0	808	87596
GCfix_004928	0.14929	0.086049	0.00000	0.000000	797	0	801	86616
GCfix_004825	0.14911	0.086327	0.00000	0.000000	796	0	806	87762
GCfix_000614	0.14911	0.086413	0.00000	0.000000	796	0	800	86980
GCfix_011827	0.14873	0.085840	0.00000	0.000000	794	0	802	86774
GCfix_011877	0.14854	0.085378	0.00000	0.000000	793	0	796	85828
