seq_id,binary_label,pred_probability
24,1,0.504185110685777
56,1,0.504185110685777
70,1,0.5135991786934535
123,1,0.504185110685777
198,1,0.504185110685777
293,1,0.5037827754347685
298,1,0.504185110685777
376,1,0.504185110685777
431,1,0.504185110685777
432,1,0.504185110685777
558,1,0.504185110685777
589,1,0.504185110685777
592,1,0.504185110685777
691,1,0.504185110685777
703,1,0.504185110685777
727,1,0.504185110685777
743,1,0.513689477625555
752,1,0.504185110685777
764,1,0.504185110685777
765,1,0.504185110685777
809,1,0.504185110685777
834,1,0.504185110685777
835,1,0.504185110685777
870,1,0.504185110685777
872,1,0.504185110685777
907,1,0.504185110685777
1015,1,0.504185110685777
1123,1,0.504185110685777
1125,1,0.504185110685777
1158,1,0.504185110685777
1176,1,0.5037796613673592
1267,1,0.504185110685777
1299,1,0.5037832687266964
1350,1,0.5037841059318275
1380,1,0.504185110685777
1387,1,0.504185110685777
1408,1,0.504185110685777
1437,1,0.503122074534522
1451,1,0.504185110685777
1456,1,0.504185110685777
1492,1,0.5109516867481122
1715,1,0.504185110685777
1750,1,0.504185110685777
1753,1,0.504185110685777
1874,1,0.504185110685777
1951,1,0.504185110685777
1972,1,0.5037840495539263
1990,1,0.504185110685777
2020,1,0.504185110685777
2035,1,0.504185110685777
2046,1,0.504185110685777
2145,1,0.5292585797870014
2158,1,0.504185110685777
2159,1,0.504185110685777
2169,1,0.504185110685777
2199,1,0.504185110685777
2225,1,0.504185110685777
2303,1,0.504185110685777
2336,1,0.504185110685777
2337,1,0.504185110685777
2345,1,0.504185110685777
2398,1,0.504185110685777
2469,1,0.504185110685777
2500,1,0.504185110685777
2563,1,0.5033140875325249
2565,1,0.504185110685777
2631,1,0.504185110685777
2699,1,0.504185110685777
2721,1,0.504185110685777
2851,1,0.5037877314467238
2957,1,0.504185110685777
2978,1,0.5037832687266964
3056,1,0.504185110685777
3077,1,0.504185110685777
3104,1,0.504185110685777
3109,1,0.5135397702466431
3168,1,0.504185110685777
3180,1,0.504185110685777
3270,1,0.504185110685777
3325,1,0.504185110685777
3420,1,0.504185110685777
3530,1,0.504185110685777
3537,1,0.504185110685777
3582,1,0.504185110685777
3935,1,0.5037823036865002
3959,1,0.504185110685777
3974,1,0.504185110685777
4020,1,0.504185110685777
4087,1,0.504185110685777
4189,1,0.504185110685777
4301,1,0.504185110685777
4341,1,0.504185110685777
