seq_id,binary_label,pred_probability
616,0,0.0023477382
617,0,8.004587e-06
618,0,0.00013535393
619,0,0.0010702586
620,0,0.26370484
621,0,0.00020520325
622,0,1.19678025e-05
623,0,4.789788e-06
624,0,3.0226936e-05
625,0,1.1579216e-05
626,0,0.00015992885
627,0,0.00016523174
628,0,0.00036385396
629,0,0.0038232212
630,0,0.00041915695
631,0,0.00083963753
632,0,5.484851e-05
633,0,0.00034669688
634,0,7.4001427e-06
635,0,2.480031e-05
636,0,0.00012834748
637,0,0.014977425
638,0,0.0018324152
639,0,0.00013558037
640,0,6.797618e-06
641,0,0.0003215659
642,0,0.0003538003
643,0,0.0021103192
644,0,0.0021446957
645,0,1.7271598e-06
646,0,0.00010782672
647,0,0.0001263056
648,0,0.0009895429
649,0,0.0034160973
650,0,0.007896702
651,0,0.053726625
652,0,0.002161024
653,0,0.0032090903
654,0,6.8436702e-06
655,0,9.98445e-05
656,0,6.303486e-05
657,0,0.00023295144
658,0,0.00015396795
659,0,0.00017924386
660,0,0.00477399
661,0,0.03288144
662,0,0.0008283131
663,0,5.225775e-05
664,0,0.0010519315
665,0,3.9382336e-05
666,0,7.121586e-07
667,0,0.00021696131
668,0,0.007625395
669,0,0.0005697031
670,0,5.061716e-06
671,0,0.018063765
672,0,0.00454122
673,0,0.0009580613
674,0,0.0017043679
675,0,1.4208128e-05
676,0,0.0012214186
677,0,2.7560463e-05
678,0,0.04158909
679,0,0.000513495
680,0,0.00024145807
681,0,0.004399593
682,0,4.742308e-05
683,0,0.00016895664
684,0,0.0032409688
685,0,0.0038451988
686,0,0.0013707379
687,0,0.0011124421
688,0,3.3988887e-05
689,0,9.608776e-05
690,0,0.00012348074
692,0,0.026967503
693,0,0.00059995573
694,0,0.0003019733
695,0,0.0037143168
696,0,0.004898481
697,0,0.00075458543
698,0,1.3481469e-05
699,0,5.6129753e-05
700,0,0.00020755135
701,0,0.0033248684
702,0,0.008305793
704,0,0.00067047577
705,0,0.021364765
706,0,0.103313476
707,0,0.00471052
708,0,0.029699223
709,0,0.00022127456
710,0,9.2031616e-05
711,0,0.0006180969
712,0,0.0011925237
713,0,0.0030853609
714,0,0.009511136
715,0,0.00016210515
716,0,1.4848361e-05
717,0,0.0014075622
718,0,0.0037848065
719,0,0.00062535924
720,0,0.00016315684
721,0,3.2748114e-05
722,0,0.0017597835
723,0,0.00012150932
724,0,0.0001111908
725,0,0.0008852489
726,0,0.003191594
728,0,0.007880721
729,0,0.004948134
730,0,0.00019840391
731,0,0.050217934
732,0,5.5347613e-05
733,0,0.010682237
734,0,0.0021613035
735,0,0.0001178559
736,0,0.0026266638
737,0,0.101349704
738,0,0.006619869
739,0,3.5461675e-05
740,0,0.00012182837
741,0,2.107413e-06
742,0,0.005363604
744,0,0.001668798
745,0,0.008792833
746,0,0.00062150863
747,0,0.00037979364
748,0,2.216698e-05
749,0,0.00026553796
750,0,0.0006348917
751,0,0.009393677
753,0,0.0017265577
754,0,0.0008817338
755,0,1.3405688e-05
756,0,0.0006307681
757,0,0.00043694023
758,0,0.00461847
759,0,0.000113266244
760,0,7.4776886e-05
761,0,0.0006705182
762,0,9.422843e-05
763,0,0.003042952
766,0,0.098127246
767,0,1.9484349e-05
768,0,0.13195263
769,0,0.0004911321
770,0,0.00018404183
771,0,6.886157e-05
772,0,0.07496458
773,0,0.21464868
774,0,0.0001287256
775,0,0.00021105623
776,0,0.0012097262
777,0,0.00021122696
778,0,1.7044057e-07
779,0,6.0736544e-05
780,0,3.527078e-05
781,0,0.00030057968
782,0,0.0016879049
783,0,2.7352202e-05
784,0,0.0035626476
785,0,0.01632107
786,0,0.05461875
787,0,4.0135546e-05
788,0,0.005508997
789,0,0.00015107506
790,0,0.0005979275
791,0,0.00034054005
792,0,8.655766e-05
793,0,0.0076623936
794,0,2.1833189e-06
795,0,0.00010612899
796,0,4.9068225e-05
797,0,0.00029079505
798,0,0.010197631
799,0,0.0002926722
800,0,0.009160344
801,0,5.678237e-06
802,0,0.001573071
803,0,0.00028527467
804,0,0.017995212
805,0,8.819349e-06
806,0,0.000102458296
807,0,0.0003486601
808,0,2.2371867e-06
810,0,0.0041136863
811,0,3.776268e-06
812,0,0.0011950783
813,0,0.009534276
814,0,0.00021017026
815,0,0.00055461074
816,0,0.0005301102
817,0,0.0006631536
818,0,0.00015697548
819,0,0.00030177415
820,0,0.002331463
821,0,0.000160243
822,0,0.017115885
823,0,0.0051282155
824,0,0.0012449927
825,0,0.00027060788
826,0,0.018279161
827,0,0.00019562825
828,0,0.0007676508
829,0,3.3021985e-05
830,0,7.69473e-06
831,0,0.00068752805
832,0,0.00046699514
833,0,0.00027312394
836,0,0.000104815685
837,0,0.00026811016
838,0,0.17082588
839,0,6.950891e-05
840,0,0.0022117442
841,0,0.0035346227
842,0,0.0041929437
843,0,0.001053209
844,0,0.0024458312
845,0,2.7570926e-05
846,0,0.021755531
847,0,1.9409254e-06
848,0,0.0019996834
849,0,0.00014153506
850,0,0.00056487304
851,0,8.792803e-06
852,0,0.00048017778
853,0,4.0650284e-05
854,0,1.1351057e-06
855,0,9.999504e-05
856,0,0.005360951
857,0,0.010111518
858,0,0.014601434
859,0,3.2015794e-06
860,0,0.015379061
861,0,0.06737142
862,0,3.4007204e-05
863,0,3.1208217e-06
864,0,0.011520773
865,0,0.00041439844
866,0,0.019914707
