fold,seq_id,binary_label,pred_probability
1,1858,0,0.572159724352155
1,1862,0,0.500620327122899
1,1865,0,0.500743000855331
1,1870,0,0.5005109821749891
1,1882,0,0.5091394024042185
1,1890,0,0.5028179655370248
1,1904,0,0.5005674169009887
1,1909,0,0.5002177232230656
1,1921,0,0.5010204062936653
1,1925,0,0.5004901221942714
1,1946,0,0.5006406357213092
1,1948,0,0.5093702692801941
1,1964,0,0.5047827458981956
1,1970,0,0.5017174636008157
1,1986,0,0.5006290279031819
1,1989,0,0.5000934582603277
1,1996,0,0.5002112279879704
1,2006,0,0.5005069759075167
1,2010,0,0.5016971777473754
1,2011,0,0.5003881465419913
1,2018,0,0.5020857354866185
1,2021,0,0.5006573472121485
1,2034,0,0.5003021561906752
1,2036,0,0.5004020020055082
1,2042,0,0.5002447672839565
1,2043,0,0.500102688864518
1,2047,0,0.5003244420570487
1,2053,0,0.5001163928639004
1,2057,0,0.5000917565596069
1,2062,0,0.5068526317192396
1,2080,0,0.5067969298935923
1,2083,0,0.5011530390450916
1,2085,0,0.5001913874286833
1,2093,0,0.5010074548365113
1,2096,0,0.5029235440067729
1,2100,0,0.5166709024335165
1,2109,0,0.5000806645486774
1,2110,0,0.5106802439923159
1,2111,0,0.501962716125989
1,2112,0,0.5001485191460892
1,2113,0,0.5006449718836871
1,2116,0,0.5014504030717154
1,2117,0,0.5004816105755194
1,2125,0,0.5019689601732219
1,2128,0,0.5001595341830861
1,2132,0,0.5001522403994811
1,2134,0,0.5002648164316533
1,2135,0,0.5006706869470775
1,2137,0,0.5004470097201531
1,2144,0,0.5020173830554677
1,2153,0,0.501394510824658
1,2156,0,0.5011219000841475
1,2173,0,0.5002603569824629
1,2178,0,0.5005370790710248
1,2182,0,0.5001376434153109
1,2194,0,0.5002915761877376
1,2201,0,0.5050092260908183
1,2204,0,0.5023651426489979
1,2210,0,0.5004941946966095
1,2216,0,0.5003866885333513
1,2226,0,0.5022448601494711
1,2234,0,0.5010821767723215
1,2240,0,0.5003050471132962
1,2241,0,0.5000949893858581
1,2249,0,0.5021822379963111
1,2250,0,0.5013250725263991
1,2260,0,0.5005683351153991
1,2265,0,0.5048374193216826
1,2273,0,0.5020521782176716
1,2285,0,0.5000954037510202
1,2288,0,0.5059695797323562
1,2289,0,0.5005429824074569
1,2295,0,0.502450878735453
1,2300,0,0.5003832277495771
1,2302,0,0.5041560484169507
1,2312,0,0.5054470328055889
1,2316,0,0.5034178298775838
1,2318,0,0.5009648628070109
