#name	%unambiguousReads	unambiguousMB	%ambiguousReads	ambiguousMB	unambiguousReads	ambiguousReads	assignedReads	assignedBases
010552	0.05810	0.124334	0.00000	0.000000	1162	0	1162	124334
004837	0.05400	0.115560	0.00000	0.000000	1080	0	1080	115560
008308	0.05260	0.111512	0.00000	0.000000	1052	0	1052	111512
001723	0.05060	0.107272	0.00000	0.000000	1012	0	1012	107272
007523	0.04900	0.103880	0.00000	0.000000	980	0	980	103880
010062	0.04760	0.100912	0.00000	0.000000	952	0	952	100912
004822	0.04540	0.096248	0.00000	0.000000	908	0	908	96248
004582	0.04490	0.095188	0.00000	0.000000	898	0	898	95188
001387	0.04430	0.093916	0.00000	0.000000	886	0	886	93916
005346	0.04350	0.092220	0.00000	0.000000	870	0	870	92220
002389	0.04340	0.092008	0.00000	0.000000	868	0	868	92008
002439	0.04310	0.092234	0.00000	0.000000	862	0	862	92234
010389	0.04290	0.090948	0.00000	0.000000	858	0	858	90948
005866	0.04260	0.090312	0.00000	0.000000	852	0	852	90312
010578	0.04240	0.089040	0.00000	0.000000	848	0	848	89040
010994	0.04230	0.090522	0.00000	0.000000	846	0	846	90522
007354	0.04230	0.089676	0.00000	0.000000	846	0	846	89676
011196	0.04210	0.089252	0.00000	0.000000	842	0	842	89252
007268	0.04170	0.089238	0.00000	0.000000	834	0	834	89238
005284	0.04160	0.087360	0.00000	0.000000	832	0	832	87360
009345	0.04100	0.087740	0.00000	0.000000	820	0	820	87740
001133	0.04080	0.086496	0.00000	0.000000	816	0	816	86496
003822	0.04070	0.087098	0.00000	0.000000	814	0	814	87098
002219	0.04070	0.087098	0.00000	0.000000	814	0	814	87098
011654	0.04050	0.085050	0.00000	0.000000	810	0	810	85050
003485	0.04050	0.085860	0.00000	0.000000	810	0	810	85860
010617	0.04030	0.086242	0.00000	0.000000	806	0	806	86242
004270	0.04000	0.084800	0.00000	0.000000	800	0	800	84800
007776	0.03990	0.083790	0.00000	0.000000	798	0	798	83790
005039	0.03990	0.084588	0.00000	0.000000	798	0	798	84588
005046	0.03980	0.081988	0.00000	0.000000	796	0	796	81988
006975	0.03970	0.084164	0.00000	0.000000	794	0	794	84164
001917	0.03970	0.084164	0.00000	0.000000	794	0	794	84164
006290	0.03960	0.081576	0.00000	0.000000	792	0	792	81576
003871	0.03940	0.084316	0.00000	0.000000	788	0	788	84316
007760	0.03930	0.083316	0.00000	0.000000	786	0	786	83316
007528	0.03900	0.081120	0.00000	0.000000	780	0	780	81120
005827	0.03900	0.083460	0.00000	0.000000	780	0	780	83460
001263	0.03890	0.083246	0.00000	0.000000	778	0	778	83246
011696	0.03880	0.083032	0.00000	0.000000	776	0	776	83032
007687	0.03880	0.083032	0.00000	0.000000	776	0	776	83032
009843	0.03850	0.080850	0.00000	0.000000	770	0	770	80850
009490	0.03850	0.080850	0.00000	0.000000	770	0	770	80850
010847	0.03840	0.079872	0.00000	0.000000	768	0	768	79872
010722	0.03840	0.081408	0.00000	0.000000	768	0	768	81408
008582	0.03840	0.082176	0.00000	0.000000	768	0	768	82176
007533	0.03830	0.081962	0.00000	0.000000	766	0	766	81962
009997	0.03820	0.080984	0.00000	0.000000	764	0	764	80984
008622	0.03790	0.080348	0.00000	0.000000	758	0	758	80348
006522	0.03760	0.079712	0.00000	0.000000	752	0	752	79712
003044	0.03760	0.078960	0.00000	0.000000	752	0	752	78960
008821	0.03740	0.079288	0.00000	0.000000	748	0	748	79288
001702	0.03740	0.078540	0.00000	0.000000	748	0	748	78540
009494	0.03730	0.079076	0.00000	0.000000	746	0	746	79076
004082	0.03730	0.079822	0.00000	0.000000	746	0	746	79822
011604	0.03720	0.079608	0.00000	0.000000	744	0	744	79608
011001	0.03710	0.079394	0.00000	0.000000	742	0	742	79394
