#name	%unambiguousReads	unambiguousMB	%ambiguousReads	ambiguousMB	unambiguousReads	ambiguousReads	assignedReads	assignedBases
008308	0.03890	0.082468	0.00000	0.000000	778	0	778	82468
004837	0.03510	0.075114	0.00000	0.000000	702	0	702	75114
010552	0.03480	0.074472	0.00000	0.000000	696	0	696	74472
001723	0.03320	0.070384	0.00000	0.000000	664	0	664	70384
010062	0.03270	0.069324	0.00000	0.000000	654	0	654	69324
007523	0.03240	0.068688	0.00000	0.000000	648	0	648	68688
005046	0.03240	0.066744	0.00000	0.000000	648	0	648	66744
005284	0.03220	0.067620	0.00000	0.000000	644	0	644	67620
001917	0.03220	0.068264	0.00000	0.000000	644	0	644	68264
002389	0.03190	0.067628	0.00000	0.000000	638	0	638	67628
008817	0.03170	0.067204	0.00000	0.000000	634	0	634	67204
004822	0.03170	0.067204	0.00000	0.000000	634	0	634	67204
002887	0.03160	0.066992	0.00000	0.000000	632	0	632	66992
001387	0.03160	0.066992	0.00000	0.000000	632	0	632	66992
005296	0.03100	0.065720	0.00000	0.000000	620	0	620	65720
007354	0.03070	0.065084	0.00000	0.000000	614	0	614	65084
010994	0.03050	0.065270	0.00000	0.000000	610	0	610	65270
007268	0.03050	0.065270	0.00000	0.000000	610	0	610	65270
008839	0.03040	0.063840	0.00000	0.000000	608	0	608	63840
008582	0.03040	0.065056	0.00000	0.000000	608	0	608	65056
001133	0.03030	0.064236	0.00000	0.000000	606	0	606	64236
005346	0.02990	0.063388	0.00000	0.000000	598	0	598	63388
004270	0.02990	0.063388	0.00000	0.000000	598	0	598	63388
002439	0.02970	0.063558	0.00000	0.000000	594	0	594	63558
007687	0.02960	0.063344	0.00000	0.000000	592	0	592	63344
007533	0.02960	0.063344	0.00000	0.000000	592	0	592	63344
005866	0.02960	0.062752	0.00000	0.000000	592	0	592	62752
009826	0.02950	0.063130	0.00000	0.000000	590	0	590	63130
007776	0.02930	0.061530	0.00000	0.000000	586	0	586	61530
010578	0.02920	0.061320	0.00000	0.000000	584	0	584	61320
008286	0.02920	0.061904	0.00000	0.000000	584	0	584	61904
001587	0.02920	0.061904	0.00000	0.000000	584	0	584	61904
001655	0.02910	0.060528	0.00000	0.000000	582	0	582	60528
003044	0.02900	0.060900	0.00000	0.000000	580	0	580	60900
011271	0.02890	0.061268	0.00000	0.000000	578	0	578	61268
010642	0.02890	0.060690	0.00000	0.000000	578	0	578	60690
002898	0.02890	0.060112	0.00000	0.000000	578	0	578	60112
011291	0.02860	0.058344	0.00000	0.000000	572	0	572	58344
008502	0.02860	0.060632	0.00000	0.000000	572	0	572	60632
007345	0.02860	0.060060	0.00000	0.000000	572	0	572	60060
004082	0.02850	0.060990	0.00000	0.000000	570	0	570	60990
000522	0.02850	0.060990	0.00000	0.000000	570	0	570	60990
011196	0.02840	0.060208	0.00000	0.000000	568	0	568	60208
004582	0.02840	0.060208	0.00000	0.000000	568	0	568	60208
001263	0.02840	0.060776	0.00000	0.000000	568	0	568	60776
002383	0.02830	0.059996	0.00000	0.000000	566	0	566	59996
008641	0.02820	0.059784	0.00000	0.000000	564	0	564	59784
003485	0.02820	0.059784	0.00000	0.000000	564	0	564	59784
010389	0.02810	0.059572	0.00000	0.000000	562	0	562	59572
009957	0.02810	0.060134	0.00000	0.000000	562	0	562	60134
003822	0.02810	0.060134	0.00000	0.000000	562	0	562	60134
007528	0.02800	0.058240	0.00000	0.000000	560	0	560	58240
010796	0.02780	0.058936	0.00000	0.000000	556	0	556	58936
010722	0.02780	0.058936	0.00000	0.000000	556	0	556	58936
009997	0.02750	0.058300	0.00000	0.000000	550	0	550	58300
000703	0.02750	0.058850	0.00000	0.000000	550	0	550	58850
009284	0.02740	0.058088	0.00000	0.000000	548	0	548	58088
006696	0.02740	0.058088	0.00000	0.000000	548	0	548	58088
003292	0.02740	0.058088	0.00000	0.000000	548	0	548	58088
002220	0.02740	0.058636	0.00000	0.000000	548	0	548	58636
010021	0.02730	0.057876	0.00000	0.000000	546	0	546	57876
008367	0.02720	0.057120	0.00000	0.000000	544	0	544	57120
005934	0.02720	0.057664	0.00000	0.000000	544	0	544	57664
005039	0.02700	0.057240	0.00000	0.000000	540	0	540	57240
007615	0.02690	0.056490	0.00000	0.000000	538	0	538	56490
004264	0.02690	0.057566	0.00000	0.000000	538	0	538	57566
011439	0.02680	0.056816	0.00000	0.000000	536	0	536	56816
006290	0.02670	0.055002	0.00000	0.000000	534	0	534	55002
004427	0.02670	0.056604	0.00000	0.000000	534	0	534	56604
002323	0.02670	0.056070	0.00000	0.000000	534	0	534	56070
011766	0.02650	0.055650	0.00000	0.000000	530	0	530	55650
010847	0.02650	0.055120	0.00000	0.000000	530	0	530	55120
010627	0.02650	0.056180	0.00000	0.000000	530	0	530	56180
007297	0.02650	0.055650	0.00000	0.000000	530	0	530	55650
005255	0.02650	0.055650	0.00000	0.000000	530	0	530	55650
011134	0.02640	0.055440	0.00000	0.000000	528	0	528	55440
008622	0.02640	0.055968	0.00000	0.000000	528	0	528	55968
008375	0.02640	0.055440	0.00000	0.000000	528	0	528	55440
003019	0.02640	0.055968	0.00000	0.000000	528	0	528	55968
009843	0.02630	0.055230	0.00000	0.000000	526	0	526	55230
000224	0.02630	0.056282	0.00000	0.000000	526	0	526	56282
011604	0.02620	0.056068	0.00000	0.000000	524	0	524	56068
008962	0.02620	0.054496	0.00000	0.000000	524	0	524	54496
001679	0.02620	0.055544	0.00000	0.000000	524	0	524	55544
001076	0.02610	0.055332	0.00000	0.000000	522	0	522	55332
010285	0.02600	0.055120	0.00000	0.000000	520	0	520	55120
009871	0.02600	0.055120	0.00000	0.000000	520	0	520	55120
