#name	%unambiguousReads	unambiguousMB	%ambiguousReads	ambiguousMB	unambiguousReads	ambiguousReads	assignedReads	assignedBases
GCfix_000952	0.54542	0.258350	0.00000	0.000000	3162	0	3188	260702
GCfix_000358	0.20699	0.129561	0.00000	0.000000	1200	0	1204	130126
GCfix_000188	0.20285	0.127056	0.00000	0.000000	1176	0	1180	127550
GCall_010977	0.19992	0.125436	0.00000	0.000000	1159	0	1164	126116
GCall_001851	0.19871	0.124884	0.00000	0.000000	1152	0	1162	126310
GCfix_006745	0.19819	0.125650	0.00000	0.000000	1149	0	1152	126100
GCfix_010893	0.19802	0.124662	0.00000	0.000000	1148	0	1152	125158
GCall_008070	0.19543	0.122632	0.00000	0.000000	1133	0	1142	123918
GCall_011687	0.19491	0.122337	0.00000	0.000000	1130	0	1140	123768
GCall_008247	0.19371	0.121228	0.00000	0.000000	1123	0	1130	122058
GCall_004481	0.19267	0.120952	0.00000	0.000000	1117	0	1120	121402
GCall_004788	0.19250	0.120852	0.00000	0.000000	1116	0	1122	121610
GCall_004019	0.19250	0.120794	0.00000	0.000000	1116	0	1124	121852
GCfix_004391	0.19198	0.121503	0.00000	0.000000	1113	0	1128	123572
GCfix_010983	0.19164	0.120736	0.00000	0.000000	1111	0	1120	122018
GCall_004122	0.19129	0.119547	0.00000	0.000000	1109	0	1116	120448
GCall_007723	0.19077	0.121480	0.00000	0.000000	1106	0	1122	123846
GCall_010027	0.19043	0.119504	0.00000	0.000000	1104	0	1106	119762
GCfix_003152	0.19026	0.119399	0.00000	0.000000	1103	0	1108	120042
GCfix_010341	0.19008	0.118994	0.00000	0.000000	1102	0	1104	119294
GCall_010123	0.18888	0.119016	0.00000	0.000000	1095	0	1100	119662
GCfix_011728	0.18853	0.118443	0.00000	0.000000	1093	0	1102	119760
GCfix_007747	0.18784	0.117755	0.00000	0.000000	1089	0	1094	118440
GCfix_005569	0.18629	0.116840	0.00000	0.000000	1080	0	1084	117406
GCall_003884	0.18577	0.116607	0.00000	0.000000	1077	0	1090	118290
GCfix_002655	0.18560	0.116607	0.00000	0.000000	1076	0	1082	117352
GCfix_000022	0.18525	0.115727	0.00000	0.000000	1074	0	1086	117210
GCfix_002804	0.18508	0.116045	0.00000	0.000000	1073	0	1078	116686
GCall_010349	0.18491	0.116142	0.00000	0.000000	1072	0	1078	116972
GCfix_009103	0.18422	0.115544	0.00000	0.000000	1068	0	1072	116110
GCfix_008874	0.18422	0.115704	0.00000	0.000000	1068	0	1078	116938
GCall_007731	0.18422	0.115447	0.00000	0.000000	1068	0	1074	116314
GCall_006378	0.18422	0.115351	0.00000	0.000000	1068	0	1072	115918
GCfix_006134	0.18405	0.115987	0.00000	0.000000	1067	0	1074	116928
GCfix_010422	0.18215	0.114088	0.00000	0.000000	1056	0	1060	114688
GCall_006242	0.18198	0.114626	0.00000	0.000000	1055	0	1064	115802
GCall_005056	0.18163	0.113553	0.00000	0.000000	1053	0	1058	114240
GCall_001371	0.18060	0.113324	0.00000	0.000000	1047	0	1050	113774
GCfix_001910	0.18025	0.113111	0.00000	0.000000	1045	0	1054	114396
GCall_009880	0.17991	0.113002	0.00000	0.000000	1043	0	1054	114404
GCfix_006160	0.17974	0.112628	0.00000	0.000000	1042	0	1048	113446
GCfix_002813	0.17870	0.112006	0.00000	0.000000	1036	0	1046	113294
GCall_000069	0.17870	0.111958	0.00000	0.000000	1036	0	1042	112818
GCfix_011331	0.17853	0.112223	0.00000	0.000000	1035	0	1042	113204
GCfix_005299	0.17818	0.111972	0.00000	0.000000	1033	0	1040	112886
GCfix_011443	0.17732	0.110983	0.00000	0.000000	1028	0	1038	112222
GCall_000576	0.17732	0.111506	0.00000	0.000000	1028	0	1036	112610
GCall_001472	0.17646	0.110637	0.00000	0.000000	1023	0	1026	111054
GCfix_001510	0.17611	0.110789	0.00000	0.000000	1021	0	1028	111804
GCfix_008609	0.17577	0.110491	0.00000	0.000000	1019	0	1022	110876
GCall_001634	0.17560	0.110199	0.00000	0.000000	1018	0	1026	111294
GCall_009919	0.17508	0.110075	0.00000	0.000000	1015	0	1026	111474
GCall_008872	0.17508	0.109971	0.00000	0.000000	1015	0	1018	110386
GCfix_011827	0.17473	0.109432	0.00000	0.000000	1013	0	1018	110182
GCall_006262	0.17473	0.108896	0.00000	0.000000	1013	0	1016	109346
GCall_003050	0.17456	0.108881	0.00000	0.000000	1012	0	1016	109372
GCall_002983	0.17422	0.109272	0.00000	0.000000	1010	0	1014	109840
GCfix_008217	0.17370	0.109076	0.00000	0.000000	1007	0	1016	110280
GCall_005107	0.17335	0.108067	0.00000	0.000000	1005	0	1014	109234
GCfix_011918	0.17284	0.108508	0.00000	0.000000	1002	0	1008	109334
GCall_004436	0.17284	0.108241	0.00000	0.000000	1002	0	1008	109034
GCfix_007750	0.17266	0.108211	0.00000	0.000000	1001	0	1006	108896
GCall_006134	0.17266	0.108973	0.00000	0.000000	1001	0	1012	110588
GCall_000296	0.17266	0.107948	0.00000	0.000000	1001	0	1006	108698
GCfix_000352	0.17249	0.108200	0.00000	0.000000	1000	0	1010	109604
GCall_010770	0.17249	0.108238	0.00000	0.000000	1000	0	1004	108838
GCall_010833	0.17215	0.108049	0.00000	0.000000	998	0	1006	109148
GCall_004064	0.17197	0.107914	0.00000	0.000000	997	0	1000	108292
GCall_002279	0.17180	0.107246	0.00000	0.000000	996	0	1000	107846
GCfix_011715	0.17163	0.107734	0.00000	0.000000	995	0	1000	108484
GCfix_006706	0.17146	0.107167	0.00000	0.000000	994	0	1000	107882
GCall_004897	0.17146	0.107267	0.00000	0.000000	994	0	1000	108016
GCall_009723	0.17094	0.107159	0.00000	0.000000	991	0	994	107576
GCfix_011094	0.17059	0.107750	0.00000	0.000000	989	0	994	108466
GCfix_009248	0.17059	0.107125	0.00000	0.000000	989	0	994	107696
GCall_002180	0.17059	0.107200	0.00000	0.000000	989	0	998	108508
