#name	%unambiguousReads	unambiguousMB	%ambiguousReads	ambiguousMB	unambiguousReads	ambiguousReads	assignedReads	assignedBases
006625	13.30671	158.669874	0.00000	0.000000	1058010	0	1069006	160319070
004255	8.92983	106.457427	0.00000	0.000000	710007	0	718073	107667100
006921	4.58109	54.616569	0.00000	0.000000	364240	0	367828	55154566
002020	3.36033	39.110358	0.00000	0.000000	267178	0	270062	39542867
007734	1.73201	20.605537	0.00000	0.000000	137711	0	139691	20901738
008844	1.52150	18.132572	0.00000	0.000000	120974	0	122417	18348836
002936	0.98528	11.740365	0.00000	0.000000	78339	0	79236	11874872
000049	0.97132	11.366675	0.00000	0.000000	77229	0	78320	11530318
008332	0.72864	8.684932	0.00000	0.000000	57934	0	58643	8791194
004402	0.68794	8.042210	0.00000	0.000000	54698	0	55429	8151780
001280	0.65412	7.792538	0.00000	0.000000	52009	0	52731	7900732
000192	0.61271	7.289112	0.00000	0.000000	48716	0	49389	7389876
001769	0.60303	7.138672	0.00000	0.000000	47947	0	68262	10185602
011083	0.55364	6.585627	0.00000	0.000000	44020	0	61565	9217214
000061	0.54754	6.525207	0.00000	0.000000	43535	0	44116	6612306
001346	0.53604	6.390335	0.00000	0.000000	42620	0	43063	6456748
001770	0.51959	6.156768	0.00000	0.000000	41312	0	41830	6234355
001749	0.51950	6.183416	0.00000	0.000000	41305	0	41814	6259638
000745	0.51045	6.081217	0.00000	0.000000	40586	0	41085	6155910
001418	0.49259	5.847237	0.00000	0.000000	39166	0	55375	8278281
006790	0.47253	5.628860	0.00000	0.000000	37571	0	38069	5703536
007851	0.45465	5.419144	0.00000	0.000000	36149	0	36596	5486130
007481	0.45305	5.398944	0.00000	0.000000	36022	0	36504	5471064
004751	0.43767	5.198197	0.00000	0.000000	34799	0	35220	5261312
005106	0.41520	4.944864	0.00000	0.000000	33012	0	33438	5008718
009195	0.40550	4.824814	0.00000	0.000000	32241	0	32703	4893990
006333	0.39248	4.668408	0.00000	0.000000	31206	0	31759	4751336
005552	0.34890	4.155995	0.00000	0.000000	27741	0	28125	4213514
009053	0.33983	4.046342	0.00000	0.000000	27020	0	27454	4111354
001171	0.32736	3.900689	0.00000	0.000000	26028	0	26321	3944622
004982	0.32658	3.849825	0.00000	0.000000	25966	0	26359	3908608
003263	0.32195	3.831705	0.00000	0.000000	25598	0	25957	3885364
000855	0.31502	3.739136	0.00000	0.000000	25047	0	25434	3797048
006202	0.31099	3.702544	0.00000	0.000000	24727	0	26675	3994664
011474	0.30887	3.678608	0.00000	0.000000	24558	0	24943	3736262
001407	0.28966	3.362084	0.00000	0.000000	23031	0	23431	3421902
000081	0.28558	3.399077	0.00000	0.000000	22706	0	23001	3443232
002547	0.28345	3.327539	0.00000	0.000000	22537	0	22912	3383356
001022	0.28104	3.349397	0.00000	0.000000	22345	0	22635	3392876
004440	0.28070	3.341009	0.00000	0.000000	22318	0	22658	3391970
007235	0.26397	3.144141	0.00000	0.000000	20988	0	21280	3187822
005120	0.26291	3.132006	0.00000	0.000000	20904	0	21176	3172730
008739	0.26069	3.102279	0.00000	0.000000	20727	0	21052	3150838
001975	0.25994	3.098497	0.00000	0.000000	20668	0	20931	3137932
002544	0.25545	3.043084	0.00000	0.000000	20311	0	20575	3082644
009164	0.24305	2.893885	0.00000	0.000000	19325	0	19580	2932002
000143	0.23766	2.744978	0.00000	0.000000	18896	0	19130	2780074
008777	0.22936	2.731637	0.00000	0.000000	18236	0	18542	2777506
005097	0.22269	2.650969	0.00000	0.000000	17706	0	17980	2692056
008262	0.21589	2.572809	0.00000	0.000000	17165	0	17384	2605630
000459	0.20130	2.399153	0.00000	0.000000	16005	0	16205	2429130
010175	0.19967	2.380312	0.00000	0.000000	15876	0	16090	2412400
011245	0.19874	2.365201	0.00000	0.000000	15802	0	16034	2399868
000054	0.19542	2.323666	0.00000	0.000000	15538	0	15783	2360298
008163	0.18515	2.205325	0.00000	0.000000	14721	0	14996	2246524
002360	0.18349	2.186711	0.00000	0.000000	14589	0	14819	2221186
009089	0.18315	2.180910	0.00000	0.000000	14562	0	14832	2221346
001359	0.18038	2.126481	0.00000	0.000000	14342	0	15107	2241144
000558	0.18029	2.148611	0.00000	0.000000	14335	0	14552	2181120
004106	0.17392	2.068620	0.00000	0.000000	13828	0	13972	2090220
004131	0.17154	2.045128	0.00000	0.000000	13639	0	13811	2070826
007126	0.17085	2.029580	0.00000	0.000000	13584	0	13872	2072574
004046	0.16822	1.999083	0.00000	0.000000	13375	0	19010	2844086
005655	0.16684	1.984201	0.00000	0.000000	13265	0	13439	2010252
002208	0.16470	1.954967	0.00000	0.000000	13095	0	13658	2039344
008460	0.16340	1.946870	0.00000	0.000000	12992	0	13170	1973526
006707	0.15944	1.852134	0.00000	0.000000	12677	0	12829	1874886
004878	0.15724	1.873834	0.00000	0.000000	12502	0	12691	1902090
004461	0.15714	1.864211	0.00000	0.000000	12494	0	12708	1896286
004235	0.15198	1.807586	0.00000	0.000000	12084	0	12261	1834042
005258	0.14794	1.761147	0.00000	0.000000	11763	0	11929	1785902
001123	0.14340	1.637204	0.00000	0.000000	11402	0	11710	1683206
009091	0.14195	1.687931	0.00000	0.000000	11286	0	11454	1713012
008490	0.14055	1.673413	0.00000	0.000000	11175	0	11315	1694382
004436	0.14001	1.666297	0.00000	0.000000	11132	0	11289	1689690
010427	0.13977	1.661994	0.00000	0.000000	11113	0	11268	1685180
000437	0.13971	1.665486	0.00000	0.000000	11108	0	11276	1690678
001802	0.13954	1.662110	0.00000	0.000000	11095	0	11259	1686648
010072	0.13927	1.659325	0.00000	0.000000	11073	0	11213	1680286
004353	0.13908	1.657476	0.00000	0.000000	11058	0	11231	1683366
009520	0.13656	1.626624	0.00000	0.000000	10858	0	11010	1649372
008090	0.13626	1.623610	0.00000	0.000000	10834	0	10964	1643082
005607	0.13564	1.616195	0.00000	0.000000	10785	0	10977	1644886
009364	0.13484	1.605272	0.00000	0.000000	10721	0	15312	2293922
004375	0.12883	1.532837	0.00000	0.000000	10243	0	10421	1559484
007864	0.12649	1.505932	0.00000	0.000000	10057	0	10238	1533032
001358	0.12474	1.486793	0.00000	0.000000	9918	0	10077	1510632
001849	0.12416	1.475459	0.00000	0.000000	9872	0	10053	1502546
002795	0.12258	1.446891	0.00000	0.000000	9746	0	9930	1474482
002197	0.11836	1.408618	0.00000	0.000000	9411	0	9596	1436336
