#name	%unambiguousReads	unambiguousMB	%ambiguousReads	ambiguousMB	unambiguousReads	ambiguousReads	assignedReads	assignedBases
004593	0.05150	0.110210	0.00000	0.000000	1030	0	1030	110210
004520	0.03550	0.075260	0.00000	0.000000	710	0	710	75260
004082	0.03550	0.075970	0.00000	0.000000	710	0	710	75970
003687	0.03550	0.074550	0.00000	0.000000	710	0	710	74550
001131	0.03340	0.071476	0.00000	0.000000	668	0	668	71476
002237	0.03230	0.069122	0.00000	0.000000	646	0	646	69122
006394	0.03180	0.067416	0.00000	0.000000	636	0	636	67416
004273	0.03100	0.065720	0.00000	0.000000	620	0	620	65720
001714	0.03020	0.064024	0.00000	0.000000	604	0	604	64024
008670	0.02940	0.062328	0.00000	0.000000	588	0	588	62328
001941	0.02910	0.061692	0.00000	0.000000	582	0	582	61692
001346	0.02870	0.060844	0.00000	0.000000	574	0	574	60844
001060	0.02870	0.059696	0.00000	0.000000	574	0	574	59696
010643	0.02850	0.059850	0.00000	0.000000	570	0	570	59850
004617	0.02850	0.059280	0.00000	0.000000	570	0	570	59280
007897	0.02790	0.059148	0.00000	0.000000	558	0	558	59148
004696	0.02780	0.059492	0.00000	0.000000	556	0	556	59492
011832	0.02740	0.058088	0.00000	0.000000	548	0	548	58088
011954	0.02730	0.057876	0.00000	0.000000	546	0	546	57876
005364	0.02720	0.058208	0.00000	0.000000	544	0	544	58208
000261	0.02720	0.058208	0.00000	0.000000	544	0	544	58208
006352	0.02680	0.056816	0.00000	0.000000	536	0	536	56816
000471	0.02660	0.055328	0.00000	0.000000	532	0	532	55328
004024	0.02640	0.055968	0.00000	0.000000	528	0	528	55968
004686	0.02620	0.056068	0.00000	0.000000	524	0	524	56068
009559	0.02610	0.054810	0.00000	0.000000	522	0	522	54810
008573	0.02610	0.055854	0.00000	0.000000	522	0	522	55854
003548	0.02610	0.055332	0.00000	0.000000	522	0	522	55332
011989	0.02590	0.054390	0.00000	0.000000	518	0	518	54390
011927	0.02590	0.054390	0.00000	0.000000	518	0	518	54390
008040	0.02580	0.054696	0.00000	0.000000	516	0	516	54696
005853	0.02580	0.054696	0.00000	0.000000	516	0	516	54696
008246	0.02570	0.054998	0.00000	0.000000	514	0	514	54998
002047	0.02570	0.054484	0.00000	0.000000	514	0	514	54484
004845	0.02560	0.053248	0.00000	0.000000	512	0	512	53248
001586	0.02560	0.054784	0.00000	0.000000	512	0	512	54784
000592	0.02550	0.054570	0.00000	0.000000	510	0	510	54570
000503	0.02550	0.054570	0.00000	0.000000	510	0	510	54570
010115	0.02540	0.053848	0.00000	0.000000	508	0	508	53848
002148	0.02530	0.052118	0.00000	0.000000	506	0	506	52118
000495	0.02530	0.054142	0.00000	0.000000	506	0	506	54142
011190	0.02520	0.053424	0.00000	0.000000	504	0	504	53424
000262	0.02520	0.053424	0.00000	0.000000	504	0	504	53424
010672	0.02510	0.053212	0.00000	0.000000	502	0	502	53212
006981	0.02510	0.053212	0.00000	0.000000	502	0	502	53212
006001	0.02510	0.052710	0.00000	0.000000	502	0	502	52710
011115	0.02500	0.052500	0.00000	0.000000	500	0	500	52500
000266	0.02500	0.053500	0.00000	0.000000	500	0	500	53500
010611	0.02490	0.052788	0.00000	0.000000	498	0	498	52788
009112	0.02490	0.052788	0.00000	0.000000	498	0	498	52788
011310	0.02470	0.052364	0.00000	0.000000	494	0	494	52364
005680	0.02470	0.052858	0.00000	0.000000	494	0	494	52858
004534	0.02470	0.051870	0.00000	0.000000	494	0	494	51870
003598	0.02450	0.051940	0.00000	0.000000	490	0	490	51940
006430	0.02440	0.051728	0.00000	0.000000	488	0	488	51728
004951	0.02440	0.051240	0.00000	0.000000	488	0	488	51240
010972	0.02430	0.052002	0.00000	0.000000	486	0	486	52002
007032	0.02430	0.050544	0.00000	0.000000	486	0	486	50544
006841	0.02430	0.051516	0.00000	0.000000	486	0	486	51516
001364	0.02430	0.051516	0.00000	0.000000	486	0	486	51516
003800	0.02420	0.051788	0.00000	0.000000	484	0	484	51788
001833	0.02420	0.051304	0.00000	0.000000	484	0	484	51304
007209	0.02410	0.051574	0.00000	0.000000	482	0	482	51574
002853	0.02410	0.051092	0.00000	0.000000	482	0	482	51092
000441	0.02400	0.050400	0.00000	0.000000	480	0	480	50400
011427	0.02390	0.051146	0.00000	0.000000	478	0	478	51146
007668	0.02390	0.051146	0.00000	0.000000	478	0	478	51146
005586	0.02390	0.049712	0.00000	0.000000	478	0	478	49712
000691	0.02390	0.050668	0.00000	0.000000	478	0	478	50668
011017	0.02380	0.050932	0.00000	0.000000	476	0	476	50932
008471	0.02380	0.050932	0.00000	0.000000	476	0	476	50932
011209	0.02370	0.050244	0.00000	0.000000	474	0	474	50244
007854	0.02370	0.049296	0.00000	0.000000	474	0	474	49296
007658	0.02370	0.050244	0.00000	0.000000	474	0	474	50244
004809	0.02370	0.049770	0.00000	0.000000	474	0	474	49770
004697	0.02370	0.050244	0.00000	0.000000	474	0	474	50244
002710	0.02370	0.050718	0.00000	0.000000	474	0	474	50718
008448	0.02360	0.049560	0.00000	0.000000	472	0	472	49560
005626	0.02350	0.049820	0.00000	0.000000	470	0	470	49820
005145	0.02350	0.049820	0.00000	0.000000	470	0	470	49820
000054	0.02350	0.050290	0.00000	0.000000	470	0	470	50290
011958	0.02340	0.049608	0.00000	0.000000	468	0	468	49608
011316	0.02340	0.048672	0.00000	0.000000	468	0	468	48672
007518	0.02340	0.048204	0.00000	0.000000	468	0	468	48204
003095	0.02340	0.049608	0.00000	0.000000	468	0	468	49608
002321	0.02340	0.050076	0.00000	0.000000	468	0	468	50076
000887	0.02340	0.049608	0.00000	0.000000	468	0	468	49608
004137	0.02330	0.049396	0.00000	0.000000	466	0	466	49396
003678	0.02330	0.049396	0.00000	0.000000	466	0	466	49396
008070	0.02320	0.049184	0.00000	0.000000	464	0	464	49184
002095	0.02320	0.049648	0.00000	0.000000	464	0	464	49648
009326	0.02310	0.048972	0.00000	0.000000	462	0	462	48972
003757	0.02310	0.048972	0.00000	0.000000	462	0	462	48972
010837	0.02300	0.048300	0.00000	0.000000	460	0	460	48300
002863	0.02300	0.048300	0.00000	0.000000	460	0	460	48300
002038	0.02300	0.048760	0.00000	0.000000	460	0	460	48760
005750	0.02290	0.048090	0.00000	0.000000	458	0	458	48090
000300	0.02290	0.048548	0.00000	0.000000	458	0	458	48548
010904	0.02280	0.048792	0.00000	0.000000	456	0	456	48792
006717	0.02280	0.047424	0.00000	0.000000	456	0	456	47424
002849	0.02280	0.048792	0.00000	0.000000	456	0	456	48792
002831	0.02280	0.047880	0.00000	0.000000	456	0	456	47880
008032	0.02270	0.047670	0.00000	0.000000	454	0	454	47670
007843	0.02260	0.048364	0.00000	0.000000	452	0	452	48364
001243	0.02260	0.047460	0.00000	0.000000	452	0	452	47460
000520	0.02260	0.047912	0.00000	0.000000	452	0	452	47912
011947	0.02250	0.047250	0.00000	0.000000	450	0	450	47250
005778	0.02250	0.047250	0.00000	0.000000	450	0	450	47250
008600	0.02240	0.047488	0.00000	0.000000	448	0	448	47488
008473	0.02240	0.047040	0.00000	0.000000	448	0	448	47040
004608	0.02240	0.047936	0.00000	0.000000	448	0	448	47936
009516	0.02230	0.046384	0.00000	0.000000	446	0	446	46384
004465	0.02230	0.047276	0.00000	0.000000	446	0	446	47276
002988	0.02230	0.046830	0.00000	0.000000	446	0	446	46830
004777	0.02220	0.047064	0.00000	0.000000	444	0	444	47064
005888	0.02210	0.046410	0.00000	0.000000	442	0	442	46410
000807	0.02210	0.046852	0.00000	0.000000	442	0	442	46852
000016	0.02210	0.047294	0.00000	0.000000	442	0	442	47294
011388	0.02200	0.046200	0.00000	0.000000	440	0	440	46200
009236	0.02200	0.045320	0.00000	0.000000	440	0	440	45320
010080	0.02190	0.046428	0.00000	0.000000	438	0	438	46428
009994	0.02190	0.045552	0.00000	0.000000	438	0	438	45552
007493	0.02190	0.046428	0.00000	0.000000	438	0	438	46428
011872	0.02180	0.046652	0.00000	0.000000	436	0	436	46652
010518	0.02180	0.046216	0.00000	0.000000	436	0	436	46216
004233	0.02180	0.046652	0.00000	0.000000	436	0	436	46652
006489	0.02170	0.046004	0.00000	0.000000	434	0	434	46004
003280	0.02170	0.045570	0.00000	0.000000	434	0	434	45570
000695	0.02170	0.044268	0.00000	0.000000	434	0	434	44268
011241	0.02160	0.046224	0.00000	0.000000	432	0	432	46224
006590	0.02160	0.045792	0.00000	0.000000	432	0	432	45792
005943	0.02160	0.046224	0.00000	0.000000	432	0	432	46224
000845	0.02160	0.046224	0.00000	0.000000	432	0	432	46224
011866	0.02150	0.045150	0.00000	0.000000	430	0	430	45150
008359	0.02150	0.045150	0.00000	0.000000	430	0	430	45150
004427	0.02150	0.045580	0.00000	0.000000	430	0	430	45580
001772	0.02150	0.045150	0.00000	0.000000	430	0	430	45150
010402	0.02140	0.044940	0.00000	0.000000	428	0	428	44940
009770	0.02140	0.045368	0.00000	0.000000	428	0	428	45368
007765	0.02140	0.045368	0.00000	0.000000	428	0	428	45368
007080	0.02140	0.045796	0.00000	0.000000	428	0	428	45796
003916	0.02140	0.044940	0.00000	0.000000	428	0	428	44940
010778	0.02130	0.045582	0.00000	0.000000	426	0	426	45582
009894	0.02130	0.045582	0.00000	0.000000	426	0	426	45582
009626	0.02130	0.045156	0.00000	0.000000	426	0	426	45156
009490	0.02120	0.044520	0.00000	0.000000	424	0	424	44520
