#name	%unambiguousReads	unambiguousMB	%ambiguousReads	ambiguousMB	unambiguousReads	ambiguousReads	assignedReads	assignedBases
GCfix_000952	1.17810	0.400811	0.00000	0.000000	5113	0	5176	405936
GCall_008070	0.35207	0.165496	0.00000	0.000000	1528	0	1548	168232
GCall_004788	0.32903	0.154977	0.00000	0.000000	1428	0	1440	156640
GCall_010027	0.32557	0.153170	0.00000	0.000000	1413	0	1432	155606
GCfix_003152	0.28341	0.133102	0.00000	0.000000	1230	0	1244	134886
GCall_001634	0.28295	0.133574	0.00000	0.000000	1228	0	1244	135798
GCfix_000358	0.27534	0.128742	0.00000	0.000000	1195	0	1210	130784
GCfix_008874	0.27511	0.129271	0.00000	0.000000	1194	0	1204	130556
GCall_006378	0.27304	0.128403	0.00000	0.000000	1185	0	1202	130770
GCfix_002038	0.27189	0.127195	0.00000	0.000000	1180	0	1190	128524
GCfix_010422	0.27027	0.127045	0.00000	0.000000	1173	0	1196	130260
GCfix_000590	0.27004	0.126671	0.00000	0.000000	1172	0	1186	128438
GCfix_011827	0.26728	0.125077	0.00000	0.000000	1160	0	1182	127636
GCall_001851	0.26682	0.125473	0.00000	0.000000	1158	0	1178	128160
GCall_006870	0.26198	0.122808	0.00000	0.000000	1137	0	1154	125034
GCfix_011715	0.26083	0.122984	0.00000	0.000000	1132	0	1152	125664
GCfix_010893	0.26083	0.122868	0.00000	0.000000	1132	0	1150	125290
GCall_005749	0.25898	0.121142	0.00000	0.000000	1124	0	1134	122320
GCfix_005405	0.25714	0.121060	0.00000	0.000000	1116	0	1132	123240
GCall_000439	0.25714	0.120445	0.00000	0.000000	1116	0	1136	122898
GCfix_002883	0.25553	0.119290	0.00000	0.000000	1109	0	1118	120534
GCall_006502	0.25553	0.120021	0.00000	0.000000	1109	0	1126	122506
GCall_008868	0.25161	0.118066	0.00000	0.000000	1092	0	1110	120364
GCfix_007750	0.25138	0.118235	0.00000	0.000000	1091	0	1104	119948
GCall_008247	0.25138	0.117940	0.00000	0.000000	1091	0	1118	121340
GCall_002983	0.25000	0.117450	0.00000	0.000000	1085	0	1100	119456
GCall_009919	0.24885	0.116712	0.00000	0.000000	1080	0	1096	118630
GCall_009124	0.24815	0.116706	0.00000	0.000000	1077	0	1094	118890
GCall_010142	0.24608	0.115679	0.00000	0.000000	1068	0	1084	117916
GCfix_009103	0.24539	0.115241	0.00000	0.000000	1065	0	1072	116192
GCfix_010983	0.24516	0.115215	0.00000	0.000000	1064	0	1076	116716
GCall_010123	0.24516	0.115426	0.00000	0.000000	1064	0	1082	117928
GCall_005056	0.24401	0.114374	0.00000	0.000000	1059	0	1076	116588
GCfix_005060	0.24355	0.114063	0.00000	0.000000	1057	0	1072	116004
GCfix_001586	0.24332	0.114505	0.00000	0.000000	1056	0	1068	116160
GCfix_002804	0.24170	0.113596	0.00000	0.000000	1049	0	1062	115424
GCall_007880	0.24078	0.114609	0.00000	0.000000	1045	0	1076	118858
GCall_004122	0.24032	0.112481	0.00000	0.000000	1043	0	1060	114792
GCall_006957	0.23917	0.112271	0.00000	0.000000	1038	0	1050	113772
GCfix_000188	0.23871	0.111913	0.00000	0.000000	1036	0	1052	113994
GCfix_000077	0.23663	0.111287	0.00000	0.000000	1027	0	1036	112524
GCall_004481	0.23663	0.110785	0.00000	0.000000	1027	0	1044	113074
GCall_004436	0.23663	0.110900	0.00000	0.000000	1027	0	1042	112742
GCfix_002088	0.23640	0.110597	0.00000	0.000000	1026	0	1038	112068
GCfix_007304	0.23594	0.110495	0.00000	0.000000	1024	0	1036	111886
GCfix_005473	0.23525	0.110502	0.00000	0.000000	1021	0	1034	112310
GCfix_004183	0.23502	0.110392	0.00000	0.000000	1020	0	1034	112056
GCfix_004076	0.23456	0.110524	0.00000	0.000000	1018	0	1032	112266
GCall_005748	0.23433	0.109930	0.00000	0.000000	1017	0	1034	112302
GCall_011608	0.23272	0.109219	0.00000	0.000000	1010	0	1028	111674
GCfix_011331	0.22926	0.107975	0.00000	0.000000	995	0	1010	110002
GCfix_007507	0.22788	0.106614	0.00000	0.000000	989	0	998	107722
GCall_005062	0.22788	0.106857	0.00000	0.000000	989	0	1002	108586
GCall_002161	0.22465	0.105040	0.00000	0.000000	975	0	990	106642
GCfix_001910	0.22442	0.105869	0.00000	0.000000	974	0	990	108028
GCfix_005933	0.22304	0.104643	0.00000	0.000000	968	0	978	105754
GCfix_010475	0.22235	0.104422	0.00000	0.000000	965	0	976	105958
GCall_010815	0.22050	0.103573	0.00000	0.000000	957	0	976	105918
GCall_008380	0.21935	0.102762	0.00000	0.000000	952	0	966	104542
GCall_000369	0.21935	0.103028	0.00000	0.000000	952	0	970	105296
GCall_004601	0.21912	0.103151	0.00000	0.000000	951	0	962	104536
GCall_010748	0.21797	0.101907	0.00000	0.000000	946	0	958	103518
GCall_004442	0.21774	0.102637	0.00000	0.000000	945	0	956	104028
GCfix_011936	0.21751	0.102398	0.00000	0.000000	944	0	954	103642
GCall_006217	0.21682	0.101663	0.00000	0.000000	941	0	956	103614
GCfix_009734	0.21659	0.101412	0.00000	0.000000	940	0	950	102668
GCfix_006706	0.21636	0.100887	0.00000	0.000000	939	0	952	102556
GCfix_000668	0.21613	0.101747	0.00000	0.000000	938	0	950	103388
GCfix_008919	0.21590	0.100990	0.00000	0.000000	937	0	954	103048
GCfix_005555	0.21567	0.101191	0.00000	0.000000	936	0	948	102710
GCall_010506	0.21567	0.100885	0.00000	0.000000	936	0	948	102528
GCall_001080	0.21521	0.101119	0.00000	0.000000	934	0	950	103146
GCfix_007349	0.21497	0.100842	0.00000	0.000000	933	0	954	103578
GCfix_001423	0.21428	0.100821	0.00000	0.000000	930	0	944	102668
GCall_005872	0.21313	0.099803	0.00000	0.000000	925	0	936	101200
GCfix_005678	0.21290	0.099896	0.00000	0.000000	924	0	936	101490
GCfix_008218	0.21244	0.099575	0.00000	0.000000	922	0	926	100060
GCall_003884	0.21244	0.099317	0.00000	0.000000	922	0	932	100568
GCall_010977	0.21221	0.099330	0.00000	0.000000	921	0	926	100044
GCall_000208	0.21221	0.099599	0.00000	0.000000	921	0	934	101314
GCall_010169	0.21198	0.099508	0.00000	0.000000	920	0	934	101442
GCfix_004391	0.21175	0.099400	0.00000	0.000000	919	0	932	101092
GCfix_005310	0.21152	0.098883	0.00000	0.000000	918	0	926	99860
GCall_010902	0.21152	0.099445	0.00000	0.000000	918	0	928	100686
