#name	%unambiguousReads	unambiguousMB	%ambiguousReads	ambiguousMB	unambiguousReads	ambiguousReads	assignedReads	assignedBases
006445	0.10310	0.218572	0.00000	0.000000	2062	0	2062	218572
002608	0.10160	0.215392	0.00000	0.000000	2032	0	2032	215392
002599	0.07410	0.157092	0.00000	0.000000	1482	0	1482	157092
004984	0.07400	0.158360	0.00000	0.000000	1480	0	1480	158360
006541	0.06350	0.134620	0.00000	0.000000	1270	0	1270	134620
007644	0.06340	0.134408	0.00000	0.000000	1268	0	1268	134408
005508	0.06220	0.131864	0.00000	0.000000	1244	0	1244	131864
000447	0.06200	0.132680	0.00000	0.000000	1240	0	1240	132680
009251	0.05940	0.124740	0.00000	0.000000	1188	0	1188	124740
004866	0.05830	0.124762	0.00000	0.000000	1166	0	1166	124762
007782	0.05810	0.123172	0.00000	0.000000	1162	0	1162	123172
003985	0.05650	0.120910	0.00000	0.000000	1130	0	1130	120910
002129	0.05580	0.116064	0.00000	0.000000	1116	0	1116	116064
007998	0.05560	0.117872	0.00000	0.000000	1112	0	1112	117872
004555	0.05450	0.115540	0.00000	0.000000	1090	0	1090	115540
005654	0.05350	0.114490	0.00000	0.000000	1070	0	1070	114490
004124	0.05120	0.109568	0.00000	0.000000	1024	0	1024	109568
007634	0.05070	0.108498	0.00000	0.000000	1014	0	1014	108498
002770	0.05050	0.107060	0.00000	0.000000	1010	0	1010	107060
010514	0.05000	0.106000	0.00000	0.000000	1000	0	1000	106000
009375	0.04990	0.104790	0.00000	0.000000	998	0	998	104790
009779	0.04970	0.106358	0.00000	0.000000	994	0	994	106358
003990	0.04970	0.105364	0.00000	0.000000	994	0	994	105364
002112	0.04890	0.102690	0.00000	0.000000	978	0	978	102690
003001	0.04660	0.098792	0.00000	0.000000	932	0	932	98792
008335	0.04620	0.097944	0.00000	0.000000	924	0	924	97944
004316	0.04610	0.097732	0.00000	0.000000	922	0	922	97732
011937	0.04540	0.094432	0.00000	0.000000	908	0	908	94432
001739	0.04500	0.095400	0.00000	0.000000	900	0	900	95400
001065	0.04490	0.095188	0.00000	0.000000	898	0	898	95188
004561	0.04360	0.092432	0.00000	0.000000	872	0	872	92432
006588	0.04330	0.091796	0.00000	0.000000	866	0	866	91796
002372	0.04310	0.091372	0.00000	0.000000	862	0	862	91372
008114	0.04290	0.090948	0.00000	0.000000	858	0	858	90948
002672	0.04290	0.090090	0.00000	0.000000	858	0	858	90090
003849	0.04280	0.091592	0.00000	0.000000	856	0	856	91592
011519	0.04250	0.090100	0.00000	0.000000	850	0	850	90100
000859	0.04250	0.090100	0.00000	0.000000	850	0	850	90100
009009	0.04230	0.090522	0.00000	0.000000	846	0	846	90522
003354	0.04220	0.090308	0.00000	0.000000	844	0	844	90308
010302	0.04210	0.087568	0.00000	0.000000	842	0	842	87568
009071	0.04210	0.087568	0.00000	0.000000	842	0	842	87568
000059	0.04200	0.088200	0.00000	0.000000	840	0	840	88200
006083	0.04190	0.089666	0.00000	0.000000	838	0	838	89666
008470	0.04080	0.086496	0.00000	0.000000	816	0	816	86496
011918	0.04070	0.087098	0.00000	0.000000	814	0	814	87098
009693	0.04070	0.085470	0.00000	0.000000	814	0	814	85470
001752	0.04060	0.086884	0.00000	0.000000	812	0	812	86884
008523	0.04040	0.085648	0.00000	0.000000	808	0	808	85648
001453	0.04040	0.086456	0.00000	0.000000	808	0	808	86456
010388	0.04000	0.084800	0.00000	0.000000	800	0	800	84800
005185	0.04000	0.085600	0.00000	0.000000	800	0	800	85600
006856	0.03970	0.082576	0.00000	0.000000	794	0	794	82576
009456	0.03950	0.083740	0.00000	0.000000	790	0	790	83740
011441	0.03940	0.083528	0.00000	0.000000	788	0	788	83528
005167	0.03920	0.080752	0.00000	0.000000	784	0	784	80752
001556	0.03920	0.083888	0.00000	0.000000	784	0	784	83888
004544	0.03870	0.082044	0.00000	0.000000	774	0	774	82044
002231	0.03870	0.080496	0.00000	0.000000	774	0	774	80496
010181	0.03860	0.082604	0.00000	0.000000	772	0	772	82604
007330	0.03840	0.081408	0.00000	0.000000	768	0	768	81408
011288	0.03800	0.080560	0.00000	0.000000	760	0	760	80560
000804	0.03800	0.080560	0.00000	0.000000	760	0	760	80560
004744	0.03780	0.080136	0.00000	0.000000	756	0	756	80136
006574	0.03750	0.079500	0.00000	0.000000	750	0	750	79500
007922	0.03740	0.079288	0.00000	0.000000	748	0	748	79288
011811	0.03720	0.078120	0.00000	0.000000	744	0	744	78120
005512	0.03720	0.078120	0.00000	0.000000	744	0	744	78120
005337	0.03690	0.076752	0.00000	0.000000	738	0	738	76752
002775	0.03690	0.077490	0.00000	0.000000	738	0	738	77490
008506	0.03680	0.076544	0.00000	0.000000	736	0	736	76544
006897	0.03680	0.076544	0.00000	0.000000	736	0	736	76544
005183	0.03680	0.078016	0.00000	0.000000	736	0	736	78016
004999	0.03680	0.078016	0.00000	0.000000	736	0	736	78016
002295	0.03680	0.078752	0.00000	0.000000	736	0	736	78752
006094	0.03670	0.077804	0.00000	0.000000	734	0	734	77804
003680	0.03670	0.078538	0.00000	0.000000	734	0	734	78538
006607	0.03640	0.076440	0.00000	0.000000	728	0	728	76440
002933	0.03640	0.076440	0.00000	0.000000	728	0	728	76440
007666	0.03560	0.075472	0.00000	0.000000	712	0	712	75472
007499	0.03560	0.076184	0.00000	0.000000	712	0	712	76184
007066	0.03560	0.075472	0.00000	0.000000	712	0	712	75472
005172	0.03560	0.075472	0.00000	0.000000	712	0	712	75472
004981	0.03560	0.075472	0.00000	0.000000	712	0	712	75472
008573	0.03550	0.075970	0.00000	0.000000	710	0	710	75970
008383	0.03550	0.075260	0.00000	0.000000	710	0	710	75260
003942	0.03520	0.074624	0.00000	0.000000	704	0	704	74624
008505	0.03510	0.074412	0.00000	0.000000	702	0	702	74412
007366	0.03510	0.075114	0.00000	0.000000	702	0	702	75114
006781	0.03510	0.074412	0.00000	0.000000	702	0	702	74412
003469	0.03510	0.075114	0.00000	0.000000	702	0	702	75114
002564	0.03510	0.073710	0.00000	0.000000	702	0	702	73710
008473	0.03500	0.073500	0.00000	0.000000	700	0	700	73500
001779	0.03500	0.074900	0.00000	0.000000	700	0	700	74900
010768	0.03480	0.073080	0.00000	0.000000	696	0	696	73080
008451	0.03480	0.073776	0.00000	0.000000	696	0	696	73776
006531	0.03470	0.073564	0.00000	0.000000	694	0	694	73564
006842	0.03460	0.073352	0.00000	0.000000	692	0	692	73352
011015	0.03440	0.073616	0.00000	0.000000	688	0	688	73616
001173	0.03440	0.072928	0.00000	0.000000	688	0	688	72928
011744	0.03430	0.072030	0.00000	0.000000	686	0	686	72030
007554	0.03430	0.071344	0.00000	0.000000	686	0	686	71344
007148	0.03430	0.072716	0.00000	0.000000	686	0	686	72716
003741	0.03430	0.070658	0.00000	0.000000	686	0	686	70658
