X,A1: no motif,X,B1: 5 motif,X,C1: 3 motif
69.5,0.0188380258124927,69.5,0.178812850121061,69.5,0.530222405156056
69.7145669291338,0.0188380258124927,69.7145669291338,0.178812850121061,69.7145669291338,0.530222405156056
69.9291338582677,0.0217865802355458,69.9291338582677,0.201517485501025,69.9291338582677,0.662011079772777
70.1437007874016,0.0269619774351483,70.1437007874016,0.235270202006016,70.1437007874016,0.865940659696916
70.3582677165354,0.0332777750845777,70.3582677165354,0.275553053541097,70.3582677165354,1.12335902516312
70.5728346456693,0.0394895508664644,70.5728346456693,0.315811755118336,70.5728346456693,1.39666630433141
70.7874015748032,0.0444241888042155,70.7874015748032,0.350008933653044,70.7874015748032,1.65155105154125
71.001968503937,0.0474569312476938,71.001968503937,0.374325742822996,71.001968503937,1.86196027894916
71.2165354330709,0.0492299550886395,71.2165354330709,0.387677502228117,71.2165354330709,2.01585998433034
71.4311023622047,0.0500121694377467,71.4311023622047,0.390978184683097,71.4311023622047,2.11466442436861
71.6456692913386,0.0498044855860962,71.6456692913386,0.386291932632424,71.6456692913386,2.16720206841843
71.8602362204724,0.049059833675874,71.8602362204724,0.375740785878328,71.8602362204724,2.18643753547382
72.0748031496063,0.0479514743893591,72.0748031496063,0.361011115576367,72.0748031496063,2.18504040761239
72.2893700787402,0.0464809315613952,72.2893700787402,0.34410798673193,72.2893700787402,2.17296659090105
72.503937007874,0.0444023469120344,72.503937007874,0.327220283522979,72.503937007874,2.15940047088502
72.7185039370079,0.041328670787319,72.7185039370079,0.311350637094628,72.7185039370079,2.14795683399781
72.9330708661417,0.0380120872988986,72.9330708661417,0.295612079616063,72.9330708661417,2.13378833770087
73.1476377952756,0.0357103472172699,73.1476377952756,0.278479299897909,73.1476377952756,2.11324249700956
73.3622047244094,0.0346660108824473,73.3622047244094,0.260454902231042,73.3622047244094,2.09137872651811
73.5767716535433,0.0342260555374895,73.5767716535433,0.243779613458946,73.5767716535433,2.07475892482048
73.7913385826772,0.0335276648712328,73.7913385826772,0.229657366016122,73.7913385826772,2.06606919308884
74.005905511811,0.0320651468180407,74.005905511811,0.217846661094397,74.005905511811,2.06397211780628
74.2204724409449,0.0300911359794334,74.2204724409449,0.207668176796963,74.2204724409449,2.06479107808232
74.4350393700787,0.028695231796426,74.4350393700787,0.198680908119238,74.4350393700787,2.06601314464363
74.6496062992126,0.0282261767037853,74.6496062992126,0.190035394713198,74.6496062992126,2.06693165852445
74.8641732283465,0.0281972199377777,74.8641732283465,0.181095529064029,74.8641732283465,2.07014403489855
75.0787401574803,0.0286771990973636,75.0787401574803,0.171862968831064,75.0787401574803,2.07852376453363
75.2933070866142,0.0298541077201282,75.2933070866142,0.16256303526969,75.2933070866142,2.09199094441868
75.507874015748,0.0312484949897503,75.507874015748,0.154374591519779,75.507874015748,2.10895486088742
75.7224409448819,0.032171216952708,75.7224409448819,0.148838249982294,75.7224409448819,2.13020170439901
75.9370078740157,0.0320256111481027,75.9370078740157,0.145334699287276,75.9370078740157,2.15801120761295
76.1515748031496,0.0308951990692691,76.1515748031496,0.141985005747554,76.1515748031496,2.19076179456218
76.3661417322835,0.0295174351279007,76.3661417322835,0.137851222615207,76.3661417322835,2.22217429894499
76.5807086614173,0.0284175467784767,76.5807086614173,0.13236773926161,76.5807086614173,2.24267086746187
76.7952755905512,0.0276843316631985,76.7952755905512,0.125567181149019,76.7952755905512,2.24935187348232
77.009842519685,0.0271192545418364,77.009842519685,0.11827549855191,77.009842519685,2.24937557967081
77.2244094488189,0.0266913224984183,77.2244094488189,0.111611420882382,77.2244094488189,2.24716277097694
77.4389763779528,0.0263490580800667,77.4389763779528,0.105656212485362,77.4389763779528,2.24271590081018
77.6535433070866,0.02576993949112,77.6535433070866,0.0996938977419418,77.6535433070866,2.23636176776898
77.8681102362205,0.024924252417277,77.8681102362205,0.0935550016104974,77.8681102362205,2.22844639133089
78.0826771653543,0.0244579794265803,78.0826771653543,0.0879504121154029,78.0826771653543,2.2197612264228
78.2972440944882,0.0246225373949591,78.2972440944882,0.083634082917108,78.2972440944882,2.21085370135268
78.511811023622,0.024840017805138,78.511811023622,0.0804740242150829,78.511811023622,2.20157388740363
78.7263779527559,0.0248027823206205,78.7263779527559,0.0782207695855571,78.7263779527559,2.19447657741847
78.9409448818898,0.0246937446267574,78.9409448818898,0.0764758416760902,78.9409448818898,2.19287227068705
79.1555118110236,0.0243890563226117,79.1555118110236,0.0743878212617756,79.1555118110236,2.19691793555181
79.3700787401575,0.0239285679669517,79.3700787401575,0.0715764314740794,79.3700787401575,2.20546315259808
79.5846456692913,0.0233986212173815,79.5846456692913,0.0682123225973035,79.5846456692913,2.21580351402233
79.7992125984252,0.0231139940689668,79.7992125984252,0.0645248391819635,79.7992125984252,2.22363608360172
80.0137795275591,0.0233027283652931,80.0137795275591,0.0608207746588087,80.0137795275591,2.22901008337525
80.2283464566929,0.0231176600250309,80.2283464566929,0.0574631709882906,80.2283464566929,2.2384494239477
80.4429133858268,0.0223248582807937,80.4429133858268,0.0547467004743386,80.4429133858268,2.25531545888213
80.6574803149606,0.0217224056793639,80.6574803149606,0.0530551555728405,80.6574803149606,2.27781871997557
80.8720472440945,0.0217024068570407,80.8720472440945,0.0522467481217058,80.8720472440945,2.30029516729753
81.0866141732283,0.0217113040114854,81.0866141732283,0.0513053226678068,81.0866141732283,2.31845935706927
81.3011811023622,0.0216227851552354,81.3011811023622,0.0497715731484021,81.3011811023622,2.33486033166664
81.5157480314961,0.0215844579249345,81.5157480314961,0.0477117493577261,81.5157480314961,2.35589016631246
81.7303149606299,0.02133576592371,81.7303149606299,0.0455079919389247,81.7303149606299,2.39695881584976
81.9448818897638,0.0210391742960869,81.9448818897638,0.0437685411486849,81.9448818897638,2.47807841589529
82.1594488188976,0.0210968182429148,82.1594488188976,0.0425350491161117,82.1594488188976,2.60533447389702
82.3740157480315,0.0216436112159986,82.3740157480315,0.041647776590956,82.3740157480315,2.7703245446425
82.5885826771654,0.0220563211485493,82.5885826771654,0.0407941276520607,82.5885826771654,2.96517818951148
82.8031496062992,0.0222557470997929,82.8031496062992,0.039632039709466,82.8031496062992,3.18153957352373
83.0177165354331,0.0227355176255365,83.0177165354331,0.0384607525806342,83.0177165354331,3.41696796650917
83.2322834645669,0.023125220370816,83.2322834645669,0.0379202653159075,83.2322834645669,3.68017150908882
83.4468503937008,0.0235087874548307,83.4468503937008,0.0377905841372719,83.4468503937008,3.97262750962887
83.6614173228346,0.0246424338220029,83.6614173228346,0.0375169287415426,83.6614173228346,4.2849403657738
83.8759842519685,0.0265666420466712,83.8759842519685,0.0368964525327553,83.8759842519685,4.60756235182929
84.0905511811024,0.0288560017880988,84.0905511811024,0.0359849761059691,84.0905511811024,4.93036298649441
84.3051181102362,0.0312834612869868,84.3051181102362,0.0353122149305478,84.3051181102362,5.23793641547246
84.5196850393701,0.0328866586022702,84.5196850393701,0.0353629811671519,84.5196850393701,5.52107741568784
84.7342519685039,0.0325701274884887,84.7342519685039,0.0362589902287757,84.7342519685039,5.7779954106982
84.9488188976378,0.0310402779639334,84.9488188976378,0.0378649330838264,84.9488188976378,6.01190470346562
85.1633858267717,0.029164688987671,85.1633858267717,0.0395139250543389,85.1633858267717,6.22561258869345
85.3779527559055,0.0269377582437802,85.3779527559055,0.0404871691015053,85.3779527559055,6.40757591892102
