Text,X,Temperature,X,Acquisitions
0:41,41.74,53.97,439.65,78.13
0:42,42.15,53.93,440.88,78.24
0:42,42.57,53.97,442.11,78.35
0:42,42.98,53.97,443.34,78.42
0:43,43.39,53.97,444.58,78.53
0:43,43.8,53.97,445.8,78.62
0:44,44.22,53.97,447.04,78.74
0:44,44.63,53.97,448.28,78.83
0:45,45.04,53.97,449.51,78.94
0:45,45.46,53.97,450.74,79.05
0:45,45.87,53.93,451.99,79.14
0:46,46.28,53.93,453.23,79.23
0:46,46.69,53.97,454.47,79.32
0:47,47.11,53.97,455.72,79.44
0:47,47.52,53.93,456.96,79.52
0:47,47.93,53.97,458.18,79.64
0:48,48.35,53.97,459.42,79.72
0:48,48.76,53.93,460.66,79.84
0:49,49.17,53.97,461.89,79.93
0:49,49.58,53.93,463.12,80.02
0:50,50,53.97,464.35,80.14
0:50,50.41,53.97,465.59,80.22
0:50,50.82,53.93,466.83,80.32
0:51,51.23,53.97,468.05,80.42
0:51,51.65,53.93,469.29,80.55
0:52,52.06,53.97,470.51,80.63
0:52,52.47,53.97,471.74,80.75
0:52,52.88,53.97,472.98,80.84
0:53,53.29,53.93,474.21,80.93
0:53,53.71,53.97,475.44,81.01
0:54,54.12,53.97,476.67,81.12
0:54,54.53,53.97,477.9,81.22
0:54,54.95,53.93,479.13,81.31
0:55,55.36,53.97,480.37,81.43
0:55,55.77,53.93,481.61,81.52
0:56,56.18,53.93,482.85,81.63
0:56,56.6,53.97,484.08,81.71
0:57,57.01,53.93,485.32,81.81
0:57,57.42,53.93,486.54,81.92
0:57,57.83,53.97,487.76,82.01
0:58,58.25,53.93,489,82.14
0:58,58.66,53.97,490.25,82.22
0:59,59.07,53.97,491.48,82.31
0:59,59.48,53.97,492.72,82.42
0:59,59.89,53.93,493.96,82.54
1:00,60.31,53.93,495.19,82.63
1:00,60.72,53.97,496.44,82.72
1:01,61.13,53.97,497.68,82.81
1:01,61.54,53.93,498.91,82.93
1:01,61.96,53.93,500.15,83
1:02,62.37,53.93,501.39,83.13
1:02,62.78,53.97,502.62,83.22
1:03,63.19,53.97,503.86,83.32
1:03,63.61,53.97,505.09,83.43
1:04,64.02,53.97,506.34,83.52
1:04,64.43,53.97,507.58,83.65
1:04,64.85,53.93,508.82,83.7
1:05,65.26,53.93,510.06,83.81
1:05,65.67,53.97,511.3,83.94
1:06,66.08,53.97,512.54,84.03
1:06,66.5,53.93,513.78,84.14
1:06,66.91,53.97,515.02,84.21
1:07,67.32,53.93,516.25,84.33
1:07,67.73,53.97,517.47,84.42
1:08,68.15,53.93,518.71,84.53
1:08,68.56,53.97,519.94,84.62
1:08,68.97,53.97,521.17,84.71
1:09,69.38,53.97,522.41,84.81
1:09,69.8,53.93,523.65,84.92
1:10,70.21,53.97,524.89,85.04
1:10,70.62,53.97,526.14,85.14
1:11,71.03,53.97,527.38,85.22
1:11,71.44,53.93,528.62,85.34
1:11,71.86,53.97,529.84,85.43
1:12,72.27,53.97,531.09,85.52
1:12,72.68,53.97,532.32,85.61
1:13,73.1,53.93,533.55,85.73
1:13,73.51,53.97,534.79,85.83
1:13,73.92,53.97,536.02,85.94
1:14,74.33,53.97,537.25,86.03
1:14,74.75,53.93,538.48,86.12
1:15,75.16,53.97,539.72,86.24
1:15,75.57,53.97,540.96,86.3
1:15,75.98,53.97,542.19,86.43
1:16,76.4,53.93,543.43,86.52
1:16,76.81,53.97,544.66,86.6
1:17,77.22,53.93,545.89,86.73
1:17,77.63,53.97,547.13,86.82
1:18,78.05,53.93,548.37,86.91
1:18,78.46,53.97,549.61,87.04
1:18,78.87,53.97,550.84,87.12
1:19,79.28,53.93,552.07,87.23
1:19,79.7,53.97,553.3,87.33
1:20,80.11,53.97,554.53,87.42
1:20,80.52,53.93,555.76,87.51
1:20,80.93,53.93,556.99,87.61
1:21,81.35,53.93,558.24,87.73
1:21,81.76,53.97,559.47,87.82
1:22,82.17,53.97,560.7,87.91
1:22,82.59,53.93,561.93,88.03
1:23,83,53.97,563.17,88.12
1:23,83.41,53.97,564.4,88.24
1:23,83.82,53.93,565.63,88.31
1:24,84.24,53.97,566.86,88.4
1:24,84.65,53.97,568.11,88.52
1:25,85.06,53.93,569.34,88.61
1:25,85.48,53.97,570.58,88.7
1:25,85.89,53.97,571.8,88.83
1:26,86.3,53.93,573.05,88.93
1:26,86.71,53.97,574.29,89.02
1:27,87.12,53.97,575.53,89.14
1:27,87.54,53.93,576.76,89.21
1:27,87.95,53.97,577.99,89.32
1:28,88.36,53.97,579.24,89.41
1:28,88.77,53.93,580.48,89.51
1:29,89.19,53.97,581.72,89.63
1:29,89.6,53.97,582.97,89.73
1:30,90.01,53.93,584.2,89.82
1:30,90.42,53.97,585.43,89.92
1:30,90.84,53.93,586.67,90.03
1:31,91.25,53.93,587.92,90.12
1:31,91.66,53.97,589.15,90.22
1:32,92.07,53.93,590.38,90.32
1:32,92.48,53.97,591.63,90.41
1:32,92.9,53.97,592.87,90.51
1:33,93.31,53.93,594.1,90.63
1:33,93.72,53.97,595.33,90.71
1:34,94.14,53.97,596.58,90.82
1:34,94.55,53.93,597.82,90.91
1:34,94.96,53.97,599.05,91.03
1:35,95.37,53.93,600.29,91.13
1:35,95.79,53.97,601.51,91.23
1:36,96.2,53.97,602.74,91.32
1:36,96.61,53.93,603.99,91.43
1:37,97.03,53.97,605.23,91.54
1:37,97.44,53.93,606.47,91.63
1:37,97.85,53.97,607.71,91.72
1:38,98.26,53.97,608.95,91.83
1:38,98.68,53.93,610.18,91.92
1:39,99.09,53.97,611.42,92.01
1:39,99.5,53.97,612.66,92.14
1:39,99.91,53.93,613.91,92.23
1:40,100.33,53.93,615.14,92.32
1:40,100.74,53.97,616.37,92.42
1:41,101.15,53.97,617.62,92.52
1:41,101.56,53.93,618.86,92.61
1:41,101.97,53.97,620.1,92.73
1:42,102.39,53.97,621.33,92.83
1:42,102.8,53.93,622.57,92.93
1:43,103.21,53.97,623.81,93.02
1:43,103.63,53.97,625.04,93.13
1:44,104.04,53.93,626.28,93.22
1:44,104.45,53.93,627.52,93.35
1:44,104.86,53.97,628.76,93.41
1:45,105.28,53.97,630,93.54
1:45,105.69,53.93,631.24,93.63
1:46,106.1,53.97,632.49,93.73
1:46,106.51,53.97,633.73,93.83
1:46,106.93,53.97,634.96,93.93
1:47,107.34,53.97,636.2,94.02
1:47,107.75,53.97,637.43,94.12
1:48,108.16,53.93,638.67,94.21
1:48,108.58,53.97,639.89,94.31
1:48,108.99,53.93,641.13,94.41
1:49,109.4,53.97,642.37,94.51
1:49,109.81,53.93,643.6,94.64
1:50,110.23,53.93,644.84,94.7
1:50,110.64,53.97,646.08,94.83
1:51,111.05,53.93,647.31,94.93
1:51,111.46,53.97,648.55,95.02
1:51,111.88,53.93,649.79,95.13
1:52,112.29,53.93,651.03,95.23
1:52,112.7,53.97,652.26,95.32
1:53,113.11,53.93,653.48,95.42
1:53,113.53,53.97,654.71,95.52
1:53,113.94,53.97,655.96,95.61
1:54,114.35,53.93,657.19,95.71
1:54,114.77,53.97,658.42,95.82
1:55,115.18,53.93,659.67,95.91
1:55,115.59,53.97,660.91,96.05
1:56,116,53.93,662.15,96.12
1:56,116.41,53.93,663.39,96.21
1:56,116.83,53.97,664.64,96.34
1:57,117.24,53.97,665.86,96.4
1:57,117.65,53.93,667.1,96.51
1:58,118.06,53.97,668.35,96.64
1:58,118.48,53.93,669.59,96.71
1:58,118.89,53.93,670.81,96.85
1:59,119.3,53.97,,
1:59,119.71,53.97,,
2:00,120.13,53.97,,
2:00,120.54,53.93,,
2:00,120.95,53.93,,
2:01,121.36,53.97,,
2:01,121.78,53.97,,
2:02,122.19,53.97,,
2:02,122.6,53.93,,
2:03,123.01,53.97,,
2:03,123.43,53.97,,
2:03,123.84,53.97,,
2:04,124.25,53.97,,
2:04,124.66,53.93,,
2:05,125.08,53.97,,
2:05,125.49,53.97,,
2:05,125.9,53.97,,
2:06,126.31,53.97,,
2:06,126.73,53.93,,
2:07,127.14,53.97,,
2:07,127.55,53.93,,
2:07,127.97,53.93,,
2:08,128.38,53.97,,
2:08,128.79,53.97,,
2:09,129.2,53.93,,
2:09,129.62,53.97,,
2:10,130.03,53.97,,
2:10,130.44,53.93,,
2:10,130.85,53.97,,
2:11,131.27,53.93,,
2:11,131.68,53.97,,
2:12,132.09,53.97,,
2:12,132.51,53.93,,
2:12,132.92,53.97,,
2:13,133.33,53.97,,
2:13,133.74,53.97,,
2:14,134.15,53.97,,
2:14,134.57,53.93,,
2:14,134.98,53.97,,
2:15,135.39,53.97,,
2:15,135.81,53.93,,
2:16,136.22,53.93,,
2:16,136.63,53.93,,
2:17,137.04,53.97,,
2:17,137.45,53.93,,
2:17,137.87,53.97,,
2:18,138.28,53.93,,
2:18,138.69,53.93,,
2:19,139.11,53.97,,
2:19,139.52,53.93,,
2:19,139.93,53.93,,
2:20,140.34,53.97,,
2:20,140.76,53.97,,
2:21,141.17,53.97,,
2:21,141.58,53.93,,
2:21,141.99,53.97,,
2:22,142.41,53.93,,
2:22,142.82,53.93,,
2:23,143.23,53.97,,
2:23,143.64,53.93,,
2:24,144.05,53.93,,
2:24,144.47,53.97,,
2:24,144.88,53.93,,
2:25,145.29,53.93,,
2:25,145.7,53.97,,
2:26,146.12,53.93,,
2:26,146.53,53.97,,
2:26,146.94,53.97,,
2:27,147.35,53.97,,
2:27,147.77,53.93,,
2:28,148.18,53.93,,
2:28,148.59,53.93,,
2:29,149.01,53.97,,
2:29,149.42,53.93,,
2:29,149.83,53.97,,
2:30,150.24,53.97,,
2:30,150.66,53.97,,
2:31,151.07,53.97,,
2:31,151.48,53.93,,
2:31,151.89,53.97,,
2:32,152.3,53.97,,
2:32,152.72,53.97,,
2:33,153.13,53.97,,
2:33,153.54,53.93,,
2:33,153.95,53.93,,
2:34,154.37,53.97,,
2:34,154.78,53.93,,
2:35,155.19,53.93,,
2:35,155.61,53.97,,
2:36,156.02,53.93,,
2:36,156.43,53.93,,
2:36,156.84,53.97,,
2:37,157.26,53.97,,
2:37,157.67,53.93,,
2:38,158.08,53.97,,
2:38,158.49,53.93,,
2:38,158.91,53.97,,
2:39,159.32,53.97,,
2:39,159.73,53.97,,
2:40,160.15,53.97,,
2:40,160.56,53.93,,
2:40,160.97,53.97,,
2:41,161.38,53.93,,
2:41,161.79,53.97,,
2:42,162.21,53.93,,
2:42,162.62,53.97,,
2:43,163.03,53.97,,
2:43,163.44,53.97,,
2:43,163.86,53.97,,
2:44,164.27,53.93,,
2:44,164.68,53.97,,
2:45,165.1,53.93,,
2:45,165.51,53.93,,
2:45,165.92,53.97,,
2:46,166.33,53.93,,
2:46,166.75,53.97,,
2:47,167.16,53.97,,
2:47,167.57,53.93,,
2:47,167.98,53.97,,
2:48,168.4,53.97,,
2:48,168.81,53.93,,
2:49,169.22,53.97,,
2:49,169.63,53.97,,
2:50,170.05,53.93,,
2:50,170.46,53.97,,
2:50,170.87,53.93,,
2:51,171.28,53.97,,
2:51,171.69,53.97,,
2:52,172.11,53.93,,
2:52,172.52,53.93,,
2:52,172.93,53.97,,
2:53,173.35,53.97,,
2:53,173.76,53.97,,
2:54,174.17,53.93,,
2:54,174.58,53.93,,
2:55,175,53.97,,
2:55,175.41,53.93,,
2:55,175.82,53.97,,
2:56,176.23,53.97,,
2:56,176.65,53.93,,
2:57,177.06,53.97,,
2:57,177.47,53.97,,
2:57,177.89,53.97,,
2:58,178.3,53.93,,
2:58,178.71,53.93,,
2:59,179.12,53.97,,
2:59,179.53,53.97,,
2:59,179.95,53.97,,
3:00,180.36,53.93,,
3:00,180.77,53.97,,
3:01,181.18,53.97,,
3:01,181.6,53.93,,
3:02,182.01,53.97,,
3:02,182.42,53.93,,
3:02,182.83,53.97,,
3:03,183.25,53.97,,
3:03,183.66,53.97,,
3:04,184.07,53.93,,
3:04,184.48,53.97,,
3:04,184.89,53.93,,
3:05,185.31,53.93,,
3:05,185.72,53.93,,
3:06,186.14,53.93,,
3:06,186.55,53.97,,
3:06,186.96,53.97,,
3:07,187.37,53.97,,
3:07,187.78,53.97,,
3:08,188.2,53.97,,
3:08,188.61,53.93,,
3:09,189.02,53.97,,
3:09,189.43,53.97,,
3:09,189.85,53.97,,
3:10,190.26,53.97,,
3:10,190.67,53.97,,
