Text,X,A1: no motif,X,B1: 5 motif,X,C1: 3 motif
5:58,358.12,1.54943332088848,358.12,3.04445627309389,358.12,59.2847465162757
5:59,359.36,1.54958994004555,359.36,2.99925795649966,359.36,59.0472878683293
6:00,360.6,1.54943332088848,360.6,2.96586305176778,360.6,58.8804120853216
6:01,361.84,1.53712674918582,361.84,2.92479377231143,361.84,58.6305334888614
6:03,363.07,1.53712674918582,363.07,2.8751507358244,363.07,58.3953349639946
6:04,364.3,1.52881795527933,364.3,2.84205562519459,364.3,58.1477573613743
6:05,365.53,1.52450945851223,365.53,2.80867636211231,365.53,57.9727206107462
6:06,366.77,1.52466355832609,366.77,2.75931747807774,366.77,57.7351293411576
6:07,367.99,1.51220036746636,367.99,2.73449583632012,367.99,57.4710463015325
6:09,369.23,1.51620150438682,369.23,2.70112769145485,369.23,57.2960739949572
6:10,370.46,1.51204752732411,370.46,2.67630880545747,370.46,57.0732770685078
6:11,371.69,1.49157915386702,371.69,2.62720185616963,371.69,56.907368916126
6:12,372.93,1.49142838270015,372.93,2.61452559710916,372.93,56.6622917456525
6:14,374.18,1.49127764201057,374.18,2.58530589412942,374.18,56.417264115743
6:15,375.42,1.48296968788515,375.42,2.55221412846733,375.42,56.2357226591864
6:16,376.65,1.49127764201057,376.65,2.50671267280331,376.65,55.9592884842089
6:17,377.88,1.48266997695389,377.88,2.47312073680327,377.88,55.7128517841811
6:19,379.13,1.47481079488717,379.13,2.45318628433978,379.13,55.5523169168866
6:20,380.37,1.48296968788515,380.37,2.42398288814322,380.37,55.3940462597224
6:21,381.6,1.47466173375974,381.6,2.39916400214584,381.6,55.1217380269394
6:22,382.83,1.47050775669703,382.83,2.38675455914716,382.83,54.9236967536568
6:24,384.06,1.46635377963432,384.06,2.34538966681711,384.06,54.7091477595445
6:25,385.29,1.4581932070742,385.29,2.34148976102922,385.29,54.5867646619125
6:26,386.52,1.46219980257161,386.52,2.31229765415178,386.52,54.3213170973682
6:27,387.76,1.4580458255089,387.76,2.2874787681544,387.76,54.1150239396967
6:28,388.99,1.44558389432078,388.99,2.27506932515571,388.99,53.9293565409456
6:30,390.23,1.44142991725807,390.23,2.23370443282566,390.23,53.7354412098575
6:31,391.46,1.44142991725807,391.46,2.22543130615771,391.46,53.4631329770745
6:32,392.69,1.44142991725807,392.69,2.20474898349431,392.69,53.2857214147643
6:33,393.91,1.44543780196158,393.91,2.19211798015803,393.91,53.0946916155671
6:35,395.15,1.43742122230799,395.15,2.15946578796653,395.15,52.8743532398263
6:36,396.39,1.43742122230799,396.39,2.15119207206613,396.39,52.6267716847546
6:37,397.61,1.42896798606995,397.61,2.11788263550024,397.61,52.4770486008042
6:38,398.85,1.42896798606995,398.85,2.10547319250155,398.85,52.3161408072718
6:40,400.07,1.42037291391059,400.07,2.09677621780089,400.07,52.0291893108246
6:41,401.32,1.42495803144826,401.32,2.07672764084968,401.32,51.8716597991401
6:42,402.54,1.42080363449502,402.54,2.04363240670577,402.54,51.6117031187662
6:43,403.78,1.41664923754177,403.78,2.02708472787676,403.78,51.4549054196722
6:45,405.02,1.42066003194453,405.02,2.02687984767382,405.02,51.2269078761397
6:46,406.27,1.41235207781911,406.27,1.98965151867775,406.27,50.983481238718
6:47,407.5,1.4040441236937,407.5,1.98137851551142,407.5,50.7895659076299
6:48,408.73,1.40819810075641,408.73,1.98551495534377,408.73,50.6121503932677
6:49,409.97,1.40834044363529,409.97,1.97330495695363,409.97,50.4109523389254
6:51,411.21,1.39573616956828,411.21,1.95242306618006,411.21,50.1500527715911
6:52,412.44,1.39158219250557,412.44,1.93174062001504,412.44,49.9891449780587
6:53,413.68,1.38742821544287,413.68,1.91519461368237,413.68,49.6962070343034
6:54,414.93,1.38756845886907,414.93,1.89884064925129,414.93,49.5609341905334
6:56,416.17,1.38756845886907,416.17,1.89470366778699,416.17,49.3339883841691
6:57,417.4,1.37496628425474,417.4,1.87796628468631,417.4,49.0979533202092
6:58,418.63,1.38327423838016,418.63,1.85314727518731,418.63,48.8462747983986
6:59,419.88,1.37496628425474,419.88,1.84073783218862,419.88,48.5945962765879
7:01,421.12,1.37482732859186,421.12,1.82814361623498,421.12,48.3999150426323
7:02,422.36,1.37496628425474,422.36,1.83246482902228,422.36,48.1118689439389
7:03,423.59,1.36250435306662,423.59,1.79523650002622,423.59,47.9097017284618
7:04,424.83,1.37081230719203,424.83,1.78282693352591,424.83,47.7405420505405
7:06,426.07,1.36236665682073,426.07,1.77851073720101,426.07,47.5046879244075
7:07,427.31,1.3541963989412,427.31,1.78282693352591,427.31,47.2660626502286
7:08,428.56,1.36264207714961,428.56,1.76232260769722,428.56,47.0480209310695
7:09,429.79,1.3541963989412,429.79,1.74559860452984,429.79,46.8493503926911
7:11,431.02,1.35835037600391,431.02,1.74559860452984,431.02,46.5811681021025
7:12,432.25,1.34602448933664,432.25,1.7250905156031,432.25,46.4084471044885
7:13,433.48,1.34588844481579,433.48,1.72077959503084,433.48,46.164455844565
7:14,434.72,1.34602448933664,434.72,1.70854283677409,434.72,45.9132918992479
7:15,435.95,1.33771569543015,435.95,1.69199528145919,435.95,45.7358584514465
7:17,437.19,1.33342651362766,437.19,1.68355126603477,437.19,45.4713054599981
7:18,438.43,1.33771569543015,438.43,1.67958446058037,438.43,45.2778404794666
7:19,439.65,1.34173446775308,439.65,1.67114182303608,439.65,45.0298375492938
7:20,440.88,1.32940690152367,440.88,1.66717376321567,440.88,44.8198225074868
7:22,442.11,1.33329175602143,442.11,1.65442860136065,442.11,44.5797379618122
7:23,443.34,1.32913819876439,443.34,1.64202041247444,443.34,44.3693401271408
7:24,444.58,1.32511855950225,444.58,1.64218637370473,444.58,44.1551536122741
7:25,445.8,1.31681060537683,445.8,1.62977693070604,445.8,43.9488565025507
7:27,447.04,1.31681060537683,447.04,1.6215039275397,447.04,43.69717798074
7:28,448.28,1.32109810761718,448.28,1.62166783170705,448.28,43.5241654648685
7:29,449.51,1.32096458243954,449.51,1.60909448454101,449.51,43.2515841278412
7:30,450.74,1.30850265125141,450.74,1.5966849180407,450.74,43.0535428545586
7:31,451.99,1.3043486741887,451.99,1.5966849180407,451.99,42.793612448359
7:33,453.23,1.30448051980421,453.23,1.57202491873412,453.23,42.6452628017181
7:34,454.47,1.3127893137107,454.47,1.58443561609883,454.47,42.443075150861
7:35,455.72,1.30461239207673,455.72,1.56804643787002,455.72,42.1915096138901
7:36,456.96,1.29617172589772,456.96,1.56375107931962,456.96,41.9768044603787
7:38,458.18,1.29201732894448,458.18,1.55134038195491,458.18,41.7498586540144
7:39,459.42,1.29201732894448,459.42,1.55134038195491,459.42,41.5600500809108
7:40,460.66,1.29617172589772,460.66,1.54306654254041,460.66,41.2547034487737
7:41,461.89,1.30448051980421,461.89,1.5347927031259,461.89,41.0360103609118
7:43,463.12,1.28760262619397,463.12,1.52621032023212,463.12,40.8214437593227
7:44,464.35,1.28370853503799,464.35,1.52651886371139,464.35,40.6440101844997
7:45,465.59,1.28357878887516,465.59,1.52222813654695,465.59,40.4542387925625
7:46,466.83,1.27955413808475,466.83,1.50997130839649,466.83,40.2148767272782
7:48,468.05,1.27552867357602,468.05,1.50184927826918,468.05,39.9053110682458
7:49,469.29,1.27539974113151,469.29,1.50583432693218,469.29,39.7898696293079
7:50,470.51,1.27111685768704,470.51,1.49327268721559,470.51,39.5176657226258
7:51,471.74,1.27955413808475,471.74,1.49756061103178,471.74,39.2534508315553
7:52,472.98,1.27137385664735,472.98,1.49357460243743,472.98,39.0098164025327
7:54,474.21,1.27955413808475,474.21,1.48101293220277,474.21,38.8284397811336
7:55,475.44,1.25462775636529,475.44,1.47273909278827,475.44,38.6056203340205
7:56,476.67,1.26293655027178,476.67,1.46860223483807,476.67,38.3704218091537
7:57,477.9,1.26293655027178,477.9,1.46860223483807,477.9,38.1599814397942
7:59,479.13,1.25878215331854,479.13,1.46860223483807,479.13,37.9041511186715
8:00,480.37,1.26696288062433,480.37,1.44363479171921,480.37,37.6280118619226
8:01,481.61,1.25462775636529,481.61,1.45205455600906,481.61,37.3429741654117
8:02,482.85,1.24619299531079,482.85,1.44777135505319,482.85,37.1617882980514
8:04,484.08,1.2503469723735,484.08,1.43949835188686,484.08,36.9183616606297
8:05,485.32,1.25462775636529,485.32,1.43550700069415,485.32,36.7116530573331
8:06,486.54,1.24229013814664,486.54,1.43565211866834,486.54,36.5172790372763
8:07,487.76,1.24644495507531,487.76,1.43151471898917,487.76,36.3068173941228
8:09,489,1.23801016855232,489,1.42309617981534,489,36.0101798895327
8:10,490.25,1.23801016855232,490.25,1.41895932186514,490.25,35.7172162876006
8:11,491.48,1.25475458893266,491.48,1.41496549085226,491.48,35.4773471978347
8:12,492.72,1.23385577159908,492.72,1.41895932186514,492.72,35.1684184120945
8:13,493.96,1.23801016855232,493.96,1.40654862450044,493.96,34.9290935279766
8:15,495.19,1.22139258073935,495.19,1.40654862450044,495.19,34.611367818086
8:16,496.44,1.22554697769259,496.44,1.39000094567142,496.44,34.2853893896929
8:17,497.68,1.22982568736062,497.68,1.39841613918875,497.68,33.9587172025948
8:18,498.91,1.23385577159908,498.91,1.39413792713573,498.91,33.6499419223631
8:20,500.15,1.22554697769259,500.15,1.37759024830672,500.15,33.2785735422069
8:21,501.39,1.21723818378611,501.39,1.38586408772122,501.39,32.9484707307884
8:22,502.62,1.21723818378611,502.62,1.38586408772122,502.62,32.6637558949073
8:23,503.86,1.21308378683286,503.86,1.38172710625692,503.86,32.2635049762185
8:25,505.09,1.20892938987962,505.09,1.36931640889221,505.09,31.8384959020225
8:26,506.34,1.21308378683286,506.34,1.36517955094201,506.34,31.4836349350968
8:27,507.58,1.21308378683286,507.58,1.36931640889221,507.58,31.0338696816194
8:28,508.82,1.20477499292638,508.82,1.36517955094201,508.82,30.6253660444281
8:30,510.06,1.20892938987962,510.06,1.35276885357731,510.06,30.1838515332274
8:31,511.3,1.20477499292638,511.3,1.348631872113,511.3,29.7134544834939
8:32,512.54,1.18827751807389,512.54,1.35704288355657,512.54,29.2501404432131
8:33,513.78,1.20062059597313,513.78,1.3362211747483,513.78,28.7437758692686
8:35,515.02,1.19646619901989,515.02,1.3444950141628,515.02,28.1991043530137
8:36,516.25,1.19646619901989,516.25,1.3362211747483,516.25,27.6998227885219
8:37,517.47,1.19231180206665,517.47,1.3403580326985,517.47,27.1345194760109
8:38,518.71,1.18400300816016,518.71,1.3320843167981,518.71,26.6641224262775
8:39,519.94,1.17984861120692,519.94,1.32794733533379,519.94,26.0781873175106
8:41,521.17,1.16750343343052,521.17,1.32394430375615,521.17,25.5113383481794
8:42,522.41,1.16323102339395,522.41,1.32381047738359,522.41,24.9352035909608
8:43,523.65,1.17984861120692,523.65,1.32381047738359,523.65,24.3121332251588
8:44,524.89,1.16323102339395,524.89,1.31553663796909,524.89,23.6890628593569
8:46,526.14,1.17153981730043,526.14,1.31553663796909,526.14,23.0907506490621
8:47,527.38,1.15492222948746,527.38,1.30312594060438,527.38,22.4594275647577
8:48,528.62,1.15492222948746,528.62,1.29485210118988,528.62,21.819851761951
8:49,529.84,1.15076783253422,529.84,1.29485210118988,529.84,21.1844023183954
8:51,531.09,1.1590766264407,531.09,1.28657826177537,531.09,20.5365737970863
8:52,532.32,1.14661343558097,532.32,1.29071524323968,532.32,19.86398712027
8:53,533.55,1.15076783253422,533.55,1.29485210118988,533.55,19.2491694729704
8:54,534.79,1.15065152286851,534.79,1.28644822556537,534.79,18.582957120123
8:56,536.02,1.14245903862773,536.02,1.27416756441067,536.02,17.8916170415842
8:57,537.25,1.13818959168038,537.25,1.27403878256668,537.25,17.204914163456
8:58,538.48,1.14245903862773,538.48,1.26589372499616,538.48,16.558823753818
8:59,539.72,1.13830464167449,539.72,1.26175686704596,539.72,15.873858987361
9:00,540.96,1.13415024472124,540.96,1.26175686704596,540.96,15.2384095438054
9:02,542.19,1.13830464167449,542.19,1.24934616968126,542.19,14.5823283039939
9:03,543.43,1.129995847768,543.43,1.25348302763145,543.43,13.9386261419359
9:04,544.66,1.12180044721512,544.66,1.24533506864439,544.66,13.2880144347744
9:05,545.89,1.13011008107247,545.89,1.23292311666005,545.89,12.6525007524963
9:07,547.13,1.12168705386152,547.13,1.23693534880244,547.13,12.0033942846238
9:08,548.37,1.12584145081476,548.37,1.22452465143774,548.37,11.3679438529554
9:09,549.61,1.12168705386152,549.61,1.21625081202323,549.61,10.7407471279022
9:10,550.84,1.12180044721512,550.84,1.22051116467572,550.84,10.1558395754858
9:12,552.07,1.13011008107247,552.07,1.21637376499655,552.07,9.56572043352238
9:13,553.3,1.12595526414379,553.3,1.20809908916479,553.3,8.97147352695397
9:14,554.53,1.12584145081476,554.53,1.20384011465853,554.53,8.41764342965476
9:15,555.76,1.11753265690827,555.76,1.19556627524402,555.76,7.89360321559936
9:16,556.99,1.11741970636684,556.99,1.19544543773894,556.99,7.36056725343951
9:18,558.24,1.11337825995503,558.24,1.18315557787932,558.24,6.80838753045348
9:19,559.47,1.11730677865523,559.47,1.18291643577161,559.47,6.31195628027598
9:20,560.7,1.1093359964291,560.7,1.17500050936437,560.7,5.84342494995122
9:21,561.93,1.10495777517872,561.93,1.1540805454089,561.93,5.38839751288584
9:23,563.17,1.11349081335778,563.17,1.16258855738004,563.17,4.96856218977393
9:24,564.4,1.1093359964291,564.4,1.16672583353262,564.4,4.55589097393238
9:25,565.63,1.10518117950043,565.63,1.16258855738004,565.63,4.19274008658502
9:26,566.86,1.10922386300179,566.86,1.16247104110011,566.86,3.84158117609169
9:28,568.11,1.11741970636684,568.11,1.15821710874288,568.11,3.53587787294256
9:29,569.34,1.1093359964291,569.34,1.15017660539571,569.34,3.23946956316785
9:30,570.58,1.11741970636684,570.58,1.14580754224257,570.58,2.96238080002822
9:31,571.8,1.11337825995503,571.8,1.1500603437354,571.8,2.7109762802673
9:33,573.05,1.10080379811601,573.05,1.14580754224257,573.05,2.5044083795363
9:34,574.29,1.11337825995503,574.29,1.12937580695619,574.29,2.2983465308531
9:35,575.53,1.11753265690827,575.53,1.1376496463707,575.53,2.13742099033862
9:36,576.76,1.1093359964291,576.76,1.12535257790045,576.76,1.99732889219777
9:37,577.99,1.10506946604854,577.99,1.1417865043209,577.99,1.87746443347883
9:39,579.24,1.09676067214206,579.24,1.12937580695619,579.24,1.74542303718039
9:40,580.48,1.10506946604854,580.48,1.12937580695619,580.48,1.67114968228583
9:41,581.72,1.1009150690953,581.72,1.12937580695619,581.72,1.55973971170105
9:42,582.97,1.10506946604854,582.97,1.12937580695619,582.97,1.50609790603426
9:44,584.2,1.10506946604854,584.2,1.12523882549188,584.2,1.42769831540261
9:45,585.43,1.10495777517872,585.43,1.12512509607754,585.43,1.3862952115608
9:46,586.67,1.1009150690953,586.67,1.12110196754169,586.67,1.34104600626858
9:47,587.92,1.10102636257176,587.92,1.12948997757962,587.92,1.30816798150664
9:49,589.15,1.1009150690953,589.15,1.11696510959149,589.15,1.27089901062521
9:50,590.38,1.1009150690953,590.38,1.12523882549188,590.38,1.24201498992327
9:51,591.63,1.10484610688411,591.63,1.12914753493861,591.63,1.2252620971069
9:52,592.87,1.08014308432909,592.87,1.12110196754169,592.87,1.20900460997014
9:54,594.1,1.09687154564308,594.1,1.12535257790045,594.1,1.18023988977257
9:55,595.33,1.09676067214206,595.33,1.12523882549188,595.33,1.17186799427991
9:56,596.58,1.08856191178574,596.58,1.12121530174787,596.58,1.15960625486454
9:57,597.82,1.08025227792839,597.82,1.12121530174787,597.82,1.15135282560664
9:59,599.05,1.08014308432909,599.05,1.12523882549188,599.05,1.14298385006386
10:00,600.29,1.08845187823557,600.29,1.12523882549188,600.29,1.12235242435021
10:01,601.51,1.08014308432909,601.51,1.12523882549188,601.51,1.13473125507558
10:02,602.74,1.08418788986518,602.74,1.12098865624519,602.74,1.11811304447388
10:03,603.99,1.06767989346936,603.99,1.12523882549188,603.99,1.10997347011073
10:05,605.23,1.07172595867705,605.23,1.11685221641283,605.23,1.10986128358656
10:06,606.47,1.07598868737584,606.47,1.10869127017698,606.47,1.10584723437364
10:07,607.71,1.07587993573976,607.71,1.11685221641283,607.71,1.0974837040064
10:08,608.95,1.07598868737584,608.95,1.11696510959149,608.95,1.09759463938535
10:10,610.18,1.0718342904226,610.18,1.11282812812718,610.18,1.08934204439707
10:11,611.42,1.08014308432909,611.42,1.11282812812718,611.42,1.08521568514588
10:12,612.66,1.07598868737584,612.66,1.10455428871267,612.66,1.09346828013416
10:13,613.91,1.07587993573976,613.91,1.1085792132465,613.91,1.08098018223177
10:15,615.14,1.07587993573976,615.14,1.1085792132465,615.14,1.08510600092462
10:16,616.37,1.06757198161435,616.37,1.12098865624519,616.37,1.0768542400373
10:17,617.62,1.06352549651611,617.62,1.10869127017698,617.62,1.07696309015759
10:18,618.86,1.06767989346936,618.86,1.10455428871267,618.86,1.07696309015759
10:20,620.1,1.05511005042622,620.1,1.10444264991252,620.1,1.07272842134445
10:21,621.33,1.0718342904226,621.33,1.10041743076247,621.33,1.06458425943222
10:22,622.57,1.06352549651611,622.57,1.10041743076247,622.57,1.06871049516931
10:23,623.81,1.05926402748893,623.81,1.08789676708148,623.81,1.06447666045714
10:25,625.04,1.05521670260963,625.04,1.09628057281227,625.04,1.06871049516931
10:26,626.28,1.05521670260963,626.28,1.09628057281227,626.28,1.06458425943222
10:27,627.52,1.0427535117499,627.52,1.08800673339777,627.52,1.06045790018102
10:28,628.76,1.05511005042622,628.76,1.10030621008017,628.76,1.05622489956982
10:30,630,1.05937109956287,630,1.09628057281227,630,1.05633166444393
10:31,631.24,1.0427535117499,631.24,1.10041743076247,631.24,1.05633166444393
10:32,632.49,1.0636330102137,632.49,1.08811672194745,632.49,1.05643845090415
10:33,633.73,1.05926402748893,633.73,1.08789676708148,633.73,1.04797313868251
10:34,634.96,1.05106230565638,634.96,1.08386975193346,634.96,1.05633166444393
10:36,636.2,1.04680209630081,636.2,1.0837602037475,636.2,1.04797313868251
10:37,637.43,1.04285892557033,637.43,1.07984204611569,637.43,1.0440583687806
10:38,638.67,1.0427535117499,638.67,1.07973289398326,638.67,1.03982647446737
10:39,639.89,1.04680209630081,639.89,1.07962376391514,639.89,1.04384731998966
10:41,641.13,1.03849414217539,641.13,1.07548732408279,641.13,1.03972137779519
10:42,642.37,1.03859911479666,642.37,1.07559603603306,642.37,1.03570017697322
10:43,643.6,1.03859911479666,643.6,1.07145905456876,643.6,1.03570017697322
10:44,644.84,1.03029032089017,644.84,1.07559603603306,644.84,1.03982647446737
10:46,646.08,1.03444471784341,646.08,1.07145905456876,646.08,1.03570017697322
10:47,647.31,1.03444471784341,647.31,1.06318521515425,647.31,1.03157387947908
10:48,648.55,1.02603221098727,648.55,1.07962376391514,648.55,1.02734373646422
10:49,649.79,1.04690790870314,649.79,1.07559603603306,649.79,1.03157387947908
10:51,651.03,1.03849414217539,651.03,1.06307775758248,651.03,1.02734373646422
10:52,652.26,1.03444471784341,652.26,1.06732219661856,652.26,1.02744758198494
10:53,653.48,1.03434016511268,653.48,1.05480487791776,653.48,1.02321785602056
10:54,654.71,1.02613592393693,654.71,1.07145905456876,654.71,1.0233212844908
10:55,655.96,1.01357027979914,655.96,1.06721432091645,655.96,1.01909197557691
10:57,657.19,1.03018618804997,657.19,1.05894131775012,657.19,1.02734373646422
10:58,658.42,1.02187823392456,658.42,1.05480487791776,658.42,1.01496609513325
10:59,659.67,1.01772425686185,659.67,1.05066831458379,659.67,1.01084021468959
11:00,660.91,1.02187823392456,660.91,1.06307775758248,660.91,1.01084021468959
11:02,662.15,1.02177496174326,662.15,1.04642611104504,662.15,1.01898898497806
11:03,663.39,1.03434016511268,663.39,1.05480487791776,663.39,1.01084021468959
11:04,664.64,1.0136727330772,664.64,1.04250067837504,664.64,0.998563499525946
11:05,665.86,1.02187823392456,665.86,1.04239531141745,665.86,1.01496609513325
11:07,667.1,1.02603221098727,667.1,1.05894131775012,667.1,1.00671433424593
11:08,668.35,1.01357027979914,668.35,1.05480487791776,668.35,1.01496609513325
11:09,669.59,1.00941630273643,669.59,1.04239531141745,669.59,1.00258845380228
11:10,670.81,1.01772425686185,670.81,1.04653187475143,670.81,0.99846257335862

