X,A1: no motif,X,B1: 5 motif,X,C1: 3 motif
69.5,0.0441974965803656,69.5,0.1629562429897,69.5,0.449910546808002
69.7147244094488,0.0441974965803656,69.7147244094488,0.1629562429897,69.7147244094488,0.449910546808002
69.9294488188976,0.0471641298630336,69.9294488188976,0.185969760117229,69.9294488188976,0.527152018132544
70.1441732283465,0.052001685042853,70.1441732283465,0.220940068402322,70.1441732283465,0.645681403404547
70.3588976377953,0.0573519599325812,70.3588976377953,0.261849278993875,70.3588976377953,0.792180379494121
70.5736220472441,0.0623339817112098,70.5736220472441,0.301003836723369,70.5736220472441,0.944695127837328
70.7883464566929,0.066814972520847,70.7883464566929,0.333052393864274,70.7883464566929,1.08440672290865
71.0030708661417,0.0708809858497941,71.0030708661417,0.355705411907993,71.0030708661417,1.20154140846585
71.2177952755905,0.074482839921289,71.2177952755905,0.367968546907261,71.2177952755905,1.29274058893975
71.4325196850394,0.0769936788780917,71.4325196850394,0.370862781484729,71.4325196850394,1.36052424595532
71.6472440944882,0.0780827408703575,71.6472440944882,0.365924982580911,71.6472440944882,1.40834519009785
71.861968503937,0.0776286612518152,71.861968503937,0.354584360594774,71.861968503937,1.43642039372249
72.0766929133858,0.0762017683602219,72.0766929133858,0.339480464557386,72.0766929133858,1.44547508546192
72.2914173228346,0.0745459230735849,72.2914173228346,0.323256938883487,72.2914173228346,1.43916399378765
72.5061417322835,0.0720594955934292,72.5061417322835,0.306835346333716,72.5061417322835,1.42324143044378
72.7208661417323,0.0682940618002082,72.7208661417323,0.289837386145389,72.7208661417323,1.40311038656221
72.9355905511811,0.0639476328821651,72.9355905511811,0.272411116964708,72.9355905511811,1.38242572300657
73.1503149606299,0.0602155876831152,73.1503149606299,0.255720479720296,73.1503149606299,1.36311472822146
73.3650393700787,0.0578263535971384,73.3650393700787,0.240600805089064,73.3650393700787,1.34448089270863
73.5797637795276,0.0566915756047731,73.5797637795276,0.226318729904101,73.5797637795276,1.32382087007435
73.7944881889764,0.0555918246173681,73.7944881889764,0.212205412266562,73.7944881889764,1.3008824800193
74.0092125984252,0.0533506026597787,74.0092125984252,0.198782044670991,74.0092125984252,1.27884205698544
74.223937007874,0.0506991237183669,74.223937007874,0.18688820604721,74.223937007874,1.25932433315362
74.4386614173228,0.0489343791844081,74.4386614173228,0.176917464346475,74.4386614173228,1.24114164346979
74.6533858267716,0.0480505780769645,74.6533858267716,0.168302609525443,74.6533858267716,1.22373317155391
74.8681102362205,0.047360137330861,74.8681102362205,0.159762766380256,74.8681102362205,1.20694053731879
75.0828346456693,0.046548851571817,75.0828346456693,0.151039512903877,75.0828346456693,1.18931945574422
75.2975590551181,0.0458349315858412,75.2975590551181,0.143271834244295,75.2975590551181,1.16956971383103
75.5122834645669,0.0458200768587545,75.5122834645669,0.136819042426791,75.5122834645669,1.14618656673856
75.7270078740158,0.0462297108516701,75.7270078740158,0.131003311703025,75.7270078740158,1.11759549765467
75.9417322834646,0.0458838380195765,75.9417322834646,0.125085788044846,75.9417322834646,1.08561632990765
76.1564566929134,0.0441958978892795,76.1564566929134,0.118723070376574,76.1564566929134,1.0531386706737
76.3711811023622,0.0417387216846622,76.3711811023622,0.112126636740805,76.3711811023622,1.02066922875075
76.585905511811,0.0400259840077783,76.585905511811,0.106161045874298,76.585905511811,0.98781360328665
76.8006299212598,0.0398649571803093,76.8006299212598,0.101973564242354,76.8006299212598,0.954029158321262
77.0153543307087,0.040661776873769,77.0153543307087,0.099025047008867,77.0153543307087,0.919845483240962
77.2300787401575,0.0411618076931299,77.2300787401575,0.0959699415897644,77.2300787401575,0.886915356477068
77.4448031496063,0.0400056234484921,77.4448031496063,0.0924326987784922,77.4448031496063,0.854611411678518
77.6595275590551,0.0373333637779329,77.6595275590551,0.0880906059384621,77.6595275590551,0.821156634686756
77.8742519685039,0.0346542525341664,77.8742519685039,0.082750902005062,77.8742519685039,0.786855004704876
78.0889763779528,0.0326744133122194,78.0889763779528,0.076885928261502,78.0889763779528,0.753170182477922
78.3037007874016,0.0312981084316153,78.3037007874016,0.0713153905362909,78.3037007874016,0.72059411523
78.5184251968504,0.0306197385886988,78.5184251968504,0.0666989246645399,78.5184251968504,0.688437866863055
78.7331496062992,0.0303388296036233,78.7331496062992,0.0629644842423921,78.7331496062992,0.65640386743505
78.947874015748,0.0298067324173866,78.947874015748,0.0599579236461009,78.947874015748,0.625092557136217
79.1625984251969,0.0293723133927624,79.1625984251969,0.0580665162325468,79.1625984251969,0.594458985953625
79.3773228346457,0.0291841672504664,79.3773228346457,0.0568903117157352,79.3773228346457,0.563646447782752
79.5920472440945,0.0286003036463054,79.5920472440945,0.0553836720740431,79.5920472440945,0.533115593850383
79.8067716535433,0.0279936794272442,79.8067716535433,0.0535318835344997,79.8067716535433,0.50470102860808
80.0214960629921,0.0279127150705946,80.0214960629921,0.0514320929406811,80.0214960629921,0.479128958666288
80.2362204724409,0.0279592212473183,80.2362204724409,0.0495760929771987,80.2362204724409,0.45561699877242
80.4509448818898,0.0279092548229081,80.4509448818898,0.0484852614783588,80.4509448818898,0.432976373938035
80.6656692913386,0.0279295032285126,80.6656692913386,0.0470677010428352,80.6656692913386,0.409957238851043
80.8803937007874,0.0278797933764224,80.8803937007874,0.0448261547302399,80.8803937007874,0.386206273974518
81.0951181102362,0.0280108021019117,81.0951181102362,0.0424670856870599,81.0951181102362,0.362159405930477
81.309842519685,0.0286942898625643,81.309842519685,0.0402510234627062,81.309842519685,0.338510584009528
81.5245669291339,0.0294353347637373,81.5245669291339,0.0385785836087422,81.5245669291339,0.316099661737603
81.7392913385827,0.0299481402094964,81.7392913385827,0.0380930511445771,81.7392913385827,0.295610098528028
81.9540157480315,0.0300524457115595,81.9540157480315,0.0380855825109499,81.9540157480315,0.277002174032657
82.1687401574803,0.0291500530186271,82.1687401574803,0.0369920698063625,82.1687401574803,0.259669073719511
82.3834645669291,0.0269779404530992,82.3834645669291,0.0345652554520085,82.3834645669291,0.243254806942421
82.598188976378,0.0238247750131576,82.598188976378,0.0319697524891089,82.598188976378,0.227450204627755
82.8129133858268,0.0211606095702426,82.8129133858268,0.0301879349705386,82.8129133858268,0.212240136348327
83.0276377952756,0.0206373219349817,83.0276377952756,0.0293293110898838,83.0276377952756,0.197870065720901
83.2423622047244,0.0222067750555522,83.2423622047244,0.028985885033171,83.2423622047244,0.184238008466083
83.4570866141732,0.0247069765415591,83.4570866141732,0.0291133663369886,83.4570866141732,0.171374394311396
83.6718110236221,0.0267337003726224,83.6718110236221,0.0299010708583983,83.6718110236221,0.159785929144156
83.8865354330709,0.0271063486192077,83.8865354330709,0.0308341147192847,83.8865354330709,0.149320186654715
84.1012598425197,0.0258085526302776,84.1012598425197,0.0309644197622992,84.1012598425197,0.140178312671115
84.3159842519685,0.0235488991956614,84.3159842519685,0.0301239157151301,84.3159842519685,0.133005805417173
84.5307086614173,0.0215000667434857,84.5307086614173,0.0285728684402234,84.5307086614173,0.126714250608324
84.7454330708661,0.0206088389295401,84.7454330708661,0.0266519758023678,84.7454330708661,0.119912950524511
84.960157480315,0.0205631474148486,84.960157480315,0.024762547659866,84.960157480315,0.112982788562448
85.1748818897638,0.0206814949774875,85.1748818897638,0.0232796347342105,85.1748818897638,0.106831662076735
85.3896062992126,0.020504589792144,85.3896062992126,0.0224916433221695,85.3896062992126,0.10091839691146
85.6043307086614,0.0200685740766219,85.6043307086614,0.0225407808738031,85.6043307086614,0.0946396386906035
85.8190551181102,0.0194801570898084,85.8190551181102,0.0234017096202218,85.8190551181102,0.0883787580185702
86.0337795275591,0.0185000720491448,86.0337795275591,0.0242271455233391,86.0337795275591,0.0825583772952829
86.2485039370079,0.017707907197028,86.2485039370079,0.0240631912106812,86.2485039370079,0.0772611884215961
86.4632283464567,0.0178100388164364,86.4632283464567,0.022412067109691,86.4632283464567,0.0730957628510777
86.6779527559055,0.0184816164747716,86.6779527559055,0.0193843675458357,86.6779527559055,0.0702058215928298
86.8926771653543,0.0191054129727883,86.8926771653543,0.0164596019883391,86.8926771653543,0.0671573686775016
87.1074015748032,0.0193920090269156,87.1074015748032,0.0153408100285654,87.1074015748032,0.0633691303320291
87.322125984252,0.0196357211037598,87.322125984252,0.0160577893617257,87.322125984252,0.0594071767122316
87.5368503937008,0.01959350945292,87.5368503937008,0.0174226572063515,87.5368503937008,0.0556722775881752
87.7515748031496,0.0184727715304756,87.7515748031496,0.0183034541409315,87.7515748031496,0.0521518851112594
87.9662992125984,0.0162658878532491,87.9662992125984,0.0185448357138161,87.9662992125984,0.0486802198445026
88.1810236220472,0.0136034973747946,88.1810236220472,0.0186545827675562,88.1810236220472,0.0448808377978945
