Text,X,Temperature,X,Acquisitions
0:55,55.07,69.84,272.63,82.93
0:55,55.49,69.87,273.87,83.03
0:55,55.9,69.87,275.1,83.13
0:56,56.31,69.87,276.33,83.25
0:56,56.72,69.87,277.55,83.34
0:57,57.13,69.87,278.78,83.43
0:57,57.55,69.87,280.02,83.52
0:57,57.96,69.87,281.26,83.62
0:58,58.37,69.87,282.5,83.73
0:58,58.78,69.9,283.73,83.84
0:59,59.2,69.87,284.97,83.91
0:59,59.61,69.9,286.22,84.03
1:00,60.02,69.9,287.46,84.11
1:00,60.44,69.9,288.7,84.24
1:00,60.85,69.9,289.93,84.33
1:01,61.26,69.9,291.17,84.42
1:01,61.67,69.9,292.4,84.53
1:02,62.09,69.9,293.63,84.62
1:02,62.5,69.9,294.88,84.71
1:02,62.91,69.9,296.12,84.81
1:03,63.32,69.87,297.34,84.92
1:03,63.74,69.9,298.58,85.01
1:04,64.15,69.9,299.82,85.14
1:04,64.56,69.9,301.06,85.19
1:04,64.98,69.9,302.3,85.31
1:05,65.39,69.9,303.53,85.4
1:05,65.8,69.93,304.77,85.52
1:06,66.21,69.9,306.01,85.61
1:06,66.63,69.93,307.25,85.7
1:07,67.04,69.9,308.49,85.8
1:07,67.45,69.9,309.72,85.91
1:07,67.86,69.9,310.96,86
1:08,68.27,69.93,312.19,86.09
1:08,68.69,69.9,313.44,86.21
1:09,69.1,69.9,314.67,86.3
1:09,69.51,69.93,315.92,86.4
1:09,69.92,69.93,317.15,86.49
1:10,70.34,69.9,318.38,86.6
1:10,70.75,69.93,319.61,86.7
1:11,71.16,69.9,320.86,86.79
1:11,71.57,69.93,322.11,86.88
1:11,71.99,69.93,323.34,87.01
1:12,72.4,69.9,324.57,87.07
1:12,72.81,69.93,325.82,87.21
1:13,73.23,69.93,327.05,87.3
1:13,73.64,69.9,328.3,87.39
1:14,74.05,69.93,329.54,87.48
1:14,74.46,69.93,330.76,87.6
1:14,74.88,69.9,332,87.67
1:15,75.29,69.9,333.24,87.76
1:15,75.7,69.93,334.48,87.88
1:16,76.11,69.9,335.71,88
1:16,76.53,69.93,336.94,88.06
1:16,76.94,69.93,338.19,88.18
1:17,77.35,69.93,339.43,88.28
1:17,77.76,69.9,340.68,88.37
1:18,78.18,69.93,341.91,88.46
1:18,78.59,69.93,343.14,88.56
1:19,79,69.93,344.39,88.67
1:19,79.41,69.93,345.62,88.77
1:19,79.82,69.9,346.85,88.87
1:20,80.24,69.93,348.09,88.96
1:20,80.65,69.93,349.33,89.08
1:21,81.06,69.9,350.57,89.17
1:21,81.47,69.9,351.81,89.27
1:21,81.89,69.93,353.04,89.35
1:22,82.3,69.93,354.28,89.47
1:22,82.71,69.93,355.52,89.57
1:23,83.13,69.93,356.76,89.66
1:23,83.54,69.93,357.99,89.76
1:23,83.95,69.93,359.23,89.86
1:24,84.36,69.93,360.47,89.95
1:24,84.78,69.9,361.7,90.06
1:25,85.19,69.93,362.95,90.16
1:25,85.6,69.93,364.18,90.25
1:26,86.02,69.9,365.42,90.35
1:26,86.43,69.93,366.65,90.44
1:26,86.84,69.93,367.9,90.54
1:27,87.25,69.93,369.13,90.66
1:27,87.67,69.93,370.37,90.75
1:28,88.08,69.93,371.6,90.85
1:28,88.49,69.93,372.85,90.94
1:28,88.9,69.9,374.09,91.06
1:29,89.32,69.93,375.33,91.16
1:29,89.73,69.93,376.58,91.23
1:30,90.14,69.93,377.81,91.34
1:30,90.55,69.93,379.04,91.43
1:30,90.96,69.93,380.27,91.54
1:31,91.38,69.9,381.51,91.63
1:31,91.79,69.93,382.75,91.75
1:32,92.2,69.93,383.99,91.83
1:32,92.61,69.9,385.24,91.92
1:33,93.03,69.93,386.48,92.03
1:33,93.44,69.93,387.72,92.14
1:33,93.85,69.93,388.96,92.23
1:34,94.26,69.93,390.18,92.32
1:34,94.68,69.9,391.41,92.42
1:35,95.09,69.93,392.64,92.52
1:35,95.5,69.93,393.88,92.61
1:35,95.91,69.93,395.11,92.71
1:36,96.33,69.9,396.34,92.83
1:36,96.74,69.93,397.58,92.93
1:37,97.15,69.93,398.81,93.02
1:37,97.57,69.93,400.05,93.13
1:37,97.98,69.93,401.28,93.22
1:38,98.39,69.93,402.52,93.32
1:38,98.8,69.93,403.76,93.41
1:39,99.22,69.93,405,93.51
1:39,99.63,69.9,406.22,93.6
1:40,100.04,69.93,407.47,93.7
1:40,100.45,69.93,408.72,93.8
1:40,100.87,69.93,409.95,93.93
1:41,101.28,69.93,411.19,94.02
1:41,101.7,69.93,412.42,94.12
1:42,102.12,69.93,413.66,94.21
1:42,102.53,69.93,414.9,94.28
1:42,102.94,69.9,416.13,94.4
1:43,103.35,69.93,417.37,94.51
1:43,103.77,69.93,418.61,94.61
1:44,104.18,69.9,419.85,94.7
1:44,104.59,69.93,421.09,94.78
1:45,105,69.9,422.32,94.89
1:45,105.42,69.93,423.56,95.02
1:45,105.83,69.93,424.81,95.1
1:46,106.24,69.93,426.05,95.19
1:46,106.65,69.9,427.29,95.29
1:47,107.07,69.93,428.53,95.39
1:47,107.48,69.93,429.76,95.48
1:47,107.89,69.93,431,95.58
1:48,108.31,69.93,432.24,95.68
1:48,108.72,69.84,433.47,95.78
1:49,109.13,69.66,434.71,95.88
1:49,109.54,69.49,435.95,95.98
1:49,109.96,69.4,437.19,96.11
1:50,110.37,69.39,438.43,96.17
1:50,110.78,69.4,439.66,96.27
1:51,111.19,69.46,440.9,96.37
1:51,111.6,69.55,442.14,96.48
1:52,112.02,69.6,443.38,96.58
1:52,112.43,69.66,444.6,96.68
1:52,112.84,69.76,445.85,96.78
1:53,113.25,69.79,447.08,96.87
1:53,113.67,69.84,,
1:54,114.08,69.9,,
1:54,114.49,69.96,,
1:54,114.9,70.02,,
1:55,115.32,70.07,,
1:55,115.73,70.1,,
1:56,116.14,70.16,,
1:56,116.55,70.22,,
1:56,116.97,70.25,,
1:57,117.38,70.3,,
1:57,117.79,70.34,,
1:58,118.2,70.4,,
1:58,118.62,70.43,,
1:59,119.03,70.49,,
1:59,119.44,70.51,,
1:59,119.85,70.57,,
2:00,120.27,70.61,,
2:00,120.68,70.64,,
2:01,121.09,70.67,,
2:01,121.51,70.71,,
2:01,121.92,70.77,,
2:02,122.33,70.83,,
2:02,122.74,70.86,,
2:03,123.16,70.89,,
2:03,123.57,70.95,,
2:03,123.98,70.95,,
2:04,124.39,71.01,,
2:04,124.81,71.04,,
2:05,125.22,71.1,,
2:05,125.63,71.12,,
2:06,126.04,71.15,,
2:06,126.46,71.18,,
2:06,126.87,71.22,,
2:07,127.28,71.25,,
2:07,127.7,71.31,,
2:08,128.11,71.33,,
2:08,128.52,71.38,,
2:08,128.93,71.41,,
2:09,129.34,71.44,,
2:09,129.76,71.47,,
2:10,130.17,71.53,,
2:10,130.58,71.56,,
2:11,131,71.59,,
2:11,131.41,71.62,,
2:11,131.82,71.68,,
2:12,132.23,71.71,,
2:12,132.64,71.73,,
2:13,133.06,71.76,,
2:13,133.47,71.79,,
2:13,133.88,71.83,,
2:14,134.29,71.86,,
2:14,134.71,71.91,,
2:15,135.12,71.94,,
2:15,135.53,71.97,,
2:15,135.94,72,,
2:16,136.36,72.03,,
2:16,136.77,72.08,,
2:17,137.18,72.1,,
2:17,137.59,72.11,,
2:18,138.01,72.17,,
2:18,138.42,72.23,,
2:18,138.83,72.23,,
2:19,139.24,72.29,,
2:19,139.66,72.29,,
2:20,140.07,72.34,,
2:20,140.48,72.37,,
2:20,140.89,72.41,,
2:21,141.31,72.47,,
2:21,141.72,72.47,,
2:22,142.13,72.49,,
2:22,142.55,72.55,,
2:22,142.96,72.58,,
2:23,143.37,72.61,,
2:23,143.78,72.64,,
2:24,144.2,72.7,,
2:24,144.61,72.72,,
2:25,145.02,72.75,,
2:25,145.43,72.78,,
2:25,145.85,72.81,,
2:26,146.26,72.84,,
2:26,146.67,72.87,,
2:27,147.08,72.89,,
2:27,147.5,72.95,,
2:27,147.91,72.98,,
2:28,148.32,73.01,,
2:28,148.73,73.02,,
2:29,149.15,73.08,,
2:29,149.56,73.1,,
2:29,149.97,73.13,,
2:30,150.39,73.16,,
2:30,150.8,73.19,,
2:31,151.21,73.25,,
2:31,151.62,73.28,,
2:32,152.04,73.31,,
2:32,152.45,73.34,,
2:32,152.86,73.37,,
2:33,153.27,73.4,,
2:33,153.69,73.42,,
2:34,154.1,73.47,,
2:34,154.51,73.53,,
2:34,154.92,73.56,,
2:35,155.33,73.59,,
2:35,155.75,73.59,,
2:36,156.16,73.65,,
2:36,156.57,73.65,,
2:36,156.99,73.71,,
2:37,157.4,73.74,,
2:37,157.81,73.77,,
2:38,158.22,73.8,,
2:38,158.64,73.83,,
2:39,159.05,73.88,,
2:39,159.46,73.91,,
2:39,159.87,73.92,,
2:40,160.28,73.95,,
2:40,160.7,74.01,,
2:41,161.11,74.04,,
2:41,161.52,74.06,,
2:41,161.93,74.09,,
2:42,162.35,74.14,,
2:42,162.76,74.17,,
2:43,163.17,74.2,,
2:43,163.58,74.23,,
2:44,164,74.26,,
2:44,164.41,74.29,,
2:44,164.82,74.35,,
2:45,165.23,74.38,,
2:45,165.65,74.41,,
2:46,166.06,74.43,,
2:46,166.47,74.46,,
2:46,166.88,74.49,,
2:47,167.3,74.53,,
2:47,167.71,74.56,,
2:48,168.12,74.59,,
2:48,168.54,74.64,,
2:48,168.95,74.64,,
2:49,169.36,74.7,,
2:49,169.77,74.73,,
2:50,170.19,74.76,,
2:50,170.6,74.78,,
2:51,171.01,74.81,,
2:51,171.43,74.87,,
2:51,171.84,74.9,,
2:52,172.25,74.93,,
2:52,172.66,74.96,,
2:53,173.08,74.98,,
2:53,173.49,75.01,,
2:53,173.9,75.07,,
2:54,174.31,75.1,,
2:54,174.73,75.14,,
2:55,175.14,75.16,,
2:55,175.55,75.19,,
2:55,175.96,75.22,,
2:56,176.37,75.25,,
2:56,176.79,75.28,,
2:57,177.2,75.31,,
2:57,177.61,75.36,,
2:58,178.03,75.39,,
2:58,178.44,75.43,,
2:58,178.85,75.46,,
2:59,179.26,75.49,,
2:59,179.67,75.51,,
3:00,180.09,75.53,,
3:00,180.5,75.59,,
3:00,180.91,75.62,,
3:01,181.32,75.65,,
3:01,181.74,75.68,,
3:02,182.15,75.71,,
3:02,182.56,75.74,,
3:02,182.97,75.77,,
3:03,183.39,75.8,,
3:03,183.8,75.83,,
3:04,184.21,75.89,,
3:04,184.62,75.91,,
3:05,185.04,75.94,,
3:05,185.45,75.97,,
3:05,185.86,76.04,,
3:06,186.28,76.04,,
3:06,186.69,76.07,,
3:07,187.1,76.09,,
3:07,187.51,76.15,,
3:07,187.93,76.18,,
3:08,188.34,76.2,,
3:08,188.75,76.23,,
3:09,189.16,76.29,,
3:09,189.58,76.31,,
3:09,189.99,76.35,,
3:10,190.4,76.38,,
3:10,190.81,76.41,,
3:11,191.23,76.44,,
3:11,191.64,76.47,,
3:12,192.05,76.52,,
3:12,192.47,76.52,,
3:12,192.88,76.58,,
3:13,193.29,76.61,,
3:13,193.7,76.62,,
3:14,194.11,76.68,,
3:14,194.53,76.7,,
3:14,194.94,76.73,,
3:15,195.35,76.76,,
3:15,195.76,76.79,,
3:16,196.17,76.82,,
3:16,196.59,76.87,,
3:17,197,76.89,,
3:17,197.41,76.96,,
3:17,197.82,76.96,,
3:18,198.24,76.99,,
3:18,198.65,77.04,,
3:19,199.06,77.07,,
3:19,199.48,77.1,,
3:19,199.89,77.13,,
3:20,200.3,77.16,,
3:20,200.71,77.19,,
3:21,201.13,77.23,,
3:21,201.54,77.25,,
3:21,201.95,77.31,,
3:22,202.37,77.34,,
3:22,202.78,77.37,,
3:23,203.19,77.4,,
3:23,203.6,77.43,,
3:24,204.02,77.45,,
3:24,204.43,77.51,,
3:24,204.84,77.52,,
3:25,205.25,77.55,,
3:25,205.67,77.6,,
3:26,206.08,77.63,,
3:26,206.49,77.65,,
3:26,206.9,77.68,,
3:27,207.32,77.74,,
3:27,207.73,77.77,,
3:28,208.14,77.77,,
3:28,208.55,77.83,,
3:28,208.97,77.86,,
3:29,209.38,77.89,,
3:29,209.79,77.92,,
3:30,210.2,77.95,,
3:30,210.62,78.01,,
3:31,211.03,78.04,,
3:31,211.44,78.06,,
3:31,211.85,78.06,,
3:32,212.27,78.13,,
3:32,212.68,78.16,,
3:33,213.09,78.19,,
3:33,213.5,78.22,,
3:33,213.92,78.24,,
3:34,214.33,78.26,,
3:34,214.74,78.32,,
3:35,215.15,78.35,,
3:35,215.57,78.38,,
3:35,215.98,78.41,,
3:36,216.39,78.42,,
3:36,216.8,78.47,,
3:37,217.22,78.53,,
3:37,217.63,78.53,,
3:38,218.04,78.59,,
3:38,218.45,78.62,,
3:38,218.86,78.65,,
3:39,219.28,78.67,,
3:39,219.69,78.71,,
3:40,220.1,78.77,,
3:40,220.52,78.77,,
3:40,220.93,78.8,,
3:41,221.34,78.85,,
3:41,221.75,78.88,,
3:42,222.17,78.91,,
3:42,222.58,78.94,,
3:42,222.99,78.96,,
3:43,223.4,78.99,,
3:43,223.82,79.05,,
3:44,224.23,79.08,,
3:44,224.64,79.11,,
3:45,225.05,79.14,,
3:45,225.47,79.17,,
3:45,225.88,79.2,,
3:46,226.29,79.23,,
3:46,226.71,79.26,,
3:47,227.12,79.31,,
3:47,227.53,79.35,,
3:47,227.94,79.38,,
3:48,228.36,79.41,,
3:48,228.77,79.44,,
3:49,229.18,79.47,,
3:49,229.59,79.5,,
3:50,230.01,79.52,,
3:50,230.42,79.58,,
3:50,230.83,79.61,,
3:51,231.24,79.64,,
3:51,231.66,79.67,,
3:52,232.07,79.69,,
3:52,232.48,79.72,,
3:52,232.9,79.78,,
3:53,233.31,79.81,,
3:53,233.72,79.84,,
3:54,234.13,79.87,,
3:54,234.54,79.9,,
3:54,234.96,79.93,,
3:55,235.37,79.96,,
3:55,235.78,79.99,,
3:56,236.19,80.02,,
3:56,236.61,80.05,,
3:57,237.02,80.11,,
3:57,237.43,80.14,,
3:57,237.84,80.16,,
3:58,238.26,80.19,,
3:58,238.67,80.22,,
3:59,239.08,80.26,,
3:59,239.49,80.29,,
3:59,239.91,80.32,,
4:00,240.32,80.37,,
4:00,240.73,80.39,,
4:01,241.14,80.42,,
4:01,241.56,80.48,,
4:01,241.97,80.48,,
4:02,242.38,80.55,,
4:02,242.79,80.55,,
4:03,243.21,80.58,,
4:03,243.62,80.63,,
4:04,244.03,80.66,,
4:04,244.44,80.69,,
4:04,244.86,80.75,,
4:05,245.27,80.75,,
4:05,245.68,80.78,,
4:06,246.09,80.81,,
4:06,246.51,80.85,,
4:06,246.92,80.9,,
4:07,247.33,80.9,,
4:07,247.74,80.96,,
4:08,248.16,80.99,,
4:08,248.57,81.01,,
4:08,248.98,81.04,,
4:09,249.4,81.07,,
4:09,249.81,81.12,,
4:10,250.22,81.13,,
4:10,250.63,81.19,,
4:11,251.05,81.22,,
4:11,251.46,81.25,,
4:11,251.87,81.28,,
4:12,252.28,81.31,,
4:12,252.7,81.34,,
4:13,253.11,81.36,,
4:13,253.52,81.42,,
4:13,253.93,81.46,,
4:14,254.35,81.49,,
4:14,254.77,81.52,,
4:15,255.18,81.55,,
4:15,255.6,81.58,,
4:16,256.01,81.61,,
4:16,256.42,81.63,,
4:16,256.84,81.69,,
4:17,257.25,81.71,,
4:17,257.66,81.74,,
4:18,258.07,81.78,,
4:18,258.48,81.81,,
4:18,258.9,81.84,,
4:19,259.31,81.86,,
4:19,259.72,81.89,,
4:20,260.13,81.95,,
4:20,260.55,81.98,,
4:20,260.96,82.01,,
4:21,261.37,82.04,,
4:21,261.79,82.05,,
4:22,262.21,82.11,,
4:22,262.62,82.14,,
4:23,263.04,82.19,,
4:23,263.45,82.22,,
4:23,263.86,82.25,,
4:24,264.27,82.25,,
4:24,264.68,82.31,,
4:25,265.1,82.34,,
4:25,265.51,82.38,,
4:25,265.92,82.4,,
4:26,266.33,82.42,,
4:26,266.75,82.48,,
4:27,267.16,82.51,,
4:27,267.57,82.54,,
4:27,267.98,82.57,,
4:28,268.4,82.6,,
4:28,268.81,82.63,,
4:29,269.23,82.67,,
4:29,269.64,82.7,,
4:30,270.05,82.72,,
4:30,270.46,82.78,,
4:30,270.87,82.81,,
4:31,271.28,82.84,,
4:31,271.7,82.87,,
4:32,272.11,82.9,,
4:32,272.52,82.93,,
4:32,272.94,82.97,,
4:33,273.35,83,,
4:33,273.76,83.03,,
4:34,274.17,83.05,,
4:34,274.59,83.07,,
4:35,275,83.13,,
4:35,275.41,83.16,,
4:35,275.82,83.19,,
4:36,276.23,83.22,,
4:36,276.65,83.29,,
4:37,277.06,83.32,,
4:37,277.47,83.32,,
4:37,277.88,83.37,,
4:38,278.3,83.37,,
4:38,278.71,83.43,,
4:39,279.12,83.46,,
4:39,279.53,83.52,,
4:39,279.95,83.52,,
4:40,280.36,83.55,,
4:40,280.77,83.59,,
4:41,281.19,83.62,,
4:41,281.6,83.65,,
4:42,282.01,83.68,,
4:42,282.42,83.73,,
4:42,282.84,83.76,,
4:43,283.25,83.78,,
4:43,283.66,83.81,,
4:44,284.07,83.84,,
4:44,284.49,83.88,,
4:44,284.9,83.91,,
4:45,285.31,83.94,,
4:45,285.72,84,,
4:46,286.14,84.03,,
4:46,286.55,84.06,,
4:46,286.96,84.08,,
4:47,287.38,84.11,,
4:47,287.79,84.14,,
4:48,288.2,84.21,,
4:48,288.61,84.21,,
4:49,289.03,84.24,,
4:49,289.44,84.27,,
4:49,289.85,84.3,,
4:50,290.26,84.36,,
4:50,290.68,84.39,,
4:51,291.09,84.42,,
4:51,291.5,84.45,,
4:51,291.91,84.47,,
4:52,292.33,84.5,,
4:52,292.74,84.56,,
4:53,293.15,84.59,,
4:53,293.56,84.62,,
4:53,293.98,84.65,,
4:54,294.39,84.68,,
4:54,294.8,84.71,,
4:55,295.21,84.74,,
4:55,295.63,84.77,,
4:56,296.04,84.81,,
4:56,296.45,84.84,,
4:56,296.86,84.87,,
4:57,297.28,84.9,,
4:57,297.69,84.95,,
4:58,298.1,84.98,,
4:58,298.51,85.01,,
4:58,298.92,85.04,,
4:59,299.34,85.07,,
4:59,299.75,85.11,,
5:00,300.16,85.14,,
5:00,300.57,85.16,,
5:00,300.99,85.19,,
5:01,301.4,85.22,,
5:01,301.81,85.28,,
5:02,302.22,85.31,,
5:02,302.64,85.34,,
5:03,303.05,85.37,,
5:03,303.46,85.4,,
5:03,303.88,85.43,,
5:04,304.29,85.46,,
5:04,304.7,85.49,,
5:05,305.11,85.55,,
5:05,305.53,85.58,,
5:05,305.94,85.61,,
5:06,306.35,85.64,,
5:06,306.76,85.67,,
5:07,307.18,85.7,,
5:07,307.59,85.73,,
5:08,308,85.74,,
5:08,308.42,85.77,,
5:08,308.83,85.83,,
5:09,309.24,85.85,,
5:09,309.65,85.88,,
5:10,310.07,85.94,,
5:10,310.48,85.97,,
5:10,310.89,86,,
5:11,311.3,86.03,,
5:11,311.72,86.06,,
5:12,312.13,86.09,,
5:12,312.54,86.12,,
5:12,312.95,86.18,,
5:13,313.37,86.18,,
5:13,313.78,86.24,,
5:14,314.19,86.27,,
5:14,314.6,86.3,,
5:15,315.02,86.33,,
5:15,315.43,86.37,,
5:15,315.84,86.4,,
5:16,316.25,86.43,,
5:16,316.67,86.46,,
5:17,317.08,86.49,,
5:17,317.49,86.52,,
5:17,317.9,86.54,,
5:18,318.32,86.57,,
5:18,318.73,86.63,,
5:19,319.14,86.66,,
5:19,319.55,86.67,,
5:19,319.97,86.73,,
5:20,320.38,86.76,,
5:20,320.79,86.79,,
5:21,321.21,86.82,,
5:21,321.62,86.85,,
5:22,322.03,86.88,,
5:22,322.44,86.94,,
5:22,322.85,86.94,,
5:23,323.27,86.98,,
5:23,323.68,87.01,,
5:24,324.09,87.04,,
5:24,324.5,87.07,,
5:24,324.92,87.12,,
5:25,325.33,87.15,,
5:25,325.74,87.18,,
5:26,326.15,87.21,,
5:26,326.57,87.23,,
5:26,326.98,87.29,,
5:27,327.39,87.33,,
5:27,327.8,87.36,,
5:28,328.22,87.39,,
5:28,328.63,87.42,,
5:29,329.04,87.45,,
5:29,329.45,87.48,,
5:29,329.87,87.51,,
5:30,330.28,87.54,,
5:30,330.69,87.6,,
5:31,331.1,87.6,,
5:31,331.52,87.64,,
5:31,331.93,87.67,,
5:32,332.34,87.7,,
5:32,332.75,87.73,,
5:33,333.17,87.76,,
5:33,333.58,87.79,,
5:33,333.99,87.85,,
5:34,334.4,87.88,,
5:34,334.82,87.9,,
5:35,335.23,87.94,,
5:35,335.64,87.97,,
5:36,336.05,88,,
5:36,336.47,88.03,,
5:36,336.88,88.06,,
5:37,337.29,88.09,,
5:37,337.7,88.15,,
5:38,338.12,88.18,,
5:38,338.53,88.21,,
5:38,338.94,88.25,,
5:39,339.35,88.28,,
5:39,339.77,88.31,,
5:40,340.18,88.34,,
5:40,340.59,88.37,,
5:41,341,88.37,,
5:41,341.42,88.43,,
5:41,341.83,88.46,,
5:42,342.24,88.49,,
5:42,342.66,88.52,,
5:43,343.07,88.56,,
5:43,343.48,88.59,,
5:43,343.89,88.61,,
5:44,344.31,88.67,,
5:44,344.72,88.7,,
5:45,345.13,88.73,,
5:45,345.54,88.77,,
5:45,345.96,88.8,,
5:46,346.37,88.83,,
5:46,346.78,88.86,,
5:47,347.19,88.9,,
5:47,347.61,88.93,,
5:48,348.02,88.96,,
5:48,348.43,88.99,,
5:48,348.84,89.02,,
5:49,349.25,89.08,,
5:49,349.67,89.08,,
5:50,350.08,89.14,,
5:50,350.49,89.14,,
5:50,350.91,89.2,,
5:51,351.32,89.24,,
5:51,351.73,89.27,,
5:52,352.14,89.29,,
5:52,352.56,89.32,,
5:52,352.97,89.35,,
5:53,353.38,89.38,,
5:53,353.79,89.41,,
5:54,354.21,89.44,,
5:54,354.62,89.47,,
5:55,355.03,89.51,,
5:55,355.44,89.54,,
5:55,355.86,89.6,,
5:56,356.27,89.63,,
5:56,356.68,89.66,,
5:57,357.1,89.69,,
5:57,357.51,89.73,,
5:57,357.92,89.76,,
5:58,358.33,89.79,,
5:58,358.75,89.82,,
5:59,359.16,89.86,,
5:59,359.57,89.89,,
5:59,359.98,89.92,,
6:00,360.4,89.95,,
6:00,360.81,89.97,,
6:01,361.22,90,,
6:01,361.64,90.06,,
6:02,362.05,90.09,,
6:02,362.46,90.12,,
6:02,362.87,90.16,,
6:03,363.28,90.19,,
6:03,363.7,90.22,,
