X,A1: no motif,X,B1: no motif,X,C1: 5 motif,X,D1: 5 motif,X,E1: 3 motif,X,F1: 3 motif
64.62,0.450678803112354,64.62,0.477747530160122,64.62,0.492160111961762,64.62,0.43450071286312,64.62,0.426405927665463,64.62,0.532810389274559
64.8724409448819,0.450678803112354,64.8724409448819,0.477747530160122,64.8724409448819,0.492160111961762,64.8724409448819,0.43450071286312,64.8724409448819,0.426405927665463,64.8724409448819,0.532810389274559
65.1248818897638,0.554680196337551,65.1248818897638,0.588123267231026,65.1248818897638,0.594754767888135,65.1248818897638,0.520398782424455,65.1248818897638,0.514094679800241,65.1248818897638,0.634693443252877
65.3773228346457,0.700455605650436,65.3773228346457,0.751737902511813,65.3773228346457,0.744605188375266,65.3773228346457,0.643462197723449,65.3773228346457,0.640868283674089,65.3773228346457,0.783034254940874
65.6297637795276,0.857044508852812,65.6297637795276,0.929961602690927,65.6297637795276,0.90891612968998,65.6297637795276,0.779163755104446,65.6297637795276,0.779054846096174,65.6297637795276,0.948531400486777
65.8822047244094,0.997204494831418,65.8822047244094,1.08972382732824,65.8822047244094,1.05429029863902,65.8822047244094,0.900498003229589,65.8822047244094,0.901452260108746,65.8822047244094,1.1056721852245
66.1346456692913,1.10488858117098,66.1346456692913,1.21479617404989,66.1346456692913,1.15940519180556,66.1346456692913,0.991314701449095,66.1346456692913,0.994456626056872,66.1346456692913,1.22956283616349
66.3870866141732,1.17439189050322,66.3870866141732,1.3020793902408,66.3870866141732,1.22467012918344,66.3870866141732,1.05036584252639,66.3870866141732,1.05712030650523,66.3870866141732,1.30721949046479
66.6395275590551,1.20951028265126,66.6395275590551,1.35414216353365,66.6395275590551,1.25750543501643,66.6395275590551,1.08073909443429,66.6395275590551,1.09268483632298,66.6395275590551,1.34667901829544
66.891968503937,1.21770598717278,66.891968503937,1.3767821173667,66.891968503937,1.26372472428744,66.891968503937,1.0882524878372,66.891968503937,1.10695799680541,66.891968503937,1.35947360727724
67.1444094488189,1.20916529018796,67.1444094488189,1.38029282684254,67.1444094488189,1.25239936435662,67.1444094488189,1.0823428535804,67.1444094488189,1.10555857230061,67.1444094488189,1.35222317073278
67.3968503937008,1.19031553621095,67.3968503937008,1.37025310100177,67.3968503937008,1.23177420625763,67.3968503937008,1.06803598647476,67.3968503937008,1.09298735404757,67.3968503937008,1.32867193156772
67.6492913385827,1.16500529980085,67.6492913385827,1.3477890091806,67.6492913385827,1.20940105498091,67.6492913385827,1.05028868378142,67.6492913385827,1.07571299859752,67.6492913385827,1.29685000212847
67.9017322834646,1.13795924797584,67.9017322834646,1.31868282845875,67.9017322834646,1.19165860023473,67.9017322834646,1.03537222945859,67.9017322834646,1.05942272029279,67.9017322834646,1.26972868118962
68.1541732283464,1.11497393778576,68.1541732283464,1.28962023943546,68.1541732283464,1.18150216108691,68.1541732283464,1.02331655522841,68.1541732283464,1.04970508742318,68.1541732283464,1.25412214880023
68.4066141732283,1.10340111381998,68.4066141732283,1.26625502557719,68.4066141732283,1.17950762186657,68.4066141732283,1.01361358888565,68.4066141732283,1.04646693802322,68.4066141732283,1.24573096932103
68.6590551181102,1.0980775858487,68.6590551181102,1.25095652731156,68.6590551181102,1.17749474278718,68.6590551181102,1.0037628763995,68.6590551181102,1.04187503541917,68.6590551181102,1.23958320258976
68.9114960629921,1.09272756801364,68.9114960629921,1.24171081666327,68.9114960629921,1.16731595655261,68.9114960629921,0.991670513280511,68.9114960629921,1.03183538698347,68.9114960629921,1.23621109376635
69.163937007874,1.08789219065469,69.163937007874,1.23659112559455,69.163937007874,1.15189084907945,69.163937007874,0.980883953059024,69.163937007874,1.01752535346883,69.163937007874,1.23276738532764
69.4163779527559,1.08224594657656,69.4163779527559,1.23333584474637,69.4163779527559,1.13593713622076,69.4163779527559,0.971765774605291,69.4163779527559,1.00141427965096,69.4163779527559,1.22498593197859
69.6688188976378,1.07288152348791,69.6688188976378,1.22798693084269,69.6688188976378,1.12037883890476,69.6688188976378,0.963748799464032,69.6688188976378,0.985025607651039,69.6688188976378,1.21545707781447
69.9212598425197,1.05940229057271,69.9212598425197,1.21821068222284,69.9212598425197,1.10623554617098,69.9212598425197,0.956631761472038,69.9212598425197,0.970647411562849,69.9212598425197,1.20710949287095
70.1737007874016,1.04797854161657,70.1737007874016,1.20649995840687,70.1737007874016,1.09637542597088,70.1737007874016,0.94878964872057,70.1737007874016,0.961809943000008,70.1737007874016,1.19729158438686
70.4261417322835,1.04142497232166,70.4261417322835,1.19545452040662,70.4261417322835,1.0926484941883,70.4261417322835,0.940695382626453,70.4261417322835,0.959516526476868,70.4261417322835,1.18696843063694
70.6785826771654,1.03653923622839,70.6785826771654,1.18426641738192,70.6785826771654,1.09127722233914,70.6785826771654,0.933270820990953,70.6785826771654,0.959396853085066,70.6785826771654,1.18057139379334
70.9310236220472,1.03119829666489,70.9310236220472,1.17048665401186,70.9310236220472,1.08727802037771,70.9310236220472,0.927069556820638,70.9310236220472,0.959249793153245,70.9310236220472,1.17855178591432
71.1834645669291,1.02826545988602,71.1834645669291,1.15462615409263,71.1834645669291,1.08193469217858,71.1834645669291,0.924358997365327,71.1834645669291,0.960960795669122,71.1834645669291,1.17775772654153
71.435905511811,1.03272634146162,71.435905511811,1.14435539072722,71.435905511811,1.07690463978294,71.435905511811,0.923131608583757,71.435905511811,0.963287754848419,71.435905511811,1.17563211628396
71.6883464566929,1.04157172132526,71.6883464566929,1.1456903123293,71.6883464566929,1.07046092764084,71.6883464566929,0.917509514564081,71.6883464566929,0.965377871376559,71.6883464566929,1.17513164834419
71.9407874015748,1.05178753786446,71.9407874015748,1.15538441696368,71.9407874015748,1.06277377564418,71.9407874015748,0.906280712553876,71.9407874015748,0.970431370959274,71.9407874015748,1.18249338489312
72.1932283464567,1.06635724967776,72.1932283464567,1.16876383110225,72.1932283464567,1.05357096211851,72.1932283464567,0.894860732781738,72.1932283464567,0.980409278552477,72.1932283464567,1.19801556960776
72.4456692913386,1.08497254271119,72.4456692913386,1.18457698301622,72.4456692913386,1.0422339094864,72.4456692913386,0.888284900097468,72.4456692913386,0.995475293595131,72.4456692913386,1.21643921279284
72.6981102362205,1.10672628093655,72.6981102362205,1.204040886524,72.6981102362205,1.03158123683721,72.6981102362205,0.885511534501031,72.6981102362205,1.01561188817511,72.6981102362205,1.23728214038079
72.9505511811024,1.13283746117321,72.9505511811024,1.22892170687564,72.9505511811024,1.02370884797858,72.9505511811024,0.88334148607422,72.9505511811024,1.04049715417172,72.9505511811024,1.26393534107626
73.2029921259843,1.16531191650702,73.2029921259843,1.26287784743583,73.2029921259843,1.0184361475314,73.2029921259843,0.882143731193321,73.2029921259843,1.0687745647644,73.2029921259843,1.29723854111473
73.4554330708661,1.20903535559446,73.4554330708661,1.31063346013893,73.4554330708661,1.0191384329899,73.4554330708661,0.884384372061881,73.4554330708661,1.10021185918901,73.4554330708661,1.33387598958817
73.707874015748,1.27210788767744,73.707874015748,1.37891128287796,73.707874015748,1.0304260031016,73.707874015748,0.89163065003614,73.707874015748,1.14031826088361,73.707874015748,1.37741700901439
73.9603149606299,1.36767424324158,73.9603149606299,1.47951392952082,73.9603149606299,1.05154439442532,73.9603149606299,0.905912036572269,73.9603149606299,1.1943981035969,73.9603149606299,1.44249680354733
74.2127559055118,1.50915543288791,74.2127559055118,1.62714361392658,74.2127559055118,1.07922810565927,74.2127559055118,0.927399101509162,74.2127559055118,1.2670737870167,74.2127559055118,1.53971280241052
74.4651968503937,1.70616805475812,74.4651968503937,1.83745768625233,74.4651968503937,1.11041446206101,74.4651968503937,0.952104990713601,74.4651968503937,1.36053202055337,74.4651968503937,1.66372524222578
74.7176377952756,1.97846728668341,74.7176377952756,2.13262674253926,74.7176377952756,1.14370944693676,74.7176377952756,0.977975415761945,74.7176377952756,1.47107003227464,74.7176377952756,1.80390943106466
74.9700787401575,2.36261400895067,74.9700787401575,2.54677005414573,74.9700787401575,1.18151152417353,74.9700787401575,1.00898140444212,74.9700787401575,1.59789528993185,74.9700787401575,1.95635645479256
75.2225196850394,2.89338125693998,75.2225196850394,3.11672561225978,75.2225196850394,1.22630122096139,75.2225196850394,1.04836390020372,75.2225196850394,1.73800323519405,75.2225196850394,2.11936072016339
75.4749606299213,3.58759310998919,75.4749606299213,3.86666928667416,75.4749606299213,1.28045386160445,75.4749606299213,1.09786728241572,75.4749606299213,1.88643276852601,75.4749606299213,2.29083211610196
75.7274015748031,4.43754969349503,75.7274015748031,4.79285359734136,75.7274015748031,1.35030531511382,75.7274015748031,1.16360427332387,75.7274015748031,2.04696314132994,75.7274015748031,2.47491782443794
75.979842519685,5.40139765178238,75.979842519685,5.85092766029357,75.979842519685,1.44831662293579,75.979842519685,1.25755325908904,75.979842519685,2.23227504895565,75.979842519685,2.69010427790434
76.2322834645669,6.38834610570659,76.2322834645669,6.93972663276503,76.2322834645669,1.58831639746755,76.2322834645669,1.3898756763978,76.2322834645669,2.45806712536283,76.2322834645669,2.96042815402891
76.4847244094488,7.27599397060618,76.4847244094488,7.92255314750123,76.4847244094488,1.78600291162325,76.4847244094488,1.57141341370099,76.4847244094488,2.74536935225472,76.4847244094488,3.31083946969678
76.7371653543307,7.96958531785014,76.7371653543307,8.69325161661707,76.7371653543307,2.06783126633955,76.7371653543307,1.82598841053257,76.7371653543307,3.12238460579503,76.7371653543307,3.76816379956993
76.9896062992126,8.42326594053615,76.9896062992126,9.2041387761632,76.9896062992126,2.46850161683436,76.9896062992126,2.18834321805693,76.9896062992126,3.59973537006189,76.9896062992126,4.3414558211674
77.2420472440945,8.61557414965094,77.2420472440945,9.43460068986478,77.2420472440945,3.01430875617969,77.2420472440945,2.68687871405971,77.2420472440945,4.13866715827958,77.2420472440945,4.98575445963519
77.4944881889764,8.53725751168766,77.4944881889764,9.37040286097943,77.4944881889764,3.70457544886687,77.4944881889764,3.3179796450658,77.4944881889764,4.64514066604168,77.4944881889764,5.59307729341344
77.7469291338583,8.19098151649614,77.7469291338583,9.01018928932854,77.7469291338583,4.49889096375559,77.7469291338583,4.03331259927061,77.7469291338583,5.00202240019377,77.7469291338583,6.0288514088945
77.9993700787402,7.58332222180771,77.9993700787402,8.35859860504002,77.9993700787402,5.3085871871336,77.9993700787402,4.74102542626368,77.9993700787402,5.11219082593615,77.9993700787402,6.17454043615227
78.251811023622,6.72581618716818,78.251811023622,7.42588340850967,78.251811023622,6.00044674479651,78.251811023622,5.3208369451045,78.251811023622,4.92814631199653,78.251811023622,5.9643317460038
78.5042519685039,5.65947236731237,78.5042519685039,6.25769941246472,78.5042519685039,6.43625453860879,78.5042519685039,5.6616187971056,78.5042519685039,4.47665783672453,78.5042519685039,5.42684586765389
78.7566929133858,4.47184966081432,78.7566929133858,4.95207370412743,78.7566929133858,6.526342364201,78.7566929133858,5.69841063924134,78.7566929133858,3.86158848643332,78.7566929133858,4.68577853076507
79.0091338582677,3.28466179057673,79.0091338582677,3.64263196593084,79.0091338582677,6.25789436432022,79.0091338582677,5.431405412216,79.0091338582677,3.22998376229681,79.0091338582677,3.91630840205923
79.2615748031496,2.22041550791913,79.2615748031496,2.46506915303255,79.2615748031496,5.70172125922337,79.2615748031496,4.92704243920919,79.2615748031496,2.7200733298126,79.2615748031496,3.29137224029443
79.5140157480315,1.36322512176692,79.5140157480315,1.51367570875811,79.5140157480315,4.98165731397028,79.5140157480315,4.2913684408801,79.5140157480315,2.41344762279877,79.5140157480315,2.91655592294837
79.7664566929134,0.741846989443132,79.7664566929134,0.822018839790669,79.7664566929134,4.23599915594533,79.7664566929134,3.64371200240271,79.7664566929134,2.32162215279927,79.7664566929134,2.80504085488397
80.0188976377953,0.339401463384234,80.0188976377953,0.373167977377411,80.0188976377953,3.58794439484452,80.0188976377953,3.09199676722441,80.0188976377953,2.40267134779329,80.0188976377953,2.90013290752058
80.2713385826772,0.111244655662666,80.2713385826772,0.118024985133127,80.2713385826772,3.11193223768275,80.2713385826772,2.69687692617413,80.2713385826772,2.57924846408413,80.2713385826772,3.1054541754529
80.5237795275591,0.00422613277619724,80.5237795275591,-0.00305262344024718,80.5237795275591,2.81502631424836,80.5237795275591,2.45700965728794,80.5237795275591,2.75883417428304,80.5237795275591,3.31469805626147
80.7762204724409,-0.0303605331295641,80.7762204724409,-0.0438572427541094,80.7762204724409,2.64998774549916,80.7762204724409,2.32425933708058,80.7762204724409,2.86311153045235,80.7762204724409,3.43609611792515
81.0286614173228,-0.0292095417137698,81.0286614173228,-0.0439097187922711,81.0286614173228,2.54585186519068,81.0286614173228,2.23264824471435,81.0286614173228,2.84506937931733,81.0286614173228,3.41143992199269
81.2811023622047,-0.0159415266842988,81.2811023622047,-0.0280329423155372,81.2811023622047,2.43570336700044,81.2811023622047,2.12701130286328,81.2811023622047,2.69339130092431,81.2811023622047,3.22793288572223
