#name	%unambiguousReads	unambiguousMB	%ambiguousReads	ambiguousMB	unambiguousReads	ambiguousReads	assignedReads	assignedBases
006541	0.02800	0.059360	0.00000	0.000000	560	0	560	59360
006445	0.02680	0.056816	0.00000	0.000000	536	0	536	56816
003749	0.02660	0.055328	0.00000	0.000000	532	0	532	55328
000892	0.02520	0.053424	0.00000	0.000000	504	0	504	53424
002809	0.02500	0.053000	0.00000	0.000000	500	0	500	53000
004984	0.02450	0.052430	0.00000	0.000000	490	0	490	52430
002955	0.02440	0.052216	0.00000	0.000000	488	0	488	52216
001739	0.02440	0.051728	0.00000	0.000000	488	0	488	51728
004316	0.02420	0.051304	0.00000	0.000000	484	0	484	51304
004744	0.02310	0.048972	0.00000	0.000000	462	0	462	48972
005242	0.02300	0.048760	0.00000	0.000000	460	0	460	48760
003469	0.02300	0.049220	0.00000	0.000000	460	0	460	49220
011206	0.02290	0.049006	0.00000	0.000000	458	0	458	49006
002770	0.02280	0.048336	0.00000	0.000000	456	0	456	48336
006308	0.02270	0.047216	0.00000	0.000000	454	0	454	47216
003985	0.02230	0.047722	0.00000	0.000000	446	0	446	47722
007731	0.02210	0.046410	0.00000	0.000000	442	0	442	46410
010557	0.02180	0.046216	0.00000	0.000000	436	0	436	46216
007848	0.02180	0.046216	0.00000	0.000000	436	0	436	46216
009580	0.02160	0.045792	0.00000	0.000000	432	0	432	45792
000447	0.02160	0.046224	0.00000	0.000000	432	0	432	46224
002646	0.02140	0.045368	0.00000	0.000000	428	0	428	45368
003990	0.02130	0.045156	0.00000	0.000000	426	0	426	45156
004428	0.02120	0.044944	0.00000	0.000000	424	0	424	44944
011447	0.02110	0.043466	0.00000	0.000000	422	0	422	43466
001639	0.02100	0.044940	0.00000	0.000000	420	0	420	44940
009251	0.02090	0.043890	0.00000	0.000000	418	0	418	43890
002599	0.02090	0.044308	0.00000	0.000000	418	0	418	44308
008605	0.02080	0.043264	0.00000	0.000000	416	0	416	43264
007634	0.02070	0.044298	0.00000	0.000000	414	0	414	44298
010344	0.02040	0.043248	0.00000	0.000000	408	0	408	43248
000994	0.02040	0.043248	0.00000	0.000000	408	0	408	43248
004987	0.02030	0.043036	0.00000	0.000000	406	0	406	43036
002974	0.02030	0.043442	0.00000	0.000000	406	0	406	43442
007477	0.02020	0.043228	0.00000	0.000000	404	0	404	43228
002353	0.02020	0.042824	0.00000	0.000000	404	0	404	42824
008505	0.02010	0.042612	0.00000	0.000000	402	0	402	42612
009769	0.02000	0.042800	0.00000	0.000000	400	0	400	42800
005512	0.02000	0.042000	0.00000	0.000000	400	0	400	42000
004905	0.02000	0.042800	0.00000	0.000000	400	0	400	42800
002253	0.02000	0.042400	0.00000	0.000000	400	0	400	42400
009287	0.01970	0.041764	0.00000	0.000000	394	0	394	41764
008279	0.01960	0.041944	0.00000	0.000000	392	0	392	41944
007554	0.01960	0.040768	0.00000	0.000000	392	0	392	40768
011693	0.01950	0.041340	0.00000	0.000000	390	0	390	41340
006612	0.01950	0.041340	0.00000	0.000000	390	0	390	41340
011718	0.01940	0.041128	0.00000	0.000000	388	0	388	41128
010284	0.01940	0.041128	0.00000	0.000000	388	0	388	41128
004866	0.01940	0.041516	0.00000	0.000000	388	0	388	41516
004532	0.01940	0.040740	0.00000	0.000000	388	0	388	40740
002606	0.01940	0.040740	0.00000	0.000000	388	0	388	40740
009071	0.01920	0.039936	0.00000	0.000000	384	0	384	39936
007434	0.01920	0.041088	0.00000	0.000000	384	0	384	41088
011015	0.01910	0.040874	0.00000	0.000000	382	0	382	40874
010839	0.01910	0.040110	0.00000	0.000000	382	0	382	40110
009315	0.01910	0.040492	0.00000	0.000000	382	0	382	40492
005638	0.01910	0.040874	0.00000	0.000000	382	0	382	40874
001667	0.01910	0.040492	0.00000	0.000000	382	0	382	40492
007807	0.01900	0.040660	0.00000	0.000000	380	0	380	40660
010952	0.01890	0.039690	0.00000	0.000000	378	0	378	39690
001101	0.01890	0.039690	0.00000	0.000000	378	0	378	39690
010418	0.01880	0.039856	0.00000	0.000000	376	0	376	39856
002217	0.01880	0.039104	0.00000	0.000000	376	0	376	39104
000804	0.01880	0.039856	0.00000	0.000000	376	0	376	39856
007317	0.01870	0.039644	0.00000	0.000000	374	0	374	39644
011809	0.01860	0.039432	0.00000	0.000000	372	0	372	39432
008737	0.01860	0.039432	0.00000	0.000000	372	0	372	39432
005810	0.01860	0.039432	0.00000	0.000000	372	0	372	39432
005295	0.01860	0.039432	0.00000	0.000000	372	0	372	39432
007074	0.01850	0.038850	0.00000	0.000000	370	0	370	38850
003001	0.01850	0.039220	0.00000	0.000000	370	0	370	39220
009958	0.01840	0.038272	0.00000	0.000000	368	0	368	38272
007499	0.01840	0.039376	0.00000	0.000000	368	0	368	39376
001091	0.01840	0.039376	0.00000	0.000000	368	0	368	39376
010813	0.01830	0.038796	0.00000	0.000000	366	0	366	38796
009456	0.01830	0.038796	0.00000	0.000000	366	0	366	38796
007320	0.01830	0.037698	0.00000	0.000000	366	0	366	37698
006688	0.01830	0.038796	0.00000	0.000000	366	0	366	38796
010926	0.01820	0.038948	0.00000	0.000000	364	0	364	38948
008275	0.01820	0.038220	0.00000	0.000000	364	0	364	38220
003836	0.01820	0.038584	0.00000	0.000000	364	0	364	38584
009375	0.01810	0.038010	0.00000	0.000000	362	0	362	38010
000783	0.01810	0.038010	0.00000	0.000000	362	0	362	38010
010294	0.01800	0.038520	0.00000	0.000000	360	0	360	38520
001624	0.01800	0.037440	0.00000	0.000000	360	0	360	37440
009853	0.01790	0.037948	0.00000	0.000000	358	0	358	37948
005185	0.01790	0.038306	0.00000	0.000000	358	0	358	38306
009851	0.01780	0.038092	0.00000	0.000000	356	0	356	38092
007666	0.01780	0.037736	0.00000	0.000000	356	0	356	37736
003615	0.01780	0.037736	0.00000	0.000000	356	0	356	37736
002337	0.01780	0.037736	0.00000	0.000000	356	0	356	37736
009693	0.01770	0.037170	0.00000	0.000000	354	0	354	37170
003849	0.01770	0.037878	0.00000	0.000000	354	0	354	37878
001389	0.01770	0.037170	0.00000	0.000000	354	0	354	37170
001090	0.01770	0.037170	0.00000	0.000000	354	0	354	37170
008383	0.01760	0.037312	0.00000	0.000000	352	0	352	37312
006579	0.01760	0.037312	0.00000	0.000000	352	0	352	37312
006304	0.01760	0.036608	0.00000	0.000000	352	0	352	36608
005693	0.01760	0.037664	0.00000	0.000000	352	0	352	37664
003542	0.01760	0.036608	0.00000	0.000000	352	0	352	36608
001837	0.01760	0.036960	0.00000	0.000000	352	0	352	36960
001613	0.01760	0.037664	0.00000	0.000000	352	0	352	37664
000193	0.01760	0.036608	0.00000	0.000000	352	0	352	36608
007234	0.01750	0.036750	0.00000	0.000000	350	0	350	36750
006957	0.01750	0.037100	0.00000	0.000000	350	0	350	37100
002162	0.01750	0.036750	0.00000	0.000000	350	0	350	36750
000922	0.01750	0.036750	0.00000	0.000000	350	0	350	36750
010768	0.01740	0.036540	0.00000	0.000000	348	0	348	36540
005645	0.01740	0.036888	0.00000	0.000000	348	0	348	36888
004587	0.01740	0.036888	0.00000	0.000000	348	0	348	36888
001641	0.01740	0.036192	0.00000	0.000000	348	0	348	36192
000983	0.01740	0.036888	0.00000	0.000000	348	0	348	36888
010798	0.01730	0.037022	0.00000	0.000000	346	0	346	37022
009437	0.01730	0.036676	0.00000	0.000000	346	0	346	36676
008335	0.01730	0.036676	0.00000	0.000000	346	0	346	36676
