#name	%unambiguousReads	unambiguousMB	%ambiguousReads	ambiguousMB	unambiguousReads	ambiguousReads	assignedReads	assignedBases
006445	0.05400	0.114480	0.00000	0.000000	1080	0	1080	114480
004984	0.04280	0.091592	0.00000	0.000000	856	0	856	91592
004316	0.04090	0.086708	0.00000	0.000000	818	0	818	86708
006541	0.04030	0.085436	0.00000	0.000000	806	0	806	85436
000447	0.03840	0.082176	0.00000	0.000000	768	0	768	82176
002608	0.03790	0.080348	0.00000	0.000000	758	0	758	80348
002599	0.03590	0.076108	0.00000	0.000000	718	0	718	76108
009251	0.03540	0.074340	0.00000	0.000000	708	0	708	74340
005508	0.03490	0.073988	0.00000	0.000000	698	0	698	73988
002770	0.03490	0.073988	0.00000	0.000000	698	0	698	73988
001739	0.03430	0.072716	0.00000	0.000000	686	0	686	72716
003469	0.03270	0.069978	0.00000	0.000000	654	0	654	69978
003990	0.03230	0.068476	0.00000	0.000000	646	0	646	68476
007666	0.03180	0.067416	0.00000	0.000000	636	0	636	67416
003985	0.03180	0.068052	0.00000	0.000000	636	0	636	68052
007634	0.03170	0.067838	0.00000	0.000000	634	0	634	67838
007644	0.03140	0.066568	0.00000	0.000000	628	0	628	66568
002672	0.03120	0.065520	0.00000	0.000000	624	0	624	65520
004866	0.03110	0.066554	0.00000	0.000000	622	0	622	66554
003849	0.03050	0.065270	0.00000	0.000000	610	0	610	65270
000892	0.03050	0.064660	0.00000	0.000000	610	0	610	64660
011015	0.03040	0.065056	0.00000	0.000000	608	0	608	65056
005185	0.03030	0.064842	0.00000	0.000000	606	0	606	64842
002809	0.03030	0.064236	0.00000	0.000000	606	0	606	64236
009315	0.03000	0.063600	0.00000	0.000000	600	0	600	63600
009009	0.03000	0.064200	0.00000	0.000000	600	0	600	64200
009779	0.02990	0.063986	0.00000	0.000000	598	0	598	63986
008275	0.02910	0.061110	0.00000	0.000000	582	0	582	61110
004555	0.02910	0.061692	0.00000	0.000000	582	0	582	61692
009375	0.02900	0.060900	0.00000	0.000000	580	0	580	60900
008383	0.02900	0.061480	0.00000	0.000000	580	0	580	61480
004905	0.02890	0.061846	0.00000	0.000000	578	0	578	61846
000804	0.02870	0.060844	0.00000	0.000000	574	0	574	60844
011519	0.02850	0.060420	0.00000	0.000000	570	0	570	60420
007782	0.02830	0.059996	0.00000	0.000000	566	0	566	59996
006588	0.02830	0.059996	0.00000	0.000000	566	0	566	59996
010557	0.02810	0.059572	0.00000	0.000000	562	0	562	59572
010344	0.02810	0.059572	0.00000	0.000000	562	0	562	59572
002112	0.02790	0.058590	0.00000	0.000000	558	0	558	58590
001065	0.02790	0.059148	0.00000	0.000000	558	0	558	59148
009456	0.02780	0.058936	0.00000	0.000000	556	0	556	58936
006856	0.02770	0.057616	0.00000	0.000000	554	0	554	57616
010768	0.02760	0.057960	0.00000	0.000000	552	0	552	57960
004744	0.02760	0.058512	0.00000	0.000000	552	0	552	58512
007998	0.02750	0.058300	0.00000	0.000000	550	0	550	58300
011288	0.02740	0.058088	0.00000	0.000000	548	0	548	58088
007554	0.02730	0.056784	0.00000	0.000000	546	0	546	56784
005638	0.02730	0.058422	0.00000	0.000000	546	0	546	58422
009853	0.02720	0.057664	0.00000	0.000000	544	0	544	57664
009287	0.02700	0.057240	0.00000	0.000000	540	0	540	57240
002933	0.02700	0.056700	0.00000	0.000000	540	0	540	56700
005242	0.02690	0.057028	0.00000	0.000000	538	0	538	57028
005337	0.02680	0.055744	0.00000	0.000000	536	0	536	55744
002564	0.02670	0.056070	0.00000	0.000000	534	0	534	56070
011206	0.02660	0.056924	0.00000	0.000000	532	0	532	56924
008505	0.02660	0.056392	0.00000	0.000000	532	0	532	56392
006607	0.02660	0.055860	0.00000	0.000000	532	0	532	55860
