#name	%unambiguousReads	unambiguousMB	%ambiguousReads	ambiguousMB	unambiguousReads	ambiguousReads	assignedReads	assignedBases
004593	0.03360	0.071904	0.00000	0.000000	672	0	672	71904
003687	0.02730	0.057330	0.00000	0.000000	546	0	546	57330
008670	0.02540	0.053848	0.00000	0.000000	508	0	508	53848
002237	0.02540	0.054356	0.00000	0.000000	508	0	508	54356
004520	0.02530	0.053636	0.00000	0.000000	506	0	506	53636
004082	0.02510	0.053714	0.00000	0.000000	502	0	502	53714
004617	0.02500	0.052000	0.00000	0.000000	500	0	500	52000
010611	0.02310	0.048972	0.00000	0.000000	462	0	462	48972
004534	0.02290	0.048090	0.00000	0.000000	458	0	458	48090
010643	0.02280	0.047880	0.00000	0.000000	456	0	456	47880
001941	0.02280	0.048336	0.00000	0.000000	456	0	456	48336
005853	0.02250	0.047700	0.00000	0.000000	450	0	450	47700
006001	0.02230	0.046830	0.00000	0.000000	446	0	446	46830
006394	0.02220	0.047064	0.00000	0.000000	444	0	444	47064
010778	0.02210	0.047294	0.00000	0.000000	442	0	442	47294
001131	0.02210	0.047294	0.00000	0.000000	442	0	442	47294
002321	0.02150	0.046010	0.00000	0.000000	430	0	430	46010
006308	0.02140	0.044512	0.00000	0.000000	428	0	428	44512
009398	0.02110	0.044732	0.00000	0.000000	422	0	422	44732
000471	0.02100	0.043680	0.00000	0.000000	420	0	420	43680
009785	0.02090	0.044308	0.00000	0.000000	418	0	418	44308
004686	0.02090	0.044726	0.00000	0.000000	418	0	418	44726
007897	0.02060	0.043672	0.00000	0.000000	412	0	412	43672
007843	0.02050	0.043870	0.00000	0.000000	410	0	410	43870
004696	0.02050	0.043870	0.00000	0.000000	410	0	410	43870
008448	0.02040	0.042840	0.00000	0.000000	408	0	408	42840
007668	0.02040	0.043656	0.00000	0.000000	408	0	408	43656
007032	0.02040	0.042432	0.00000	0.000000	408	0	408	42432
010271	0.02010	0.043014	0.00000	0.000000	402	0	402	43014
011832	0.02000	0.042400	0.00000	0.000000	400	0	400	42400
002121	0.02000	0.042800	0.00000	0.000000	400	0	400	42800
010444	0.01990	0.042188	0.00000	0.000000	398	0	398	42188
007800	0.01980	0.042372	0.00000	0.000000	396	0	396	42372
005306	0.01980	0.041976	0.00000	0.000000	396	0	396	41976
011310	0.01970	0.041764	0.00000	0.000000	394	0	394	41764
007892	0.01970	0.040976	0.00000	0.000000	394	0	394	40976
004052	0.01970	0.042158	0.00000	0.000000	394	0	394	42158
000564	0.01970	0.041370	0.00000	0.000000	394	0	394	41370
000261	0.01960	0.041944	0.00000	0.000000	392	0	392	41944
007418	0.01950	0.040950	0.00000	0.000000	390	0	390	40950
004273	0.01950	0.041340	0.00000	0.000000	390	0	390	41340
002741	0.01950	0.040950	0.00000	0.000000	390	0	390	40950
000117	0.01950	0.040950	0.00000	0.000000	390	0	390	40950
004608	0.01940	0.041516	0.00000	0.000000	388	0	388	41516
002933	0.01940	0.040740	0.00000	0.000000	388	0	388	40740
011947	0.01930	0.040530	0.00000	0.000000	386	0	386	40530
011748	0.01920	0.041088	0.00000	0.000000	384	0	384	41088
007736	0.01920	0.040704	0.00000	0.000000	384	0	384	40704
003598	0.01920	0.040704	0.00000	0.000000	384	0	384	40704
002853	0.01920	0.040704	0.00000	0.000000	384	0	384	40704
002047	0.01920	0.040704	0.00000	0.000000	384	0	384	40704
001346	0.01920	0.040704	0.00000	0.000000	384	0	384	40704
005778	0.01910	0.040110	0.00000	0.000000	382	0	382	40110
000495	0.01910	0.040874	0.00000	0.000000	382	0	382	40874
011209	0.01900	0.040280	0.00000	0.000000	380	0	380	40280
005680	0.01900	0.040660	0.00000	0.000000	380	0	380	40660
004847	0.01900	0.039900	0.00000	0.000000	380	0	380	39900
001714	0.01890	0.040068	0.00000	0.000000	378	0	378	40068
001586	0.01890	0.040446	0.00000	0.000000	378	0	378	40446
010269	0.01880	0.039856	0.00000	0.000000	376	0	376	39856
008161	0.01880	0.039856	0.00000	0.000000	376	0	376	39856
001276	0.01880	0.039856	0.00000	0.000000	376	0	376	39856
000910	0.01880	0.039480	0.00000	0.000000	376	0	376	39480
008481	0.01870	0.039270	0.00000	0.000000	374	0	374	39270
005966	0.01870	0.039270	0.00000	0.000000	374	0	374	39270
001020	0.01870	0.038896	0.00000	0.000000	374	0	374	38896
000515	0.01870	0.040018	0.00000	0.000000	374	0	374	40018
011427	0.01860	0.039804	0.00000	0.000000	372	0	372	39804
006197	0.01860	0.039432	0.00000	0.000000	372	0	372	39432
003800	0.01860	0.039804	0.00000	0.000000	372	0	372	39804
002757	0.01860	0.039432	0.00000	0.000000	372	0	372	39432
006981	0.01850	0.039220	0.00000	0.000000	370	0	370	39220
004845	0.01850	0.038480	0.00000	0.000000	370	0	370	38480
004024	0.01850	0.039220	0.00000	0.000000	370	0	370	39220
002764	0.01850	0.039590	0.00000	0.000000	370	0	370	39590
002062	0.01850	0.039220	0.00000	0.000000	370	0	370	39220
001754	0.01840	0.039008	0.00000	0.000000	368	0	368	39008
003394	0.01830	0.038796	0.00000	0.000000	366	0	366	38796
001060	0.01830	0.038064	0.00000	0.000000	366	0	366	38064
000520	0.01830	0.038796	0.00000	0.000000	366	0	366	38796
011128	0.01820	0.038584	0.00000	0.000000	364	0	364	38584
008573	0.01820	0.038948	0.00000	0.000000	364	0	364	38948
007784	0.01820	0.038584	0.00000	0.000000	364	0	364	38584
007515	0.01820	0.037856	0.00000	0.000000	364	0	364	37856
006539	0.01820	0.038584	0.00000	0.000000	364	0	364	38584
006075	0.01820	0.038948	0.00000	0.000000	364	0	364	38948
004951	0.01820	0.038220	0.00000	0.000000	364	0	364	38220
003586	0.01820	0.038584	0.00000	0.000000	364	0	364	38584
000229	0.01820	0.038584	0.00000	0.000000	364	0	364	38584
007419	0.01810	0.038734	0.00000	0.000000	362	0	362	38734
005364	0.01810	0.038734	0.00000	0.000000	362	0	362	38734
003757	0.01810	0.038372	0.00000	0.000000	362	0	362	38372
011927	0.01800	0.037800	0.00000	0.000000	360	0	360	37800
009516	0.01800	0.037440	0.00000	0.000000	360	0	360	37440
000649	0.01800	0.038520	0.00000	0.000000	360	0	360	38520
000016	0.01800	0.038520	0.00000	0.000000	360	0	360	38520
009112	0.01790	0.037948	0.00000	0.000000	358	0	358	37948
008532	0.01790	0.038306	0.00000	0.000000	358	0	358	38306
008492	0.01790	0.037590	0.00000	0.000000	358	0	358	37590
006673	0.01790	0.038306	0.00000	0.000000	358	0	358	38306
005182	0.01790	0.037948	0.00000	0.000000	358	0	358	37948
002927	0.01790	0.037948	0.00000	0.000000	358	0	358	37948
002262	0.01790	0.037948	0.00000	0.000000	358	0	358	37948
000807	0.01790	0.037948	0.00000	0.000000	358	0	358	37948
011989	0.01780	0.037380	0.00000	0.000000	356	0	356	37380
010077	0.01780	0.037736	0.00000	0.000000	356	0	356	37736
007614	0.01780	0.037736	0.00000	0.000000	356	0	356	37736
003521	0.01780	0.038092	0.00000	0.000000	356	0	356	38092
011954	0.01770	0.037524	0.00000	0.000000	354	0	354	37524
011000	0.01770	0.037878	0.00000	0.000000	354	0	354	37878
006985	0.01770	0.037878	0.00000	0.000000	354	0	354	37878
005750	0.01770	0.037170	0.00000	0.000000	354	0	354	37170
004902	0.01770	0.037878	0.00000	0.000000	354	0	354	37878
002988	0.01770	0.037170	0.00000	0.000000	354	0	354	37170
002148	0.01770	0.036462	0.00000	0.000000	354	0	354	36462
000845	0.01770	0.037878	0.00000	0.000000	354	0	354	37878
011238	0.01760	0.037312	0.00000	0.000000	352	0	352	37312
008473	0.01760	0.036960	0.00000	0.000000	352	0	352	36960
006751	0.01760	0.037312	0.00000	0.000000	352	0	352	37312
011275	0.01750	0.037450	0.00000	0.000000	350	0	350	37450
011162	0.01750	0.037450	0.00000	0.000000	350	0	350	37450
011034	0.01750	0.037100	0.00000	0.000000	350	0	350	37100
010672	0.01750	0.037100	0.00000	0.000000	350	0	350	37100
008035	0.01750	0.037100	0.00000	0.000000	350	0	350	37100
006732	0.01750	0.037450	0.00000	0.000000	350	0	350	37450
003882	0.01750	0.037100	0.00000	0.000000	350	0	350	37100
002095	0.01750	0.037450	0.00000	0.000000	350	0	350	37450
009181	0.01740	0.036888	0.00000	0.000000	348	0	348	36888
008384	0.01740	0.036540	0.00000	0.000000	348	0	348	36540
008021	0.01740	0.036888	0.00000	0.000000	348	0	348	36888
004809	0.01740	0.036540	0.00000	0.000000	348	0	348	36540
