seq_id,x0,eff
000000,1.367864269224197,1.0047488381687446
000001,0.7215628085833037,0.9747693233164085
000002,1.1149040496823746,1.0039527324299466
000003,0.49092785113533416,0.9893574111960216
000004,0.7529482182508702,0.9928563479238716
000005,0.8068079365125453,1.007445683592243
000006,0.5494011670649414,0.9899585536067175
000007,1.101534460842013,0.9865206296874042
000008,0.8732570990034622,0.9949074409133931
000009,0.9304337617376033,1.0077479805541287
000010,1.1876424165024395,1.0131380624375979
000011,0.7673209986275656,1.0194198572608144
000012,1.3377281709462918,0.9948094457185107
000013,0.5576541747849068,1.0041247736343868
000014,0.48965608243349673,0.9923649608161057
000015,0.7625553670172982,1.0039324766414521
000016,1.079560851410121,1.0029311380001968
000017,0.9400484062748282,1.0110468685057197
000018,1.009555306537736,0.9918464997951159
000019,1.5670046486398255,1.0074024040555025
000020,0.8690210006212353,0.9995188621004454
000021,1.1269607965334612,0.9807232332240172
000022,1.3960425251469435,1.01470017567493
000023,1.5674088206144523,0.9830825956896218
000024,0.6878777643186749,0.999249803445643
000025,1.2506386724953205,1.000538217560624
000026,1.4043764296796626,0.9974079164199124
000027,0.7977791179096708,1.0188369113937963
000028,1.073038925400277,1.0163985358735756
000029,1.0602818788551975,0.996525325471604
000030,0.8247448939609575,0.9683190528465042
000031,1.2419054069712967,1.0151863899001305
000032,0.5513172288936886,0.9905109427519924
000033,0.6565316557738319,1.008392993324104
000034,1.1833213782964092,1.0196642241602445
000035,0.6945477230458923,1.0055759960481683
000036,1.4244324084029973,0.9923818925503426
000037,1.1792552057995886,0.9870736793806478
000038,0.787531605590966,1.0120577453637545
000039,1.007856914523394,1.002900648001307
000040,1.4731212475799498,0.9864183069375475
000041,1.336743492306614,1.000676233386154
000042,1.1516955543019942,1.0014787561706768
000043,0.9571472774205627,1.0047378764754378
000044,0.9986788962224529,1.0054780637038006
000045,0.7598930855864978,0.9853065781642616
000046,1.1041824241064726,0.9952436067292346
000047,1.2129132781169187,1.0114419715956442
000048,0.9054270719651317,0.9986481425025883
000049,0.9314442515281892,0.9950868615652888
000050,1.1541617031015619,0.9905383333094322
000051,1.056864466570105,0.9977973440643764
000052,0.8397058055172157,1.01278551809469
000053,0.7707024127195371,0.9902828982112306
000054,1.105204340233524,1.007525805918694
000055,0.8502704786608669,0.9974948447226362
000056,0.9901066359478325,1.0055544333103181
000057,0.8028001714497451,0.992816709895337
000058,1.3462762733917093,1.0123418984446826
000059,0.4381702337207382,0.995516483692467
000060,0.9151828288187556,1.018386673081891
000061,1.2303051355810959,0.9808357550110873
000062,1.2174593490631733,1.0155543812052328
000063,1.0714212162729182,1.0190165099010842
000064,1.2443968373663297,0.9802659879185499
000065,0.8574255582434255,1.0022945709239783
000066,0.9400264010700268,0.9875364482912441
000067,1.441497488128589,0.9994259322586532
000068,0.9193017492911716,1.0039343644432657
000069,0.7417341226284638,1.001348999440098
000070,1.1964780693975643,0.9812611921941489
000071,1.721957404791275,1.0061123922994792
000072,0.8479815554049868,0.9765910406982504
000073,0.8620995087115855,1.014604589285906
000074,1.0314555695959609,1.0112673443575584
000075,0.7308330805958076,1.0167704651968934
000076,0.8342023140662761,0.9804076553550964
000077,0.9888629352450279,0.9902400441447002
000078,0.5370126049303746,0.998754007805939
000079,1.1262316377809443,0.9968108812065628
000080,0.8024429522631086,1.0085172058335188
000081,1.1961923941890416,0.9863479570289858
000082,0.9232293023928839,1.000505021545883
000083,0.8264848560638469,0.9875675311024782
000084,1.231812993734135,1.0199305861233385
000085,1.363871716509606,1.0057639568110477
000086,1.2909336812703758,0.9649878608857195
000087,1.600642244680642,1.0155297155806002
000088,1.1553961327186721,0.9781076358939703
000089,1.4721657469129077,1.0058326664724127
000090,0.9317870550272574,0.9881921652678473
000091,1.2747145311983317,0.9809599427652704
000092,1.7201645939201806,1.0017719319465677
000093,0.7944576565110893,0.9925526565722207
000094,1.047967543608657,1.0062091266087956
000095,0.6778053932947872,1.002136865777401
000096,0.8612041068688482,0.9971524012766767
000097,0.7076486021530584,0.995882992731983
000098,1.0562752373892275,0.9825788993132937
000099,1.255430356350934,1.0002278122715735
000100,0.7787417921471488,0.9954864572136906
000101,0.698976875416213,1.010946066562301
000102,0.40465790489476844,0.9870876683113031
000103,0.9842759580416035,0.9997813240650365
000104,0.7322264220439478,1.0089137522328837
000105,0.8212624815684938,0.999511226170141
000106,0.8190836172225543,0.9877193646617758
000107,1.0802545165815363,0.9904911951496543
000108,0.4239933607833869,1.0061713546077469
000109,1.5523974789757866,0.9823731171650212
000110,0.6797844829193972,1.0138441991120994
000111,1.0385666395626993,0.9908747937493795
000112,1.0464996825671538,1.0145509479079209
000113,1.1433467543332243,0.9866539131662007
000114,0.9644478230048867,0.9998320227202131
000115,0.6601682711999347,0.9930859878134352
000116,1.2199173587797334,1.0170103913518769
000117,1.3551469986132176,1.0124965258656975
000118,1.3024540849980208,0.9913909869627152
000119,1.8580379418812687,0.9963544529184575
000120,0.5361657673809536,0.9988143029680363
000121,1.0129755072245372,1.0193955084208355
000122,1.0336857330184517,1.0145558680565876
000123,0.9977878489878684,0.9978086156481817
000124,1.006251140774653,0.9858671040989158
000125,1.1322471173549136,0.9988653075998867
000126,0.9839372463016227,1.0191940546073868
000127,1.3618906089411225,0.9812205679515544
000128,1.4885237496510224,0.9911481787539073
000129,0.8683144879002682,1.012764796270931
000130,0.8409458294178129,0.9885020249744335
000131,0.6996021603101016,0.9963916963175317
000132,1.445980051931089,0.9965719949541103
000133,1.4655298943378297,1.0109950604472486
000134,1.207174530622106,1.0205031995061307
000135,0.9375728112247187,1.0152161203630719
000136,0.6558390083202589,1.0134755177154866
000137,1.053015547908675,0.9845126713185274
000138,0.7664791704280985,1.0021618637165315
000139,0.8653611957848325,0.9882485258161876
000140,0.7638107882536854,1.0055243287311777
000141,1.1810394412183645,0.9940216565938688
000142,1.2216899786580164,1.0087416884704967
000143,0.5105093436955976,0.9999316977496157
000144,0.9293464425096415,0.9808419647785309
000145,1.4067681585522667,0.9862117883507638
000146,1.465459314498275,0.9995031251404447
000147,2.1921467216221457,0.9842510814558686
