seq_id,true_efficiency,binary_label,pred_efficiency,pred_probability
8957,0.9780178,1,0.97069716,0.5693915100538836
9007,0.9734351,1,0.9708673,0.47562097516099355
9128,0.9785272,1,0.97090757,0.45341043501117095
9163,0.978542,1,0.97085536,0.4821921408857931
9198,0.97449076,1,0.9706135,0.6155210934419766
9296,0.93801,1,0.97081935,0.5020370613746878
9300,0.96744764,1,0.9709338,0.43895387041661194
9316,0.88190097,1,0.97033894,0.766855040084111
9332,0.95532686,1,0.9707092,0.562754632671836
9362,0.95516527,1,0.9703672,0.7512813773163359
9395,0.96458715,1,0.9710233,0.389604415823367
9466,0.9790668,1,0.97113574,0.32763832303850704
9591,0.96564114,1,0.970701,0.5672887370219477
9637,0.96455216,1,0.9705479,0.6516625049283743
9691,0.9774275,1,0.97085667,0.4814693126560652
9697,0.96769387,1,0.9707675,0.5306216322775661
9907,0.9687417,1,0.9705478,0.6517282165856223
9953,0.9622113,1,0.97061956,0.6121697989223288
9954,0.9784533,1,0.97078896,0.5187935339729268
9970,0.96164995,1,0.9707899,0.5182678407149428
9972,0.95813304,1,0.9708506,0.48482060717571296
9978,0.97843593,1,0.9711435,0.32336706531738735
9982,0.8273951,1,0.9712136,0.2847286108555658
9992,0.91868657,1,0.9710605,0.36910237876199237
10052,0.951805,1,0.97064257,0.5994874490734656
10213,0.96835613,1,0.9709847,0.4108949927717177
10222,0.95057166,1,0.97090316,0.4558417663293468
10229,0.94859785,1,0.9707327,0.5498094361939808
10305,0.9493257,1,0.9705359,0.6582993823104218
10306,0.97800374,1,0.9707211,0.5561834669470365
10361,0.97683233,1,0.97099686,0.40419240373242216
10369,0.9736756,1,0.97082675,0.49796293862531216
10397,0.9789162,1,0.97068954,0.5735970561177552
10432,0.96113974,1,0.9709517,0.4290971218294125
10467,0.95358837,1,0.97093666,0.43737679064266
10490,0.95489633,1,0.9708867,0.4649099750295702
10523,0.9632948,1,0.9708942,0.4607701406229465
10536,0.9714879,1,0.9706893,0.5737284794322512
10929,0.9671645,1,0.9707999,0.5127480615061112
10944,0.9784402,1,0.9706414,0.6001445656459456
11014,0.92918193,1,0.9712024,0.2909055066368774
11111,0.97035676,1,0.97083485,0.49349454593244846
11139,0.9655628,1,0.97107446,0.3614141148639769
11209,0.9785363,1,0.97078884,0.5188592456301748
11257,0.9556631,1,0.97075534,0.5373242213168616
11287,0.97885114,1,0.97058713,0.6300433696937837
11493,0.853896,1,0.9707284,0.5521750558549087
11580,0.9460819,1,0.9709246,0.44401366802470754
11637,0.975911,1,0.9708301,0.4961230122223682
11691,0.97490907,1,0.9705894,0.6287948482060717
11693,0.97732544,1,0.9708626,0.4781837297936654
11761,0.97883904,1,0.97063184,0.6054014982257853
11771,0.975613,1,0.9708139,0.5050597976080957
11870,0.94027907,1,0.9707749,0.5265475095281903
11896,0.9373591,1,0.9706416,0.6000131423314496
11950,0.9589723,1,0.97064555,0.5978446576422658
11987,0.9403703,1,0.97067964,0.579051123669339
