seq_id,true_efficiency,binary_label,pred_efficiency,pred_probability
6924,0.9763195,1,1.0526881,0.5591619688555105
6994,0.9545729,1,1.0513228,0.6027574026211312
7048,0.9696357,1,1.0517197,0.5900856835077328
7051,0.9740356,1,1.0516651,0.5918290440826612
7077,0.9537629,1,1.0435869,0.8497740863534454
7078,0.938879,1,1.0531342,0.5449181800533667
7100,0.9548738,1,1.0553913,0.47284658807587043
7180,0.9770264,1,1.058969,0.3586069863842778
7241,0.9692436,1,1.054437,0.5033173334957425
7281,0.95825624,1,1.0497487,0.6530217615554734
7344,0.9780874,1,1.0525017,0.5651152787664011
7366,0.96039367,1,1.0576603,0.4003943496846345
7384,0.96155906,1,1.0557234,0.46224177898907925
7521,0.96895427,1,1.0563433,0.44244816547460897
7793,0.9732316,1,1.0501254,0.6409933348812954
7818,0.972611,1,1.0484225,0.6953686750840278
7821,0.9724182,1,1.0593235,0.3472865620396557
7861,0.9768538,1,1.0536335,0.5289767082459433
7877,0.97975934,1,1.0562407,0.4457255310969088
7915,0.96661425,1,1.052093,0.5781638378294018
7922,0.9656501,1,1.0470126,0.7403877264370353
8068,0.95047295,1,1.0558647,0.4577311189862625
8095,0.9794651,1,1.0551434,0.4807640334816585
8116,0.9476189,1,1.0444558,0.8220287692559505
8161,0.97097176,1,1.0538011,0.5236248196687615
8172,0.97507083,1,1.0542622,0.5089014163853055
8210,0.96238774,1,1.0570245,0.4206980293935161
8228,0.9637466,1,1.0503695,0.633197696327904
8239,0.9765844,1,1.0551763,0.4797134493797367
8249,0.97210604,1,1.0474601,0.7260982600652428
8279,0.94422156,1,1.0492039,0.670417302663383
8283,0.9502912,1,1.0523207,0.5708934913269714
8301,0.95452946,1,1.0519278,0.5834395971238358
8322,0.9544268,1,1.0486851,0.6869830345893396
8339,0.9611673,1,1.0479171,0.7115042765624584
8383,0.9742202,1,1.0489824,0.6774897130306687
8395,0.9766788,1,1.0539868,0.5176943485426952
8425,0.9597373,1,1.0545005,0.5012922945746467
8544,0.9766549,1,1.0563416,0.44250145597253254
8558,0.97430307,1,1.0538375,0.5224600416427176
8612,0.97490674,1,1.0526799,0.5594246148809909
8622,0.97808474,1,1.0474893,0.7251656763515802
8651,0.89999044,1,1.0491375,0.6725375031879137
8688,0.9493284,1,1.0601773,0.32002466588761036
8713,0.9487972,1,1.0476456,0.7201754018674513
8781,0.95500386,1,1.054812,0.49134600378362536
8792,0.96504873,1,1.0507379,0.6214357221433437
8836,0.9748288,1,1.0506043,0.6256989619772297
8854,0.9065213,1,1.0566356,0.4331147154097088
8899,0.9696272,1,1.0480891,0.7060115488121929
8911,0.9702342,1,1.0501481,0.6402663002310524
8928,0.9705284,1,1.0521269,0.5770828020143808
8952,0.9717532,1,1.0495768,0.6585106828416016
9030,0.97593516,1,1.0525635,0.5631397238790914
9039,0.9413943,1,1.0531275,0.545131342045061
9067,0.96398336,1,1.0559969,0.453509750257888
9100,0.976766,1,1.0525928,0.5622071401654289
9101,0.9199001,1,1.0496917,0.6548412514131499
9200,0.9637548,1,1.0545008,0.5012808751822344
9246,0.9793077,1,1.0583532,0.3782711801180765
9278,0.95537305,1,1.054226,0.5100547750189371
9379,0.956034,1,1.0529542,0.5506659409008379
9445,0.9763486,1,1.0510373,0.6118738842301997
9489,0.9772612,1,1.0528345,0.5544876308947855
9512,0.9693186,1,1.0530018,0.5491471617100159
9515,0.9581097,1,1.0544145,0.5040367552177107
9699,0.9535714,1,1.0485992,0.6897236887682663
9728,0.9761645,1,1.0533378,0.5384167393066905
9742,0.9366498,1,1.052567,0.5630293364191069
9755,0.977198,1,1.0552123,0.4785638972102424
9922,0.9519617,1,1.0506365,0.6246712166601323
10005,0.93053114,1,1.0468639,0.7451343872163708
10019,0.95989597,1,1.0524564,0.5665617351386124
10037,0.97982436,1,1.0532823,0.5401905515947181
10039,0.97594494,1,1.0486536,0.6879879411216128
10076,0.95279706,1,1.057108,0.4180296980332
10122,0.9722059,1,1.0500271,0.6441298613305115
10181,0.91479766,1,1.0499854,0.6454621237786008
10190,0.9734347,1,1.0532544,0.5410812642028693
10226,0.95116526,1,1.0561903,0.4473356654270282
10300,0.963892,1,1.0563445,0.44241010083323495
10325,0.9607251,1,1.0513394,0.6022283041060328
10515,0.9792536,1,1.0555729,0.4670493431946131
10619,0.9767255,1,1.0537808,0.5242719185721192
10620,0.97567856,1,1.0488112,0.6829557955319724
10636,0.97071433,1,1.0425442,0.8830654216991295
10705,0.97892416,1,1.0496471,0.6562648690005367
10707,0.9763151,1,1.052175,0.575544990502872
10724,0.9461909,1,1.0557501,0.46138913102230206
10726,0.9644465,1,1.0518051,0.5873564487212184
10770,0.96670437,1,1.0493917,0.6644183151828436
10849,0.97789866,1,1.0523622,0.569568841807157
10907,0.97345096,1,1.0523968,0.5684649672073114
10952,0.9557637,1,1.0521339,0.5768582206302744
10995,0.9598631,1,1.0516636,0.5918747216523099
11090,0.9635908,1,1.054955,0.4867782468187476
11128,0.94543177,1,1.0570912,0.4185664094765731
11339,0.9693198,1,1.0562179,0.44645256574715186
11387,0.9797569,1,1.0520793,0.5786015812052027
11599,0.9799629,1,1.0529109,0.5520476873827134
11629,0.96377736,1,1.062659,0.24078169547525607
11680,0.9729595,1,1.0579072,0.392511162456083
11700,0.97485435,1,1.0534194,0.5358131178367103
11761,0.9796065,1,1.0537592,0.5249608885809882
11792,0.96850663,1,1.05316,0.5440959837996886
11795,0.9592253,1,1.056761,0.4291103151371659
11811,0.95131654,1,1.0502367,0.6374380973769656
11857,0.9592827,1,1.0497906,0.6516818861791094
11881,0.97882813,1,1.0572875,0.4123009695064158
11885,0.9715615,1,1.050956,0.6144698927719052
,0.9844957,0,1.0485992,0.6897236887682663
1,1.0047947,0,1.0564549,0.43888531504200434
2,0.9945733,0,1.0545554,0.4995375146073061
3,0.99983215,0,1.0549716,0.4862491483036493
4,0.99772817,0,1.0515423,0.5957497021441813
6,1.0010732,0,1.0523612,0.5695992935202561
7,1.0013509,0,1.0592003,0.35122244595772545
8,1.0052768,0,1.0556964,0.4631058463482687
9,1.0036981,0,1.0558021,0.45972951265839646
10,0.9997308,0,1.0568919,0.42493081751430284
11,0.9982451,0,1.0522268,0.5738929850672412
12,0.99342185,0,1.0522485,0.5732002085942347
13,0.9922186,0,1.0558907,0.45690130980430965
14,1.0054358,0,1.0566539,0.4325323263966868
15,1.0063777,0,1.0531856,0.543277594010148
16,1.0016736,0,1.0569019,0.4246110745267614
17,0.9994649,0,1.0557138,0.4625501025842085
18,1.0012538,0,1.0545516,0.4996593214597028
19,0.99529123,0,1.0506531,0.624142118145034
20,1.0045853,0,1.0513844,0.6007894606620964
21,1.0024881,0,1.0521051,0.5777793849515247
22,1.0021524,0,1.050234,0.6375256460521257
23,1.000165,0,1.05778,0.3965726596906868
24,1.0023084,0,1.0578469,0.39443723330960634
25,1.00139,0,1.0619781,0.2625242186280742
27,1.0032015,0,1.0619767,0.262569896197723
28,1.0020536,0,1.0589886,0.35798272626574446
29,1.0018443,0,1.0538294,0.5227188812040607
30,1.000917,0,1.0610144,0.29329567471480067
31,1.0052019,0,1.0558693,0.4575826668849039
32,0.99770427,0,1.0530225,0.5484848369501087
33,0.9947816,0,1.0532492,0.5412449421607775
34,0.9897526,0,1.0609326,0.29590690911305584
35,1.0019803,0,1.0536417,0.5287140622204628
36,1.0027897,0,1.0549438,0.48713605444766306
37,1.0015126,0,1.0532222,0.5421090095199668
38,1.0065243,0,1.0568941,0.4248623011598296
39,1.0035881,0,1.052961,0.5504489724450061
40,1.0055201,0,1.0539527,0.5187829972859911
41,0.99358726,0,1.0462452,0.7648899360894671
42,0.99955124,0,1.047738,0.7172253921609677
43,0.9957871,0,1.056866,0.42575682023211814
44,1.0031118,0,1.0534534,0.5347244690934144
45,1.0012755,0,1.0559363,0.45544343403968623
