fold,seq_id,label,prediction
1,000253,1,0.5013684055873072
1,000338,1,0.5110939587054415
1,000653,1,0.5359953450188955
1,001331,1,0.5004395678277738
1,001523,1,0.5003391181419958
1,001845,1,0.6699541968818432
1,001959,1,0.5705526978877321
1,002090,1,0.5145388119051777
1,002268,1,0.5028568185722598
1,002416,1,0.5002968549799285
1,002463,1,0.5001803739283941
1,002482,1,0.5007316248784252
1,002516,1,0.5015045538720467
1,002574,1,0.5247626145609811
1,002984,1,0.5002614046966504
1,003089,1,0.5022670186454565
1,003507,1,0.5016322055081304
1,003591,1,0.5001178437361455
1,004322,1,0.5018567744031072
1,004463,1,0.6077548825339427
1,005211,1,0.520536952791132
1,005217,1,0.5002913865501755
1,005294,1,0.5002930665122222
1,006234,1,0.5257214951880052
1,006792,1,0.5000599897958414
1,007048,1,0.5032251569338111
1,007078,1,0.5001107378915703
1,007793,1,0.5126395419492142
1,007821,1,0.5218902884185108
1,008116,1,0.5846204918393352
1,008279,1,0.5169960205435856
1,008283,1,0.5172830156650239
1,008558,1,0.5004252290370204
1,008622,1,0.5010291991444363
1,008911,1,0.5001047517949819
1,008928,1,0.5000599897958414
1,009100,1,0.5136778397013295
1,009200,1,0.5007121951560415
1,009246,1,0.5001347220954983
1,009278,1,0.5002768219988385
1,009699,1,0.5003438104613913
1,010005,1,0.5112489623811647
1,010039,1,0.500780455305898
1,010122,1,0.5025653144183577
1,010226,1,0.5000744018440211
1,010952,1,0.5005384627009527
1,011090,1,0.5087645216080643
1,011885,1,0.5000938722403769
1,000004,0,0.5001298260824446
1,000014,0,0.5003130425656578
1,000016,0,0.5002150471973591
1,000030,0,0.5001265965831141
1,000034,0,0.5025788771647046
1,000038,0,0.5005596564607849
1,000045,0,0.500343727955403
1,000048,0,0.5002960829745682
1,000050,0,0.5001878282866566
1,000068,0,0.5005216591500363
1,000078,0,0.5041852026025866
1,000081,0,0.50034037075113
1,000087,0,0.5000789245720687
1,000088,0,0.5044562825796917
1,000099,0,0.5104017525638536
1,000104,0,0.5012375185748222
1,000109,0,0.500716114468339
1,000110,0,0.5008953088758336
1,000111,0,0.5009355473012432
1,000124,0,0.5002176040935816
1,000131,0,0.5004148409117669
1,000141,0,0.5000786111765051
1,000149,0,0.5013327326196393
1,000155,0,0.5020469286803967
1,000156,0,0.5014808813097328
1,000157,0,0.500111509772926
1,000163,0,0.5002709651320153
1,000165,0,0.5002905440385466
1,000166,0,0.5001588447016154
1,000167,0,0.5002725712542563
1,000175,0,0.5005128850153663
1,000176,0,0.5007492717119185
1,000180,0,0.500192752483825
1,000182,0,0.5002967894681144
1,000192,0,0.5001253525121305
1,000204,0,0.5001322781523786
1,000210,0,0.500479906760914
1,000220,0,0.5002254789742052
1,000221,0,0.5010800160661023
1,000232,0,0.500085795208204
1,000238,0,0.5001384869386867
1,000242,0,0.5003910279631165
1,000249,0,0.5002357539396678
1,000250,0,0.5001376121001664
1,000252,0,0.5002045098459236
1,000257,0,0.5006492604652075
1,000269,0,0.5009449804934913
1,000273,0,0.500120691041132
1,000275,0,0.5006039014795757
1,000279,0,0.5013531032831999
1,000282,0,0.5011184041086258
1,000285,0,0.5001086769279811
1,000288,0,0.5009942406011937
1,000292,0,0.5000599897958414
1,000298,0,0.501889215347087
1,000303,0,0.5003986704530102
1,000307,0,0.5008455508428815
1,000309,0,0.5029883710908274
1,000319,0,0.5007230665506667
1,000320,0,0.5005810299283918
1,000322,0,0.5004104140896227
1,000329,0,0.5003475515499348
1,000330,0,0.5001263935590693
1,000334,0,0.5007365855613973
1,000340,0,0.5000599897958414
1,000345,0,0.5024109935571243
1,000347,0,0.5003639959422939
1,000348,0,0.5011001906075405
1,000356,0,0.5000781861224898
1,000358,0,0.500176546018033
1,000359,0,0.5013769656009188
1,000364,0,0.5000998320535998
1,000384,0,0.5001374325576147
1,000390,0,0.5004549413544046
1,000399,0,0.5001787312609722
1,000406,0,0.5017799753632006
1,000411,0,0.50015077273995
1,000413,0,0.5004790281536391
1,000414,0,0.5000711796829727
1,000415,0,0.501956193085607
1,000417,0,0.5001076552008472
1,000419,0,0.5001454891257638
1,000423,0,0.5002531160814199
1,000427,0,0.5001653464476237
1,000440,0,0.5004973374991188
1,000449,0,0.5004385868005298
1,000452,0,0.500159301128384
1,000461,0,0.5005108039172743
1,000474,0,0.5004428959991611
1,000506,0,0.5002335397701905
1,000512,0,0.5001499897335662
1,000515,0,0.5001711666242281
1,000524,0,0.5016544202725399
1,000527,0,0.5000875594869022
1,000529,0,0.5002706387828872
1,000530,0,0.5001997301819053
1,000532,0,0.5001592999412454
1,000549,0,0.5006467834840398
1,000550,0,0.5028418254157605
1,000554,0,0.5000976767124532
1,000563,0,0.500251790775435
1,000564,0,0.5027362480378982
1,000568,0,0.5000675048042443
1,000569,0,0.5002031599484007
1,000571,0,0.5002383970331347
1,000578,0,0.5000667181709734
1,000583,0,0.5020184679692132
1,000589,0,0.5001580994286549
1,000597,0,0.5000778013393523
1,000615,0,0.5006201743731209
1,000619,0,0.500422072483046
1,000620,0,0.5007679130913666
1,000630,0,0.5026260646683341
1,000638,0,0.500347250112551
1,000642,0,0.5013440399974627
1,000647,0,0.5001510917641727
1,000649,0,0.5010261028790886
1,000655,0,0.500083214797321
1,000656,0,0.5001849870076072
1,000660,0,0.5012530104360222
1,000669,0,0.5000759791590825
1,000688,0,0.5001174172040087
1,000689,0,0.50037881594839
1,000690,0,0.5000599897958414
1,000694,0,0.5001248002258435
1,000695,0,0.5000948337419169
1,000698,0,0.5033378279820218
1,000699,0,0.5001900620396357
1,000709,0,0.5003544055387712
1,000714,0,0.5000599897958414
1,000717,0,0.5012599520015107
1,000721,0,0.5001621296437261
1,000723,0,0.5001788061292486
1,000727,0,0.5001729704332377
1,000728,0,0.5002653415102944
1,000729,0,0.5007562894904026
1,000732,0,0.5004626393650651
1,000735,0,0.5003197631897747
1,000736,0,0.5027502799850787
1,000743,0,0.5060642514246394
1,000744,0,0.5006356913418322
1,000755,0,0.5006411110944267
1,000758,0,0.5000599897958414
1,000762,0,0.500262079464393
1,000763,0,0.5043718192797478
1,000769,0,0.5002947118331437
1,000776,0,0.5000599897958414
1,000778,0,0.5001451782044785
1,000781,0,0.5007087869629187
1,000788,0,0.5018565464713942
1,000790,0,0.5020358149593874
1,000795,0,0.5000761044628719
1,000799,0,0.5008412788502602
1,000805,0,0.5002069750757646
1,000808,0,0.5017164221019826
1,000809,0,0.5002559438430684
1,000812,0,0.5001023969133738
1,000813,0,0.5003117710308342
1,000815,0,0.5059845832919672
1,000816,0,0.5001580641972082
1,000817,0,0.5001331618316704
1,000820,0,0.5008169514484161
1,000823,0,0.5001845732588771
1,000825,0,0.5001251866304615
1,000829,0,0.5014156650803265
1,000834,0,0.5070278109948199
1,000838,0,0.5025956231695884
1,000840,0,0.5002361971273603
1,000844,0,0.5029385071619963
1,000856,0,0.500378655166897
1,000869,0,0.5000909479191011
1,000870,0,0.500070982895602
1,000871,0,0.5001053036605798
1,000879,0,0.5002691510126326
1,000881,0,0.5001003822079808
1,000883,0,0.5001162954638343
1,000891,0,0.5000807981303607
1,000892,0,0.5005445933375601
1,000901,0,0.5002019609821312
1,000906,0,0.5007920577502759
1,000911,0,0.5003362042284707
1,000912,0,0.5001635910887209
1,000916,0,0.5000796306672249
1,000918,0,0.5005773742897545
1,000920,0,0.5004998055390378
1,000925,0,0.500586024965563
1,000931,0,0.5018541991369283
1,000943,0,0.5000599897958414
1,000960,0,0.5001967321874479
1,000966,0,0.5002451580872256
1,000968,0,0.5005774351945885
1,000971,0,0.5065315255142623
1,000977,0,0.5003505695327654
1,000979,0,0.5005770601989683
1,000985,0,0.5002984318171779
1,000987,0,0.500137582094797
1,000990,0,0.5002804439665521
1,000995,0,0.5031625870424751
1,000996,0,0.5001351815243879
1,000998,0,0.5012416583804133
1,001007,0,0.507108494472111
1,001009,0,0.5009548707587691
1,001012,0,0.5012557259870478
1,001015,0,0.5002790832356626
1,001041,0,0.5012334977175263
1,001046,0,0.5000915979192281
1,001050,0,0.5001518399487032
1,001052,0,0.5005139691295141
1,001053,0,0.5004567314459485
1,001057,0,0.5002767219231622
1,001061,0,0.5011021995723093
1,001071,0,0.5002337098299932
1,001073,0,0.5001202746368839
1,001074,0,0.5097866457753724
1,001075,0,0.5001698311889899
1,001079,0,0.5003204321263636
1,001086,0,0.5004679914896234
1,001087,0,0.500138226610476
1,001093,0,0.5003725062537931
1,001096,0,0.500906270183541
1,001098,0,0.5003241202030106
1,001114,0,0.5001251866304615
1,001116,0,0.5003718873035472
1,001121,0,0.5001123728154505
1,001132,0,0.5004576425967128
1,001133,0,0.5001847534400952
1,001135,0,0.500074384521708
1,001140,0,0.5004246781507503
1,001141,0,0.5001860608469239
1,001142,0,0.5364914255195976
1,001149,0,0.5163799679039908
1,001157,0,0.5002179081975627
1,001158,0,0.5003607829219338
1,001162,0,0.5001706476804173
1,001168,0,0.5004262640725324
1,001170,0,0.5003328698548081
1,001173,0,0.500086056616922
1,001181,0,0.5007068341641151
1,001186,0,0.5001832328875532
1,001189,0,0.5025749436541601
1,001193,0,0.5001413978583802
1,001194,0,0.5000599897958414
1,001197,0,0.5001665465041677
1,001199,0,0.5000807981303607
1,001210,0,0.5015056708762959
1,001215,0,0.5001929266341709
1,001221,0,0.5000675867039954
1,001223,0,0.5002128996362876
1,001225,0,0.5002092068376134
1,001226,0,0.5005543620142103
1,001231,0,0.5004475268150352
1,001235,0,0.5000599897958414
1,001237,0,0.5002626797835613
1,001240,0,0.5001473699458943
1,001242,0,0.5002517008672914
1,001243,0,0.5002066575989458
1,001248,0,0.5002285671937321
1,001250,0,0.5002289636093366
1,001254,0,0.5067505133898498
1,001255,0,0.5013639427337381
1,001258,0,0.5032039757048693
1,001261,0,0.5004127797226565
1,001280,0,0.5001039139133868
1,001283,0,0.5000599897958414
1,001286,0,0.5000780225140876
1,001287,0,0.5007935657476074
1,001295,0,0.5000676449119311
1,001296,0,0.5001496211034194
1,001301,0,0.5007248390816126
1,001304,0,0.5000867345428412
1,001308,0,0.500509313530522
1,001317,0,0.5017925218510889
1,001322,0,0.5002200462893823
1,001325,0,0.5000941422639044
1,001333,0,0.5003939217591702
1,001341,0,0.5007308321151556
1,001344,0,0.5000804693918486
1,001347,0,0.502971623117204
1,001349,0,0.5019233839493632
1,001353,0,0.5002495910028538
1,001357,0,0.5003289807834158
1,001365,0,0.5002465391658898
1,001366,0,0.5001630229872776
1,001370,0,0.5000815345251685
1,001375,0,0.5000935129017122
1,001386,0,0.500186818416594
1,001388,0,0.5015060768639685
1,001390,0,0.5028947444550043
1,001400,0,0.5012682180502733
1,001402,0,0.5005098825906334
1,001404,0,0.5035980612954918
1,001410,0,0.5011021641919323
1,001423,0,0.5001772686338702
1,001425,0,0.5017181599780448
1,001433,0,0.5437439796576601
1,001439,0,0.5010820568157146
1,001465,0,0.5000599897958414
1,001472,0,0.5006062436029977
1,001478,0,0.5117976642614787
1,001484,0,0.5066654801184257
1,001489,0,0.5001723433275085
1,001496,0,0.5000672385669499
1,001497,0,0.5000783886316994
1,001498,0,0.5018802671541659
1,001500,0,0.5000599897958414
1,001503,0,0.5001713237449452
1,001504,0,0.5019753264306429
1,001510,0,0.5001608723316103
1,001514,0,0.5003591067363559
1,001521,0,0.5002427356867665
1,001526,0,0.5001170286799274
1,001531,0,0.5002130847995285
1,001534,0,0.5002561355602642
1,001542,0,0.5001960343629536
1,001547,0,0.5002309391569242
1,001554,0,0.5001346662244373
1,001556,0,0.5012186427045995
1,001557,0,0.5001868006827982
1,001558,0,0.5000599897958414
1,001559,0,0.5007176201255523
1,001562,0,0.5001161323816579
1,001565,0,0.5001145254679731
1,001566,0,0.5003556408474993
1,001567,0,0.5003079607459252
1,001571,0,0.5000818060034297
1,001579,0,0.5003435260576369
1,001580,0,0.5003121080348153
1,001585,0,0.5001032943883401
1,001588,0,0.5002519079438478
1,001593,0,0.5001009574906713
1,001604,0,0.5007425711284117
1,001609,0,0.5020973758318965
1,001614,0,0.5008571979271117
1,001621,0,0.5002449089649661
1,001627,0,0.5004849139359017
1,001628,0,0.5041385761947077
1,001629,0,0.5001399505650852
1,001640,0,0.5010669178086837
1,001644,0,0.5011424422516215
1,001654,0,0.5001052980634965
1,001655,0,0.5000701280022675
1,001656,0,0.5003056440188892
1,001657,0,0.500212286353057
1,001658,0,0.5005703781291704
1,001661,0,0.5003907731589068
1,001665,0,0.50089014866855
1,001671,0,0.500094776753378
1,001675,0,0.5002286029524609
1,001681,0,0.5001520473344336
1,001682,0,0.5001735289705173
1,001685,0,0.5000599897958414
1,001693,0,0.5004746682420249
1,001694,0,0.5002996211907191
1,001698,0,0.5034492331358875
1,001700,0,0.5005115475702571
1,001702,0,0.5001308469592817
1,001705,0,0.5232057918174577
1,001709,0,0.5001017474152063
1,001711,0,0.5009334856477049
1,001712,0,0.5004042703899836
1,001720,0,0.5001964042719045
1,001727,0,0.5007134927296552
1,001728,0,0.5011819586588807
1,001737,0,0.5000786355641267
1,001740,0,0.50054995756883
1,001743,0,0.5001533575040501
1,001749,0,0.5001679639408031
1,001750,0,0.5002994919224322
1,001751,0,0.5002259390174367
1,001752,0,0.5007255540051068
1,001754,0,0.5013610458145985
1,001759,0,0.5010896990567809
1,001775,0,0.5000599897958414
1,001778,0,0.5001311499637906
1,001801,0,0.5026885894055526
1,001811,0,0.5000599897958414
1,001813,0,0.5000753967736068
1,001816,0,0.5003583831896746
1,001817,0,0.5000816742520773
1,001819,0,0.5013917846324447
1,001824,0,0.5000786546250103
1,001825,0,0.5001579425923537
1,001827,0,0.5009603171722367
1,001830,0,0.5001065048820286
1,001831,0,0.503681989223407
1,001832,0,0.5009728294088336
1,001834,0,0.5002417622622161
1,001835,0,0.5001072347361967
1,001837,0,0.5000683885428723
1,001844,0,0.5001894336311954
1,001850,0,0.5008415291725704
1,001854,0,0.5003122925080749
1,001857,0,0.5004207756245178
1,001876,0,0.5005369999412019
1,001881,0,0.5000914132026222
1,001885,0,0.5000599897958414
1,001895,0,0.5020007848265794
1,001900,0,0.5012631906077122
1,001904,0,0.5006836946674434
1,001912,0,0.5004731590901211
1,001916,0,0.5001529813283982
1,001931,0,0.500583449230814
1,001937,0,0.5005084202183574
1,001939,0,0.5017150380292209
1,001962,0,0.5001414611290741
1,001976,0,0.5001307324633735
1,001979,0,0.5001905794249503
1,001995,0,0.5000802290519955
1,001999,0,0.5001207923063945
1,002000,0,0.5053153577981614
